STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,matagent,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,MAT_1400,EU_V,2005,11.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,MAT_1500,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,MAT_1600,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,MAT_1700,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,MAT_1800,EU_V,2005,4.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,MAT_1900,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,MAT_2000,EU_V,2005,3.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,MAT_9900,EU_V,2005,12.6,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,B,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0100,EU_V,2005,15.1,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0200,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0300,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0400,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0500,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0600,EU_V,2005,7.5,
dataflow,ESTAT:HSW_AW_MAD3(1.0),A,PC,D_GE4,TOTAL,T,C,MAT_0700,EU_V,2005,3.8,
