STRUCTURE,STRUCTURE_ID,freq,diagnose,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,FI,2020,2.6,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,FR,2007,3.3,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,FR,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,FR,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,HR,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,HR,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,HR,2020,,c
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,HU,2007,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,HU,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,HU,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,IE,2007,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,IE,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,IE,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,IS,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,IS,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,IT,2007,3.9,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,IT,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,IT,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,LT,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,LU,2007,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,LU,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,LU,2020,9.8,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,LV,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,LV,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,MT,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,MT,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,NL,2007,9.9,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,NL,2020,7.9,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,NO,2007,11.5,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,NO,2013,10.8,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,NO,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,PL,2007,6.6,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,PL,2013,3.6,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,PL,2020,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,PT,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,PT,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,PT,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,RO,2007,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,RO,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,SE,2007,6.6,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,SE,2013,6.5,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,SE,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,SI,2007,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,SI,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,SI,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,SK,2007,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,SK,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,TR,2013,1.3,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,UK,2007,14.1,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-34,PC_PER_HPB,UK,2013,6.3,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,AT,2007,1.0,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,AT,2013,0.8,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,AT,2020,0.6,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,BE,2007,1.1,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,BE,2013,0.7,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,BE,2020,0.7,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,BG,2007,0.4,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,BG,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,BG,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,CH,2013,1.0,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,CH,2020,0.9,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,CY,2007,1.0,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,CY,2013,0.3,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,CY,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,CZ,2007,0.6,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,CZ,2013,0.1,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,CZ,2020,0.1,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,DE,2007,0.2,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,DE,2013,0.4,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,DE,2020,0.4,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,DK,2007,0.8,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,DK,2013,0.3,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,DK,2020,0.5,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EA19,2007,0.7,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EA19,2013,0.4,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EA19,2020,0.3,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EE,2007,0.5,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EE,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EE,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EL,2007,0.4,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EL,2013,0.2,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EL,2020,0.1,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,ES,2007,0.4,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,ES,2013,0.4,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,ES,2020,0.3,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EU27_2020,2007,0.7,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EU27_2020,2013,0.4,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EU27_2020,2020,0.3,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EU28,2007,0.7,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,EU28,2013,0.4,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,FI,2007,0.8,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,FI,2013,0.7,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,FI,2020,0.8,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,FR,2007,2.4,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,FR,2013,0.7,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,FR,2020,0.4,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,HR,2007,1.0,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,HR,2013,0.5,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,HR,2020,0.5,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,HU,2007,0.2,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,HU,2013,1.2,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,HU,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,IE,2007,0.3,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,IE,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,IE,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,IS,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,IS,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,IT,2007,0.3,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,IT,2013,0.2,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,IT,2020,0.1,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LT,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LT,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LT,2020,0.2,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LU,2007,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LU,2013,0.5,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LU,2020,1.0,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LV,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LV,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,LV,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,MT,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,MT,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,MT,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,NL,2007,1.2,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,NL,2020,0.7,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,NO,2007,1.3,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,NO,2013,1.0,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,NO,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,PL,2007,1.0,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,PL,2013,0.5,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,PL,2020,0.2,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,PT,2007,0.3,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,PT,2013,0.3,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,PT,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,RO,2007,0.2,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,RO,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,RO,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SE,2007,0.7,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SE,2013,1.0,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SE,2020,1.0,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SI,2007,0.3,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SI,2013,0.3,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SI,2020,0.2,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SK,2007,0.2,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SK,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,SK,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,TR,2013,0.1,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,UK,2007,0.4,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_EMP_PREEMP,UK,2013,0.3,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,AT,2007,6.3,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,AT,2013,5.1,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,AT,2020,4.4,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,BE,2007,8.7,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,BE,2013,8.6,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,BE,2020,7.5,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,BG,2007,9.4,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,BG,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,BG,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,CH,2013,8.9,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,CH,2020,8.2,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,CY,2007,11.5,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,CY,2013,4.5,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,CY,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,CZ,2007,7.0,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,CZ,2013,2.7,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,CZ,2020,2.5,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,DE,2007,3.7,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,DE,2013,4.4,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,DK,2007,7.1,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,DK,2013,5.5,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,DK,2020,6.9,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EA19,2007,5.1,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EA19,2013,5.2,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EA19,2020,4.7,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EE,2007,4.9,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EE,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EE,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EL,2007,5.2,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EL,2013,2.8,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EL,2020,4.8,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,ES,2007,6.6,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,ES,2013,8.0,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,ES,2020,5.2,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EU27_2020,2007,5.2,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EU27_2020,2013,5.2,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EU27_2020,2020,3.5,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EU28,2007,5.3,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,EU28,2013,5.3,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,FI,2007,3.7,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,FI,2013,3.1,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,FI,2020,3.7,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,FR,2007,4.7,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,FR,2013,6.0,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,FR,2020,5.0,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,HR,2007,11.6,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,HR,2013,6.4,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,HR,2020,7.4,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,HU,2007,4.1,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,HU,2013,21.9,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,HU,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,IE,2007,8.7,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,IE,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,IE,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,IS,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,IS,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,IT,2007,4.1,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,IT,2013,4.2,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,IT,2020,2.2,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LT,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LT,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LT,2020,11.0,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LU,2007,,du
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LU,2013,8.2,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LU,2020,9.4,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LV,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LV,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,LV,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,MT,2007,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,MT,2013,,bu
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,MT,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,NL,2007,10.7,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,NL,2020,11.1,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,NO,2007,13.2,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,NO,2013,9.9,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,NO,2020,,u
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,PL,2007,4.6,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,PL,2013,3.8,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,PL,2020,0.6,d
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,PT,2007,9.0,
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,PT,2013,4.9,b
dataflow,ESTAT:HSW_PB5(1.0),A,OTHER,M,Y15-64,PC_PER_HPB,PT,2020,,u
