STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,matagent,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_0800,EU_V,2005,15689,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_0900,EU_V,2005,33168,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1000,EU_V,2005,104046,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1100,EU_V,2005,159168,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1200,EU_V,2005,143467,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1300,EU_V,2005,9489,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1400,EU_V,2005,469668,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1500,EU_V,2005,22684,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1600,EU_V,2005,4092,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1700,EU_V,2005,33682,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1800,EU_V,2005,60531,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1900,EU_V,2005,6804,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_2000,EU_V,2005,11226,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_9900,EU_V,2005,27952,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,TOTAL,EU_V,2005,1868029,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0100,EU_V,2005,29067,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0200,EU_V,2005,6594,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0300,EU_V,2005,705,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0400,EU_V,2005,801,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0500,EU_V,2005,501,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0600,EU_V,2005,8360,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0700,EU_V,2005,3158,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0800,EU_V,2005,683,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0900,EU_V,2005,7755,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1000,EU_V,2005,2071,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1100,EU_V,2005,4420,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1200,EU_V,2005,5238,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1300,EU_V,2005,206,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1400,EU_V,2005,17401,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1500,EU_V,2005,929,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1600,EU_V,2005,169,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1700,EU_V,2005,2135,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1800,EU_V,2005,19107,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1900,EU_V,2005,492,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_2000,EU_V,2005,610,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_9900,EU_V,2005,1909,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,A,TOTAL,EU_V,2005,112316,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0100,EU_V,2005,475,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0200,EU_V,2005,141,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0300,EU_V,2005,38,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0400,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0500,EU_V,2005,57,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0600,EU_V,2005,683,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0700,EU_V,2005,74,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0800,EU_V,2005,35,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0900,EU_V,2005,38,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1000,EU_V,2005,86,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1100,EU_V,2005,288,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1200,EU_V,2005,58,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1300,EU_V,2005,478,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1400,EU_V,2005,426,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1500,EU_V,2005,33,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1600,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1700,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1800,EU_V,2005,171,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1900,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_2000,EU_V,2005,135,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_9900,EU_V,2005,468,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,B,TOTAL,EU_V,2005,3729,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0100,EU_V,2005,2866,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0200,EU_V,2005,1006,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0300,EU_V,2005,1218,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0400,EU_V,2005,263,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0500,EU_V,2005,369,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0600,EU_V,2005,1426,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0700,EU_V,2005,716,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0800,EU_V,2005,264,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0900,EU_V,2005,986,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1000,EU_V,2005,711,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1100,EU_V,2005,1027,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1200,EU_V,2005,739,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1300,EU_V,2005,481,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1400,EU_V,2005,5539,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1500,EU_V,2005,233,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1600,EU_V,2005,80,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1700,EU_V,2005,81,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1800,EU_V,2005,178,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1900,EU_V,2005,56,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_2000,EU_V,2005,248,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_9900,EU_V,2005,545,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,C,TOTAL,EU_V,2005,19032,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0100,EU_V,2005,90742,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0200,EU_V,2005,44619,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0300,EU_V,2005,1216,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0400,EU_V,2005,7487,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0500,EU_V,2005,6685,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0600,EU_V,2005,73649,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0700,EU_V,2005,25392,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0800,EU_V,2005,5789,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0900,EU_V,2005,6059,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1000,EU_V,2005,80884,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1100,EU_V,2005,69554,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1200,EU_V,2005,25876,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1300,EU_V,2005,1579,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1400,EU_V,2005,216019,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1500,EU_V,2005,11369,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1600,EU_V,2005,1638,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1700,EU_V,2005,9674,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1800,EU_V,2005,6700,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1900,EU_V,2005,2008,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_2000,EU_V,2005,2706,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_9900,EU_V,2005,9224,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,D,TOTAL,EU_V,2005,698867,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0100,EU_V,2005,3931,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0200,EU_V,2005,1797,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0300,EU_V,2005,509,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0400,EU_V,2005,730,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0500,EU_V,2005,495,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0600,EU_V,2005,1121,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0700,EU_V,2005,580,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0800,EU_V,2005,94,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0900,EU_V,2005,199,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1000,EU_V,2005,314,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1100,EU_V,2005,706,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1200,EU_V,2005,1725,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1300,EU_V,2005,55,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1400,EU_V,2005,2452,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1500,EU_V,2005,176,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1600,EU_V,2005,71,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1700,EU_V,2005,283,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1800,EU_V,2005,497,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1900,EU_V,2005,91,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_2000,EU_V,2005,247,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_9900,EU_V,2005,243,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,E,TOTAL,EU_V,2005,16313,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0100,EU_V,2005,90465,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0200,EU_V,2005,70069,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0300,EU_V,2005,3899,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0400,EU_V,2005,5727,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0500,EU_V,2005,4283,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0600,EU_V,2005,42102,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0700,EU_V,2005,16943,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0800,EU_V,2005,4626,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0900,EU_V,2005,11325,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1000,EU_V,2005,12853,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1100,EU_V,2005,16682,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1200,EU_V,2005,21331,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1300,EU_V,2005,785,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1400,EU_V,2005,117449,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1500,EU_V,2005,3134,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1600,EU_V,2005,878,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1700,EU_V,2005,2749,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1800,EU_V,2005,4473,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1900,EU_V,2005,960,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_2000,EU_V,2005,2500,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_9900,EU_V,2005,5805,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,F,TOTAL,EU_V,2005,439039,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0100,EU_V,2005,40048,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0200,EU_V,2005,19464,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0300,EU_V,2005,745,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0400,EU_V,2005,1647,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0500,EU_V,2005,2536,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0600,EU_V,2005,31009,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0700,EU_V,2005,6303,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0800,EU_V,2005,2087,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0900,EU_V,2005,2710,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1000,EU_V,2005,11034,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1100,EU_V,2005,41428,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1200,EU_V,2005,23322,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1300,EU_V,2005,695,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1400,EU_V,2005,66857,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1500,EU_V,2005,2293,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1600,EU_V,2005,385,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1700,EU_V,2005,7636,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1800,EU_V,2005,5659,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1900,EU_V,2005,838,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_2000,EU_V,2005,1308,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_9900,EU_V,2005,4370,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,G,TOTAL,EU_V,2005,272374,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0100,EU_V,2005,23510,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0200,EU_V,2005,9965,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0300,EU_V,2005,102,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0400,EU_V,2005,648,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0500,EU_V,2005,325,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0600,EU_V,2005,19312,
dataflow,ESTAT:HSW_AW_MAD1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0700,EU_V,2005,1718,
