STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,yes_no,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,M,SE,2012,,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,M,SI,2012,5.5,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,M,SK,2012,,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,M,UK,2012,102.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,AT,2012,87.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,BE,2012,71.7,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,BG,2012,4.1,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,CY,2012,0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,CZ,2012,22.5,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,DE,2012,580.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,DK,2012,4.9,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,EE,2012,9.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,EEA,2012,2313.7,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,EL,2012,22.9,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,ES,2012,111.2,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,EU27_2007,2012,2305.5,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,FI,2012,7.2,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,FR,2012,392.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,HU,2012,68.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,IS,2012,0.9,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,IT,2012,278.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,LT,2012,11.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,LU,2012,6.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,LV,2012,6.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,MT,2012,,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,NL,2012,121.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,NO,2012,7.3,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,PL,2012,138.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,PT,2012,65.0,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,RO,2012,15.5,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,SE,2012,14.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,SI,2012,9.5,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,SK,2012,13.6,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y15-44,T,UK,2012,242.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,AT,2012,54.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,BE,2012,90.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,BG,2012,11.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,CY,2012,1.3,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,CZ,2012,33.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,DE,2012,322.2,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,DK,2012,1.7,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,EE,2012,3.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,EEA,2012,2107.5,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,EL,2012,16.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,ES,2012,157.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,EU27_2007,2012,2097.3,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,FI,2012,8.2,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,FR,2012,363.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,HU,2012,30.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,IS,2012,0.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,IT,2012,370.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,LT,2012,14.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,LU,2012,3.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,LV,2012,5.2,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,MT,2012,0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,NL,2012,85.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,NO,2012,9.7,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,PL,2012,233.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,PT,2012,62.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,RO,2012,46.6,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,SE,2012,17.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,SI,2012,9.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,SK,2012,20.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,F,UK,2012,132.6,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,AT,2012,57.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,BE,2012,43.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,BG,2012,3.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,CY,2012,,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,CZ,2012,35.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,DE,2012,383.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,DK,2012,3.8,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,EE,2012,4.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,EEA,2012,1551.9,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,EL,2012,13.0,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,ES,2012,41.2,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,EU27_2007,2012,1548.8,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,FI,2012,17.0,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,FR,2012,305.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,HU,2012,23.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,IT,2012,226.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,LT,2012,6.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,LU,2012,1.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,LV,2012,9.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,MT,2012,0.3,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,NL,2012,32.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,NO,2012,2.7,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,PL,2012,157.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,PT,2012,25.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,RO,2012,25.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,SE,2012,4.5,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,SI,2012,5.6,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,SK,2012,23.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,M,UK,2012,99.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,AT,2012,111.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,BE,2012,133.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,BG,2012,15.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,CY,2012,1.9,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,CZ,2012,69.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,DE,2012,705.7,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,DK,2012,5.6,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,EE,2012,7.6,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,EEA,2012,3659.4,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,EL,2012,29.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,ES,2012,199.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,EU27_2007,2012,3646.0,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,FI,2012,25.2,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,FR,2012,668.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,HU,2012,53.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,IS,2012,1.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,IT,2012,596.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,LT,2012,21.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,LU,2012,5.6,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,LV,2012,15.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,MT,2012,0.3,u
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,NL,2012,117.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,NO,2012,12.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,PL,2012,391.2,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,PT,2012,88.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,RO,2012,72.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,SE,2012,22.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,SI,2012,14.7,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,SK,2012,43.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y45-64,T,UK,2012,232.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,AT,2012,181.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,BE,2012,242.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,BG,2012,21.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,CY,2012,2.2,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,CZ,2012,103.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,DE,2012,1397.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,DK,2012,11.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,EE,2012,16.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,EEA,2012,6904.0,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,EL,2012,62.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,ES,2012,560.5,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,EU27_2007,2012,6877.5,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,FI,2012,25.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,FR,2012,1105.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,HU,2012,79.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,IS,2012,1.7,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,IT,2012,1128.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,LT,2012,37.2,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,LU,2012,11.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,LV,2012,22.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,MT,2012,0.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,NL,2012,227.6,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,NO,2012,24.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,PL,2012,576.7,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,PT,2012,188.7,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,RO,2012,120.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,SE,2012,57.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,SI,2012,24.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,SK,2012,43.0,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,F,UK,2012,633.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,AT,2012,134.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,BE,2012,167.3,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,BG,2012,10.7,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,CY,2012,0.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,CZ,2012,125.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,DE,2012,942.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,DK,2012,6.9,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,EE,2012,14.4,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,EEA,2012,4792.1,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,EL,2012,44.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,ES,2012,206.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,EU27_2007,2012,4779.2,e
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,FI,2012,27.8,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,FR,2012,828.1,
dataflow,ESTAT:HLTH_DPEH070(1.0),A,THS,PB1050,NO_OD,Y_GE15,M,HU,2012,83.0,
