STRUCTURE,STRUCTURE_ID,freq,unit,yes_no,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,HR,2011,,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,HU,2011,7.138,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,IE,2011,6.622,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,IS,2011,4.063,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,IT,2011,38.634,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,LT,2011,5.394,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,LU,2011,2.031,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,LV,2011,5.677,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,NL,2011,61.593,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,PL,2011,60.178,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,PT,2011,26.761,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,RO,2011,23.338,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,SE,2011,44.189,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,SI,2011,2.664,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,SK,2011,6.88,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,TR,2011,254.526,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,F,UK,2011,208.642,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,AT,2011,41.277,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,BE,2011,38.19,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,BG,2011,6.834,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,CH,2011,44.442,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,CY,2011,2.13,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,CZ,2011,9.732,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,DE,2011,251.732,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,DK,2011,14.659,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,EE,2011,6.23,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,EL,2011,6.833,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,ES,2011,38.625,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,FI,2011,23.69,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,FR,2011,169.155,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,HU,2011,15.359,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,IE,2011,6.949,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,IS,2011,2.645,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,IT,2011,47.088,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,LT,2011,8.486,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,LU,2011,1.784,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,LV,2011,7.205,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,NL,2011,57.603,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,PL,2011,83.705,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,PT,2011,25.76,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,RO,2011,29.899,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,SE,2011,37.783,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,SI,2011,3.651,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,SK,2011,7.214,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,TR,2011,266.529,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,M,UK,2011,170.742,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,AT,2011,80.951,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,BE,2011,60.078,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,BG,2011,13.249,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,CH,2011,91.036,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,CY,2011,2.856,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,CZ,2011,18.682,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,DE,2011,459.475,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,DK,2011,30.842,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,EE,2011,12.093,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,EL,2011,11.992,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,ES,2011,76.675,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,FI,2011,43.578,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,FR,2011,430.668,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,HU,2011,22.498,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,IE,2011,13.571,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,IS,2011,6.708,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,IT,2011,85.721,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,LT,2011,13.88,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,LU,2011,3.815,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,LV,2011,12.882,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,NL,2011,119.196,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,PL,2011,143.883,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,PT,2011,52.521,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,RO,2011,53.237,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,SE,2011,81.972,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,SI,2011,6.316,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,SK,2011,14.094,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,TR,2011,521.055,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y15-24,T,UK,2011,379.384,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,AT,2011,60.868,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,BE,2011,49.478,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,BG,2011,16.777,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,CH,2011,48.487,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,CY,2011,1.497,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,CZ,2011,16.036,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,DE,2011,335.008,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,DK,2011,27.354,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,EE,2011,7.095,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,EL,2011,12.838,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,ES,2011,106.234,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,FI,2011,31.57,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,FR,2011,462.799,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,HR,2011,6.608,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,HU,2011,19.512,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,IE,2011,10.421,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,IS,2011,2.613,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,IT,2011,114.785,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,LT,2011,8.089,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,LU,2011,4.158,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,LV,2011,8.789,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,NL,2011,82.811,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,PL,2011,117.103,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,PT,2011,54.167,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,RO,2011,44.148,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,SE,2011,43.152,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,SI,2011,7.032,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,SK,2011,14.106,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,TR,2011,598.536,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,F,UK,2011,337.091,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,AT,2011,58.846,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,BE,2011,43.134,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,BG,2011,15.263,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,CH,2011,38.2,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,CY,2011,2.067,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,CZ,2011,21.263,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,DE,2011,358.427,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,DK,2011,27.605,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,EE,2011,7.571,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,EL,2011,17.923,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,ES,2011,95.134,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,FI,2011,35.971,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,FR,2011,357.785,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,HR,2011,7.446,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,HU,2011,19.807,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,IE,2011,9.739,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,IS,2011,2.664,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,IT,2011,125.795,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,LT,2011,9.705,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,LU,2011,3.859,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,LV,2011,8.699,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,NL,2011,61.143,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,PL,2011,147.721,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,PT,2011,41.908,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,RO,2011,49.03,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,SE,2011,38.818,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,SI,2011,10.843,
dataflow,ESTAT:HLTH_DE070(1.0),A,THS,NO,PB1040,Y25-34,M,SK,2011,17.035,
