STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,IT,2011,7.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,LT,2011,21.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,LU,2011,6.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,LV,2011,14.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,NL,2011,7,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,PL,2011,11.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,PT,2011,14.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,RO,2011,6.7,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,SE,2011,9.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,SI,2011,9,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,SK,2011,18.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,TR,2011,6.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,F,UK,2011,9.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,AT,2011,6.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,BE,2011,9.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,BG,2011,15.1,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,CH,2011,6.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,CY,2011,10.1,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,CZ,2011,14.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,DE,2011,12.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,DK,2011,11.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,EE,2011,23.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,EL,2011,13.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,ES,2011,23.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,EU28,2011,12.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,FI,2011,10.8,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,FR,2011,10.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,HR,2011,16.9,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,HU,2011,20.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,IE,2011,19.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,IS,2011,12.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,IT,2011,8.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,LT,2011,26.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,LU,2011,3.6,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,LV,2011,22.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,NL,2011,10.4,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,PL,2011,12.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,PT,2011,14.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,RO,2011,9.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,SE,2011,9.9,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,SI,2011,10.7,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,SK,2011,19.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,TR,2011,8.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,M,UK,2011,12.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,AT,2011,6.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,BE,2011,10.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,BG,2011,14.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,CH,2011,6.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,CY,2011,10.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,CZ,2011,15.7,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,DE,2011,12.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,DK,2011,10.8,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,EE,2011,18.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,EL,2011,14.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,ES,2011,23.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,EU28,2011,12.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,FI,2011,9.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,FR,2011,12.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,HR,2011,16.3,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,HU,2011,19.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,IE,2011,17.9,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,IS,2011,9.8,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,IT,2011,8.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,LT,2011,23.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,LU,2011,4.9,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,LV,2011,17.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,NL,2011,8.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,PL,2011,11.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,PT,2011,14.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,RO,2011,8.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,SE,2011,9.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,SI,2011,9.9,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,SK,2011,19.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,TR,2011,7.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,TOTAL,T,UK,2011,10.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,BE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,CH,2011,7.8,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,ES,2011,38.5,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,EU28,2011,21.9,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,FI,2011,33.4,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,IT,2011,48.7,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,NL,2011,14.7,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,SE,2011,28.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,TR,2011,14.8,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,F,UK,2011,23.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,CH,2011,11.2,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,CZ,2011,37.9,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,ES,2011,51.7,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,EU28,2011,25.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,FI,2011,36.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,IE,2011,53.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,NL,2011,13.4,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,PL,2011,31,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,SE,2011,33.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,TR,2011,14.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,M,UK,2011,32.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,AT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,BE,2011,19.6,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,CH,2011,9.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,CZ,2011,32.5,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,DK,2011,16.4,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,ES,2011,45.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,EU28,2011,23.7,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,FI,2011,35.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,FR,2011,26.5,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,IE,2011,50.9,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,IS,2011,22.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,IT,2011,39.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,NL,2011,14.1,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,PL,2011,30.7,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,SE,2011,30.3,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,SI,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,TR,2011,14.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y15-24,T,UK,2011,27.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,AT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,BE,2011,18.1,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,CH,2011,4.7,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,CZ,2011,26.7,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,DK,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,EL,2011,35.2,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,ES,2011,20.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,EU28,2011,17.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,FI,2011,7,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,FR,2011,22.3,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,IT,2011,13.7,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,LU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,NL,2011,5.9,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,PL,2011,10.9,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,PT,2011,19.4,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,SE,2011,13.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,TR,2011,14.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,F,UK,2011,12.5,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,AT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,BE,2011,15.1,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,CH,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,CZ,2011,17.2,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,DK,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,ES,2011,37.1,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,EU28,2011,13.9,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,FI,2011,11.8,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,IT,2011,10.7,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,NL,2011,21.2,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,PL,2011,12.5,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,SE,2011,13.3,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,SI,2011,14.2,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,SK,2011,47,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,TR,2011,9.2,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,M,UK,2011,14.0,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,T,AT,2011,6.9,u
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,T,BE,2011,16.6,
dataflow,ESTAT:HLTH_DLM030(1.0),A,PC,PB1040,Y25-34,T,BG,2011,,u
