STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,assist,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,NL,2012,432.3,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,NO,2012,92.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,PL,2012,1670.5,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,PT,2012,211.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,RO,2012,639.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,SE,2012,125.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,SI,2012,82.3,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,SK,2012,136.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,AS1095,T,UK,2012,1773.8,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,AT,2012,266.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,BE,2012,403.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,BG,2012,196.9,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,CY,2012,18.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,CZ,2012,435.9,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,DE,2012,3261.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,DK,2012,104.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,EE,2012,68.8,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,EEA,2012,19908.2,e
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,EL,2012,428.8,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,ES,2012,2084.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,EU27_2007,2012,19788.1,e
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,FI,2012,111.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,FR,2012,1740.2,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,HU,2012,495.8,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,IS,2012,8.5,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,IT,2012,2973.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,LT,2012,161.5,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,LU,2012,16.2,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,LV,2012,99.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,MT,2012,5.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,NL,2012,491.5,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,NO,2012,111.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,PL,2012,1818.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,PT,2012,373.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,RO,2012,836.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,SE,2012,165.2,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,SI,2012,82.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,SK,2012,149.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,F,UK,2012,3000.3,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,AT,2012,141.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,BE,2012,211.2,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,BG,2012,138.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,CY,2012,13.9,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,CZ,2012,279.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,DE,2012,2080.4,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,DK,2012,78.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,EE,2012,31.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,EEA,2012,11702.3,e
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,EL,2012,197.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,ES,2012,1017.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,EU27_2007,2012,11645.2,e
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,FI,2012,62.3,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,FR,2012,1109.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,HU,2012,270.2,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,IS,2012,2.3,u
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,IT,2012,1550.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,LT,2012,70.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,LU,2012,10.4,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,LV,2012,44.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,MT,2012,3.8,u
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,NL,2012,235.8,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,NO,2012,54.8,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,PL,2012,945.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,PT,2012,224.4,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,RO,2012,592.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,SE,2012,94.3,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,SI,2012,39.2,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,SK,2012,92.7,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,M,UK,2012,2111.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,AT,2012,408.4,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,BE,2012,614.2,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,BG,2012,335.5,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,CY,2012,32.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,CZ,2012,715.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,DE,2012,5341.6,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,DK,2012,182.0,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,EE,2012,100.5,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,EEA,2012,31610.5,e
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,EL,2012,625.9,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,ES,2012,3101.1,
dataflow,ESTAT:HLTH_DPEH190(1.0),A,THS,PB1050,TOTAL,T,EU27_2007,2012,31433.3,e
