STRUCTURE,STRUCTURE_ID,freq,icha_hc,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,HU,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,IE,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,IS,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,IT,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,LT,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,LU,2014,16.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,LV,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,MT,2014,15.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,NL,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,NO,2014,15.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,PL,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,PT,2014,39.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,RO,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,SE,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,SI,2014,16.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,SK,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y35-44,PC,UK,2014,16.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,AT,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,BE,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,BG,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,CY,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,CZ,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,DE,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,DK,2014,31.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,EE,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,EL,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,ES,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,EU27_2020,2014,10.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,EU28,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,FI,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,FR,2014,16.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,HR,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,HU,2014,10.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,IE,2014,23.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,IS,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,IT,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,LT,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,LU,2014,21.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,LV,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,MT,2014,17.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,NL,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,NO,2014,10.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,PL,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,PT,2014,48.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,RO,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,SE,2014,20.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,SI,2014,16.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,SK,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-54,PC,UK,2014,17.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,AT,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,BE,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,BG,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,CY,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,CZ,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,DE,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,DK,2014,34.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,EE,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,EL,2014,14.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,ES,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,EU27_2020,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,EU28,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,FI,2014,15.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,FR,2014,17.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,HR,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,HU,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,IE,2014,26.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,IS,2014,16.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,IT,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,LT,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,LU,2014,21.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,LV,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,MT,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,NL,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,NO,2014,12.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,PL,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,PT,2014,47.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,RO,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,SE,2014,21.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,SI,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,SK,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y45-64,PC,UK,2014,17.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,AT,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,BE,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,BG,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,CY,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,CZ,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,DE,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,DK,2014,37.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,EE,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,EL,2014,18.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,ES,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,EU27_2020,2014,11.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,EU28,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,FI,2014,19.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,FR,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,HR,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,HU,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,IE,2014,31.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,IS,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,IT,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,LT,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,LU,2014,21.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,LV,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,MT,2014,18.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,NL,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,NO,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,PL,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,PT,2014,46.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,RO,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,SE,2014,21.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,SI,2014,19.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,SK,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y55-64,PC,UK,2014,17.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,AT,2014,13.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,BE,2014,12.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,BG,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,CY,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,CZ,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,DE,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,DK,2014,40.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,EE,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,EL,2014,18.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,ES,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,EU27_2020,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,EU28,2014,13.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,FI,2014,22.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,FR,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,HR,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,HU,2014,19.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,IE,2014,46.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,IS,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,IT,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,LT,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,LU,2014,20.8,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,LV,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,MT,2014,22.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,NL,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,NO,2014,16.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,PL,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,PT,2014,48.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,RO,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,SE,2014,24.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,SI,2014,22.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,SK,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y65-74,PC,UK,2014,20.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,AT,2014,13.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,BE,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,BG,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,CY,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,CZ,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,DE,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,DK,2014,44.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,EE,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,EL,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,ES,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,EU27_2020,2014,13.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,EU28,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,FI,2014,25.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,FR,2014,17.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,HR,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,HU,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,IE,2014,50.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,IS,2014,18.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,IT,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,LT,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,LU,2014,19.0,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,LV,2014,10.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,MT,2014,25.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,NL,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,NO,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,PL,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,PT,2014,49.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,RO,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,SE,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,SI,2014,31.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,SK,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE65,PC,UK,2014,22.0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,AT,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,BE,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,BG,2014,13.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,CY,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,CZ,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,DE,2014,11.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,DK,2014,51.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,EE,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,EL,2014,19.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,ES,2014,7.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,EU27_2020,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,EU28,2014,15.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,FI,2014,28.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,FR,2014,20.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,HR,2014,14.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,HU,2014,17.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,IE,2014,54.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,IS,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,IT,2014,11.8,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,LT,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,LV,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,MT,2014,27.7,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,NL,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,NO,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,PL,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,PT,2014,49.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,RO,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,SE,2014,25.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,SI,2014,39.2,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,SK,2014,9.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,F,Y_GE75,PC,UK,2014,24.1,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,M,TOTAL,PC,AT,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,M,TOTAL,PC,BE,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_HO1U(1.0),A,DAY,DEG1,M,TOTAL,PC,BG,2014,6.7,
