STRUCTURE,STRUCTURE_ID,freq,unit,facility,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2000,2231.63,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2001,2264.16,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2002,2186.09,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2003,2304.60,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2004,2398.58,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2005,2552.85,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2006,2466.78,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2007,2267.77,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2008,2370.80,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2009,2277.11,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2010,2293.23,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2011,2082.81,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2012,2063.14,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2013,1918.95,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2014,1763.95,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2015,1554.72,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2016,1579.01,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2017,1606.27,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2018,1651.20,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,AT,2019,1671.04,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1988,1602.47,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1989,1690.08,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1990,1872.86,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1991,2033.85,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1992,2100.62,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1993,2108.84,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1994,5119.23,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1995,5244.08,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1996,5267.96,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1997,5752.12,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1998,5506.21,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,1999,5625.09,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2000,5595.66,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2001,5084.81,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2002,4955.77,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2003,5136.70,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2004,5487.70,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2005,5591.58,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2006,5557.41,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2007,5740.52,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2008,6030.39,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2009,5848.59,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2010,6066.82,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2011,6271.74,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2012,6314.34,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2013,6373.16,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2014,10017.03,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2015,9727.52,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2016,9776.90,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2017,9764.08,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2018,9808.63,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BE,2019,10941.89,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2005,4037.41,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2006,3852.52,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2007,3887.35,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2008,3964.32,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2009,4246.69,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2010,4324.91,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2011,4689.42,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2012,4719.57,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2013,4286.20,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2014,4461.97,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2015,4703.79,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2016,2896.31,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2017,2811.26,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2018,2828.11,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,BG,2019,2865.97,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2010,4378.06,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2011,5607.65,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2012,5425.28,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2013,5786.37,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2014,6701.02,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2015,6828.03,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2016,7090.04,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2017,7869.50,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2018,6316.27,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CH,2019,6452.43,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2000,696.30,b
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2001,687.62,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2002,677.00,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2003,648.80,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2004,627.32,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2005,627.42,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2006,636.08,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2007,649.19,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2008,651.60,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2009,644.65,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2010,508.74,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2011,515.55,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2012,518.69,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2013,520.07,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2014,521.29,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2015,514.54,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2016,511.24,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2017,510.77,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2018,510.54,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,CZ,2019,510.08,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2002,447994.21,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2003,245026.07,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2004,245660.11,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2005,132181.27,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2006,83650.33,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2007,54073.64,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2008,45029.68,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2009,41217.12,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2010,30150.45,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2011,26781.60,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2012,26882.56,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2013,24098.42,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2014,24220.92,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2015,23103.59,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2016,23669.46,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2017,23245.89,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2018,23174.54,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,DK,2019,22624.21,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,1992,4223.39,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,1993,4318.29,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,1994,1481.78,b
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,1995,1957.27,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,1996,1966.10,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,1997,1866.05,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,1998,1690.43,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,1999,1624.12,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2000,1687.18,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2001,1538.93,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2002,1438.32,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2003,1404.43,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2004,1251.19,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2005,1094.33,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2006,1045.66,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2007,994.57,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2008,898.58,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2009,907.83,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2010,855.15,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2011,859.18,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2012,760.61,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2013,1151.09,b
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2014,1055.65,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2015,1105.38,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2016,1102.00,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2017,1099.65,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2018,1121.27,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EE,2019,1109.45,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EL,2015,1647.01,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EL,2016,1680.07,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EL,2017,1739.96,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EL,2018,1880.32,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,EL,2019,1975.60,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1985,7774.76,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1986,6301.59,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1987,6471.20,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1988,5786.97,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1989,5467.93,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1990,4593.16,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1991,3551.76,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1992,3102.34,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1993,3168.42,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1994,3431.59,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1995,3326.97,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1996,1332.24,b
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1997,1361.11,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1998,1394.52,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,1999,1388.63,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2000,1402.62,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2001,1434.10,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2002,1415.35,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2003,1439.80,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2004,1464.96,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2005,1540.61,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2006,1545.22,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2007,1639.19,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2008,1669.90,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2009,1697.03,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2010,1874.55,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2011,1914.66,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2012,1953.92,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2013,2011.91,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2014,2070.60,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2015,2173.98,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2016,2175.00,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2017,2276.28,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2018,2272.84,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,ES,2019,2309.63,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,1994,353.43,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,1995,347.92,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,1996,353.54,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,1997,361.65,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,1998,367.03,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,1999,376.22,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2000,285.19,b
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2001,286.58,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2002,293.70,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2003,301.98,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2004,313.21,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2005,313.71,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2006,313.13,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2007,330.30,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2008,341.94,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2009,369.09,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2010,426.24,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2011,479.21,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2012,518.38,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2013,607.30,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2014,731.52,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2015,836.31,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2016,1042.55,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2017,2450.27,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2018,1458.36,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FI,2019,1521.10,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,1997,693.09,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,1998,698.25,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,1999,719.09,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2000,719.78,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2001,724.01,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2002,750.51,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2003,776.08,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2004,814.28,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2005,870.20,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2006,924.72,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2007,940.56,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2008,1038.17,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2009,1344.80,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2010,1874.95,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2011,1991.43,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2012,2010.28,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2013,2071.60,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2014,2095.90,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2015,2103.36,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2016,2125.15,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2017,2122.23,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2018,2154.56,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,FR,2019,2172.82,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HR,2012,1045.83,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HR,2013,1161.16,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HR,2014,1150.17,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HR,2015,1030.87,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HR,2016,1013.22,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HR,2017,994.67,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HR,2018,1022.97,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HR,2019,1016.29,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2000,1333.71,e
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2001,1374.29,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2002,1389.69,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2003,1387.42,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2004,1377.37,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2005,1333.91,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2006,1282.81,
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2007,891.07,b
dataflow,ESTAT:HLTH_RS_BDS(1.0),A,HAB_P,HBEDT_LT,HU,2008,894.83,
