STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,wstatus,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,F,RO,2011,20.296,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,F,SE,2011,28.649,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,F,SI,2011,2.068,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,F,SK,2011,5.053,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,F,TR,2011,202.867,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,F,UK,2011,114.709,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,AT,2011,18.748,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,BE,2011,28.124,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,CH,2011,12.157,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,CY,2011,1.584,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,CZ,2011,6.866,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,DE,2011,129.387,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,DK,2011,10.781,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,EE,2011,4.215,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,EL,2011,6.32,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,ES,2011,22.717,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,EU28,2011,690.113,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,FI,2011,10.224,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,FR,2011,86.024,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,HU,2011,13.251,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,IE,2011,5.427,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,IT,2011,42.42,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,LT,2011,6.185,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,LU,2011,1.245,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,LV,2011,5.655,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,NL,2011,29.73,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,PL,2011,64.389,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,PT,2011,20.555,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,RO,2011,23.718,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,SE,2011,25.834,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,SI,2011,2.572,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,SK,2011,5.56,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,TR,2011,154.428,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,M,UK,2011,112.201,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,AT,2011,39.237,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,BE,2011,44.38,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,BG,2011,10.887,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,CH,2011,34.469,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,CY,2011,2.174,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,CZ,2011,13.21,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,DE,2011,249.279,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,DK,2011,23.293,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,EE,2011,8.059,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,EL,2011,9.913,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,ES,2011,46.363,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,EU28,2011,1421.284,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,FI,2011,21.369,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,FR,2011,260.425,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,HU,2011,19.258,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,IE,2011,10.56,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,IS,2011,1.321,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,IT,2011,74.534,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,LT,2011,12.051,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,LU,2011,2.573,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,LV,2011,9.694,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,NL,2011,62.657,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,PL,2011,115.788,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,PT,2011,42.636,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,RO,2011,44.013,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,SE,2011,54.483,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,SI,2011,4.639,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,SK,2011,10.613,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,TR,2011,357.294,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y15-24,T,UK,2011,226.91,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,AT,2011,14.866,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,BE,2011,21.027,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,BG,2011,10.924,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,CH,2011,11.97,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,CY,2011,0.522,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,CZ,2011,7.328,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,DE,2011,109.567,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,DK,2011,18.393,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,EL,2011,5.891,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,ES,2011,19.301,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,EU28,2011,736.675,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,FI,2011,10.511,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,FR,2011,116.987,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,HU,2011,11.324,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,IE,2011,5.618,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,IS,2011,1.061,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,IT,2011,48.21,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,LU,2011,0.8,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,NL,2011,40.612,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,PL,2011,63.045,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,PT,2011,13.871,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,RO,2011,21.92,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,SE,2011,12.875,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,SI,2011,2.799,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,SK,2011,8.111,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,TR,2011,401.105,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,F,UK,2011,161.818,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,AT,2011,6.504,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,BE,2011,13.39,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,BG,2011,10.221,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,CH,2011,3.112,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,CY,2011,0.657,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,CZ,2011,8.717,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,DE,2011,70.675,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,DK,2011,9.407,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,EL,2011,10.121,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,ES,2011,19.055,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,EU28,2011,539.851,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,FI,2011,7.647,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,HU,2011,8.812,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,IE,2011,5.794,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,IT,2011,41.201,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,LT,2011,5.091,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,NL,2011,24.594,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,PL,2011,73.388,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,PT,2011,12.685,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,RO,2011,31.275,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,SE,2011,6.657,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,SI,2011,3.423,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,SK,2011,8.649,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,TR,2011,103.224,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,M,UK,2011,117.702,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,AT,2011,21.37,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,BE,2011,34.417,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,BG,2011,21.146,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,CH,2011,15.081,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,CY,2011,1.179,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,CZ,2011,16.046,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,DE,2011,180.242,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,DK,2011,27.801,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,EE,2011,4.429,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,EL,2011,16.012,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,ES,2011,38.356,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,EU28,2011,1276.526,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,FI,2011,18.158,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,FR,2011,153.517,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,HR,2011,4.811,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,HU,2011,20.135,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,IE,2011,11.413,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,IS,2011,1.518,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,IT,2011,89.412,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,LT,2011,8.55,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,LU,2011,0.968,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,LV,2011,4.228,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,NL,2011,65.207,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,PL,2011,136.432,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,PT,2011,26.556,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,RO,2011,53.195,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,SE,2011,19.532,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,SI,2011,6.222,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,SK,2011,16.76,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,TR,2011,504.33,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y25-34,T,UK,2011,279.52,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,AT,2011,29.234,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,BE,2011,40.434,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,BG,2011,11.776,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,CH,2011,20.274,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,CY,2011,1.368,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,CZ,2011,17.06,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,DE,2011,175.409,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,DK,2011,22.53,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,EE,2011,2.791,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,EL,2011,14.719,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,ES,2011,67.95,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,EU28,2011,1255.332,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,FI,2011,9.641,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,FR,2011,164.216,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,HR,2011,6.074,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,HU,2011,22.914,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,IE,2011,9.057,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,IT,2011,114.697,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,LT,2011,5.742,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,LU,2011,2.506,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,LV,2011,5.358,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,NL,2011,76.999,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,PL,2011,71.889,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,PT,2011,27.081,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,RO,2011,44.916,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,SE,2011,23.278,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,SI,2011,3.988,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,SK,2011,13.422,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,TR,2011,662.258,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,F,UK,2011,269.395,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,AT,2011,10.719,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,BE,2011,23.765,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,BG,2011,17.869,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,CH,2011,9.493,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,CY,2011,1.154,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,CZ,2011,12.487,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,DE,2011,140.605,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,DK,2011,13.039,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,EE,2011,2.761,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,EL,2011,12.648,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,ES,2011,32.232,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,EU28,2011,839.108,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,FI,2011,6.58,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,FR,2011,72.831,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,HR,2011,14.198,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,HU,2011,22.778,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,IE,2011,5.504,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,IT,2011,64.265,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,LT,2011,8.032,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,LU,2011,0.505,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,NL,2011,46.591,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,PL,2011,74.488,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,PT,2011,19.941,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,RO,2011,31.117,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,SE,2011,11.117,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,SI,2011,5.645,u
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,SK,2011,10.849,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,TR,2011,121.208,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,M,UK,2011,173.606,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,AT,2011,39.953,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,BE,2011,64.198,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,BG,2011,29.645,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,CH,2011,29.767,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,CY,2011,2.522,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,CZ,2011,29.546,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,DE,2011,316.014,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,DK,2011,35.568,
dataflow,ESTAT:HLTH_DLM040(1.0),A,THS,PB1040,INAC,Y35-44,T,EE,2011,5.552,u
