STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,M,IT,2011,114.526,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,M,NL,2011,14.241,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,M,SE,2011,8.014,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,M,UK,2011,35.75,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,CH,2011,24.202,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,CZ,2011,5.641,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,DE,2011,1741.829,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,DK,2011,15.145,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,FI,2011,10.307,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,HU,2011,31.772,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,IE,2011,8.248,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,IS,2011,3.846,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,IT,2011,233.617,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,LU,2011,0.753,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,NL,2011,29.464,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,PT,2011,9.816,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,SE,2011,26.658,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,SK,2011,4.697,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,TOTAL,T,UK,2011,71.952,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,CH,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,DE,2011,119.771,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,IT,2011,19.533,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,NL,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,F,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,CH,2011,3.559,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,DE,2011,125.68,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,IT,2011,16.433,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,NL,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,M,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,CH,2011,4.76,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,DE,2011,245.451,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,IT,2011,35.966,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,NL,2011,1.987,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y15-24,T,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,CH,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,DE,2011,148.12,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,IE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,IT,2011,12.523,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,NL,2011,1.794,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,F,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,CH,2011,4.199,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,DE,2011,173.281,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,IE,2011,1.409,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,IT,2011,16.767,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,NL,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,M,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,CH,2011,5.797,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,DE,2011,321.401,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,DK,2011,3.515,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,IE,2011,2.289,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,IT,2011,29.289,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,NL,2011,2.323,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y25-34,T,UK,2011,15.208,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,CH,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,DE,2011,159.151,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,IE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,IT,2011,27.326,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,NL,2011,2.386,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,F,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,CH,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,DE,2011,144.353,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,IE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,IT,2011,29.477,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,NL,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,M,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,CH,2011,2.872,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,CZ,2011,1.281,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,DE,2011,303.504,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,HU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,IE,2011,1.367,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,IT,2011,56.803,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,NL,2011,3.503,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y35-44,T,UK,2011,16.87,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,CH,2011,2.422,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,DE,2011,221.801,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,HU,2011,3.791,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,IE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,IT,2011,32.936,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,NL,2011,3.846,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,F,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,CH,2011,3.073,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,CZ,2011,1.098,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,DE,2011,227.847,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,DK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,EE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,FI,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,HU,2011,3.695,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,IE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,IT,2011,23.353,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,NL,2011,2.654,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,M,UK,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,T,BE,2011,,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,T,CH,2011,5.496,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,T,CZ,2011,2.085,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,T,DE,2011,449.648,
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,T,DK,2011,4.986,u
dataflow,ESTAT:HLTH_DP020(1.0),A,THS,NRP,Y45-54,T,EE,2011,,u
