STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,yes_no,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,EEA,2012,825.8,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,EL,2012,73.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,ES,2012,51.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,EU27_2007,2012,821.1,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,FI,2012,,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,FR,2012,129.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,HU,2012,16.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,IS,2012,,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,IT,2012,88.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,LT,2012,0.7,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,LU,2012,,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,LV,2012,2.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,MT,2012,1.3,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,NL,2012,31.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,NO,2012,4.2,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,PL,2012,21.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,PT,2012,60.1,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,RO,2012,50.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,SE,2012,20.8,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,SI,2012,5.5,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,SK,2012,8.5,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,M,UK,2012,73.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,AT,2012,29.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,BE,2012,78.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,BG,2012,11.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,CY,2012,3.6,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,CZ,2012,27.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,DE,2012,230.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,DK,2012,12.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,EE,2012,3.4,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,EEA,2012,2005.5,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,EL,2012,138.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,ES,2012,148.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,EU27_2007,2012,1991.3,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,FI,2012,7.3,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,FR,2012,280.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,HU,2012,29.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,IS,2012,1.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,IT,2012,260.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,LT,2012,2.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,LU,2012,4.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,LV,2012,5.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,MT,2012,1.3,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,NL,2012,152.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,NO,2012,12.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,PL,2012,80.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,PT,2012,96.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,RO,2012,73.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,SE,2012,50.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,SI,2012,9.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,SK,2012,15.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y15-44,T,UK,2012,238.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,AT,2012,32.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,BE,2012,69.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,BG,2012,18.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,CY,2012,6.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,CZ,2012,29.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,DE,2012,270.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,DK,2012,11.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,EE,2012,2.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,EEA,2012,2171.8,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,EL,2012,111.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,ES,2012,245.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,EU27_2007,2012,2169.0,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,FI,2012,6.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,FR,2012,306.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,HU,2012,16.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,IS,2012,1.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,IT,2012,445.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,LT,2012,10.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,LU,2012,2.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,LV,2012,8.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,MT,2012,0.8,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,NL,2012,103.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,NO,2012,1.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,PL,2012,133.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,PT,2012,92.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,RO,2012,66.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,SE,2012,20.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,SI,2012,9.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,SK,2012,29.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,F,UK,2012,119.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,AT,2012,21.5,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,BE,2012,14.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,BG,2012,7.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,CY,2012,2.3,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,CZ,2012,13.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,DE,2012,76.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,DK,2012,1.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,EE,2012,1.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,EEA,2012,822.5,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,EL,2012,69.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,ES,2012,49.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,EU27_2007,2012,820.4,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,FI,2012,1.6,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,FR,2012,98.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,HU,2012,6.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,IS,2012,0.6,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,IT,2012,139.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,LT,2012,5.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,LU,2012,0.2,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,LV,2012,9.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,MT,2012,0.8,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,NL,2012,28.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,NO,2012,1.5,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,PL,2012,62.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,PT,2012,52.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,RO,2012,82.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,SE,2012,8.4,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,SI,2012,4.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,SK,2012,10.2,u
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,M,UK,2012,51.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,AT,2012,53.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,BE,2012,84.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,BG,2012,25.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,CY,2012,8.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,CZ,2012,43.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,DE,2012,346.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,DK,2012,12.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,EE,2012,3.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,EEA,2012,2994.3,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,EL,2012,180.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,ES,2012,295.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,EU27_2007,2012,2989.3,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,FI,2012,7.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,FR,2012,404.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,HU,2012,22.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,IS,2012,1.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,IT,2012,585.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,LT,2012,15.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,LU,2012,2.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,LV,2012,18.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,MT,2012,1.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,NL,2012,132.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,NO,2012,3.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,PL,2012,196.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,PT,2012,145.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,RO,2012,149.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,SE,2012,29.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,SI,2012,14.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,SK,2012,39.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y45-64,T,UK,2012,171.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,AT,2012,108.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,BE,2012,191.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,BG,2012,44.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,CY,2012,12.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,CZ,2012,98.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,DE,2012,905.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,DK,2012,39.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,EE,2012,11.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,EEA,2012,7309.1,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,EL,2012,266.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,ES,2012,727.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,EU27_2007,2012,7277.8,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,FI,2012,23.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,FR,2012,1085.6,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,HU,2012,76.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,IS,2012,3.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,IT,2012,1554.1,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,LT,2012,33.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,LU,2012,8.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,LV,2012,34.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,MT,2012,2.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,NL,2012,352.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,NO,2012,27.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,PL,2012,400.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,PT,2012,271.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,RO,2012,196.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,SE,2012,93.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,SI,2012,23.9,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,SK,2012,67.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,F,UK,2012,648.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,AT,2012,51.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,BE,2012,77.7,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,BG,2012,26.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,CY,2012,5.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,CZ,2012,78.2,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,DE,2012,358.0,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,DK,2012,24.4,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,EE,2012,6.5,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,EEA,2012,3532.0,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,EL,2012,192.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,ES,2012,297.8,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,EU27_2007,2012,3523.7,e
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,FI,2012,16.3,
dataflow,ESTAT:HLTH_DPEH080(1.0),A,THS,PB1060,NO_OD,Y_GE15,M,FR,2012,497.5,
