STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,1996,6540,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,1997,7024,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,1998,7024,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,1999,7782,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,2000,7190,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,2001,7031,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,2002,6895,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,2003,6765,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,2004,7212,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,2005,8405,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,2006,8806,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,DK,2007,9093,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,1995,13822,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,1996,13773,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,1997,12756,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,1998,12153,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,1999,11191,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,2000,10387,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,2001,10691,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,2002,10210,
dataflow,ESTAT:HSW_AW_NNAAG(1.0),A,NR,D_GE4,TOTAL,F,EL,2003,10517,
