STRUCTURE,STRUCTURE_ID,freq,unit,severity,wstatus,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,A_D-K,EU15_NO,2006,3398,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,A_D-K,EU15_NO,2007,3008,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,1996,4700,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,1997,4485,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,1998,4551,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,1999,4527,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,2000,4500,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,2001,4389,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,2002,4034,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,2003,3834,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,2004,3681,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,2005,3637,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,2006,3536,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,D,EU15_NO,2007,3205,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,1996,1723,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,1997,1675,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,1998,1724,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,1999,1529,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,2000,1626,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,2001,1459,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,2002,1847,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,2003,1862,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,2004,1817,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,2005,1893,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,2006,1574,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,E,EU15_NO,2007,1721,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,1996,8364,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,1997,7936,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,1998,8384,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,1999,8187,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,2000,7861,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,2001,7581,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,2002,7537,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,2003,7108,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,2004,6898,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,2005,6780,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,2006,6774,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,F,EU15_NO,2007,5570,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,1996,2798,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,1997,2666,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,1998,2776,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,1999,2810,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,2000,2825,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,2001,2742,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,2002,2829,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,2003,2618,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,2004,2499,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,2005,2464,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,2006,2443,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,G,EU15_NO,2007,2245,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,1996,4255,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,1997,3973,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,1998,4176,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,1999,4293,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,2000,4363,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,2001,4080,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,2002,3859,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,2003,3760,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,2004,3526,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,2005,3272,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,2006,3320,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,H,EU15_NO,2007,2877,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,1996,6049,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,1997,5667,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,1998,5652,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,1999,5513,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,2000,5395,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,2001,5093,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,2002,4113,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,2003,3791,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,2004,3793,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,2005,3789,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,2006,3629,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,I,EU15_NO,2007,3465,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,1996,1763,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,1997,1762,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,1998,1807,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,1999,1992,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,2000,2001,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,2001,1941,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,2002,1957,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,2003,1845,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,2004,1629,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,2005,1634,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,2006,1779,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SAL,J_K,EU15_NO,2007,1530,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,1996,8369,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,1997,8125,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,1998,7562,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,1999,7925,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,2000,7720,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,2001,7181,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,2002,4511,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,2003,4298,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,2004,4334,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,2005,4366,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,2006,4268,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A,EU15_NO,2007,3411,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,1996,3986,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,1997,4454,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,1998,3474,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,1999,3316,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,2000,3208,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,2001,2926,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,2002,1917,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,2003,1847,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,2004,1557,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,2005,1576,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,2006,1527,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,A_D-K,EU15_NO,2007,1214,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,1996,4892,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,1997,8344,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,1998,4644,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,1999,4443,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,2000,3908,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,2001,3471,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,2002,2196,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,2003,2064,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,2004,1987,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,2005,1697,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,2006,1535,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,D,EU15_NO,2007,1338,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,1996,1273,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,1997,7856,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,1998,857,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,2000,507,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,2001,614,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,2002,302,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,2003,419,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,2004,2184,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,2005,1122,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,2006,689,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,E,EU15_NO,2007,1494,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,1996,6590,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,1997,8263,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,1998,6405,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,1999,6027,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,2000,6078,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,2001,5793,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,2002,4093,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,2003,3907,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,2004,3683,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,2005,3159,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,2006,3219,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,F,EU15_NO,2007,2573,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,1996,655,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,1997,1064,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,1998,749,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,1999,709,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,2000,727,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,2001,635,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,2002,426,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,2003,409,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,2004,367,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,2005,397,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,2006,429,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,G,EU15_NO,2007,375,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,1996,186,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,1997,403,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,1998,209,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,2000,266,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,2001,341,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,2002,162,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,2003,202,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,2004,241,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,2005,992,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,2006,1055,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,H,EU15_NO,2007,869,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,1996,5655,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,1997,9180,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,1998,8570,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,1999,8203,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,2000,7247,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,2001,6155,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,2002,3464,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,2003,3110,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,2004,3044,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,2005,2782,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,2006,2820,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,I,EU15_NO,2007,2448,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,1996,263,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,1997,420,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,1998,322,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,1999,304,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,2000,438,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,2001,424,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,2002,260,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,2003,330,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,2004,293,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,2005,231,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,2006,265,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,D_GE4,SELF,J_K,EU15_NO,2007,179,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,1996,7.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,1997,8.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,1998,10.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,1999,9.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,2000,11.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,2001,14.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,2003,12.2,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,2005,10.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,2006,11.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A,EU15_NO,2007,9.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,1996,4.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,1997,4.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,1998,4.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,1999,4.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,2000,4.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,2001,4.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,2002,3.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,2003,4.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,2004,2.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,2005,2.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,2006,3.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,A_D-K,EU15_NO,2007,2.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,1996,4.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,1997,3.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,1998,2.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,1999,2.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,2000,1.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,2002,0.8,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,2003,0.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,2004,1.1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,D,EU15_NO,2007,1,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,E,EU15_NO,1996,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,E,EU15_NO,1998,0.0,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,E,EU15_NO,2003,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,E,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,1996,4.9,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,1997,6.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,1998,3.5,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,1999,1.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,2000,3.4,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,2001,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,2002,1.3,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,2003,2.6,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,2004,2.7,
dataflow,ESTAT:HSW_AW_INAWS(1.0),A,RT,FAT,CFAM,F,EU15_NO,2005,4.0,
