STRUCTURE,STRUCTURE_ID,freq,unit,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,DK,2017,2322,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,DK,2018,2340,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,DK,2019,2091,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,DK,2020,2109,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2011,3416,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2012,3397,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2013,3283,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2014,3171,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2015,3094,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2016,3197,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2017,2769,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2018,2630,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2019,2665,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EE,2020,2689,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2011,2238,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2012,2186,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2013,2147,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2014,2121,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2015,2152,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2016,2220,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2017,2085,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2018,2019,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2019,2063,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EL,2020,2093,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2011,2009,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2012,1942,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2013,1890,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2014,1863,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2015,1829,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2016,1791,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2017,1814,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2018,1787,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2019,1737,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,ES,2020,1842,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2011,2700,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2012,2633,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2013,2574,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2014,2498,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2015,2498,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2016,2456,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2017,2425,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2018,2414,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2019,2347,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU27_2020,2020,2415,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU28,2011,2700,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU28,2012,2637,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU28,2013,2579,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU28,2014,2511,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU28,2015,2513,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU28,2016,2490,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,EU28,2017,2448,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2011,2420,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2012,2457,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2013,2261,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2014,2188,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2015,2057,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2016,2067,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2017,2162,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2018,2123,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2019,2107,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FI,2020,2027,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2011,2503,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2012,2468,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2013,2419,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2014,2379,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2015,2380,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2016,2366,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2017,2367,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2018,2368,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2019,2320,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,FR,2020,2318,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2011,3033,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2012,2868,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2013,2864,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2014,2814,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2015,2913,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2016,2613,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2017,2724,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2018,2602,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2019,2629,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HR,2020,2712,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2011,4274,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2012,4171,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2013,3964,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2014,3863,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2015,3947,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2016,3680,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2017,3722,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2018,3591,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2019,3506,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,HU,2020,3648,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2011,2560,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2012,2522,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2013,2395,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2014,2284,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2015,2278,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2016,2173,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2017,2133,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2018,2179,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2019,2025,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IE,2020,2188,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2011,1957,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2012,1857,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2013,2134,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2014,2243,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2015,2095,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2016,1758,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2017,1803,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2018,1760,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2019,1832,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IS,2020,1996,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2011,2034,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2012,2006,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2013,1909,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2014,1844,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2015,1887,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2016,1841,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2017,1822,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2018,1820,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2019,1744,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,IT,2020,1832,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2011,1941,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2012,2596,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2013,2753,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2014,1645,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2015,2474,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2016,3250,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2017,1257,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2018,1220,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2019,1599,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LI,2020,3178,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2011,4500,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2012,4231,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2013,4276,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2014,4019,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2015,4098,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2016,3866,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2017,3612,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2018,3581,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2019,3389,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LT,2020,3697,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2011,2465,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2012,2113,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2013,2492,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2014,1987,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2015,1664,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2016,1962,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2017,1925,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2018,1785,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2019,1677,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LU,2020,1698,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2011,4750,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2012,4437,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2013,4567,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2014,4227,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2015,4064,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2016,4081,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2017,4021,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2018,4014,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2019,3952,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,LV,2020,3801,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2011,2645,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2012,2613,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2013,2028,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2014,2045,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2015,2136,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2016,2352,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2017,2161,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2018,2273,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2019,2477,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,MT,2020,2017,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2011,2589,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2012,2552,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2013,2486,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2014,2406,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2015,2357,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2016,2434,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2017,2292,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2018,2265,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2019,2239,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NL,2020,2278,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2011,2358,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2012,2209,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2013,2174,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2014,2001,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2015,1923,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2016,1987,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2017,1904,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2018,1837,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2019,1809,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,NO,2020,1760,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2011,3433,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2012,3399,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2013,3311,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2014,3215,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2015,3137,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2016,3063,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2017,3078,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2018,3083,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2019,3024,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PL,2020,3190,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2011,2382,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2012,2374,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2013,2225,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2014,2151,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2015,2177,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2016,2150,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2017,2168,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2018,2184,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2019,2138,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,PT,2020,2140,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2011,4583,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2012,4473,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2013,4288,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2014,4125,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2015,4086,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2016,3983,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2017,3928,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2018,3888,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2019,3769,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RO,2020,4143,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2011,4175,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2012,4092,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2013,3932,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2014,3932,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2015,3937,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2016,3803,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2017,3802,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2018,3726,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2019,3621,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,RS,2020,3982,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2011,2112,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2012,2114,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2013,2121,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2014,2048,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2015,1992,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2016,2002,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2017,1966,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2018,1936,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2019,1881,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SE,2020,1882,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2011,2399,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2012,2262,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2013,2289,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2014,2048,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2015,2106,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2016,1992,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2017,2132,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2018,1889,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2019,1761,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SI,2020,1817,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2011,3410,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2012,3339,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2013,3393,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2014,3241,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2015,3274,
dataflow,ESTAT:HLTH_CD_APYLL(1.0),A,YR,F,A-R_V-Y,SK,2016,3200,
