STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,CH,2011,2.889,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,DE,2011,212.214,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,ES,2011,10.951,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,IT,2011,51.505,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,NL,2011,1.655,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y15-24,T,UK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,CH,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,DE,2011,108.574,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,ES,2011,15.91,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,HU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,IE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,IT,2011,23.826,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,NL,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,F,UK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,CH,2011,2.868,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,DE,2011,116.436,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,ES,2011,28.536,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,HU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,IE,2011,1.236,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,IT,2011,33.128,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,NL,2011,1.51,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,M,UK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,CH,2011,3.446,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,DE,2011,225.01,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,ES,2011,44.446,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,FR,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,HU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,IE,2011,2.028,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,IT,2011,56.955,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,NL,2011,2.353,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y25-34,T,UK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,CH,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,CZ,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,DE,2011,132.121,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,ES,2011,24.293,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,FR,2011,55.683,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,HU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,IE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,IT,2011,33.844,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,NL,2011,5.255,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,F,UK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,CH,2011,2.3,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,DE,2011,166.828,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,ES,2011,43.687,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,HU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,IE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,IT,2011,38.055,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,NL,2011,2.184,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,M,UK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,CH,2011,2.695,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,CZ,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,DE,2011,298.948,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,ES,2011,67.98,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,FR,2011,100.263,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,HU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,IE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,IT,2011,71.899,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,NL,2011,7.439,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y35-44,T,UK,2011,13.11,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,CH,2011,2.517,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,CZ,2011,1.29,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,DE,2011,246.513,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,ES,2011,53.122,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,FR,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,HU,2011,3.725,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,IE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,IT,2011,42.648,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,NL,2011,7.485,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,F,UK,2011,12.866,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,CH,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,DE,2011,230.913,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,ES,2011,79.378,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,FI,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,FR,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,HU,2011,2.949,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,IE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,IT,2011,41.665,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,NL,2011,3.743,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,M,UK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,CH,2011,4.296,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,CZ,2011,1.964,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,DE,2011,477.426,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,EE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,ES,2011,132.499,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,FI,2011,2.43,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,FR,2011,70.671,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,HU,2011,6.674,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,IE,2011,1.222,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,IS,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,IT,2011,84.313,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,LU,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,LV,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,NL,2011,11.227,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,PT,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,SE,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,SK,2011,,u
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y45-54,T,UK,2011,18.167,
dataflow,ESTAT:HLTH_DP040(1.0),A,THS,NRP,Y55-64,F,CH,2011,5.095,u
