STRUCTURE,STRUCTURE_ID,freq,unit,barrier,hlth_pb,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,AT,2012,18.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,BE,2012,30.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,BG,2012,20.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,CY,2012,1.1,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,CZ,2012,42.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,DE,2012,243.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,DK,2012,19.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,EE,2012,6.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,EEA,2012,1877.2,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,EL,2012,76.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,ES,2012,204.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,EU27_2007,2012,1870.7,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,FI,2012,15.7,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,FR,2012,240.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,HU,2012,20.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,IS,2012,0.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,IT,2012,265.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,LT,2012,12.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,LU,2012,0.8,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,LV,2012,16.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,MT,2012,1.3,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,NL,2012,83.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,NO,2012,5.7,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,PL,2012,124.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,PT,2012,47.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,RO,2012,83.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,SE,2012,19.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,SI,2012,11.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,SK,2012,17.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,M,UK,2012,246.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,AT,2012,89.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,BE,2012,150.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,BG,2012,70.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,CY,2012,7.5,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,CZ,2012,105.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,DE,2012,831.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,DK,2012,59.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,EE,2012,25.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,EEA,2012,6073.1,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,EL,2012,205.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,ES,2012,708.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,EU27_2007,2012,6036.0,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,FI,2012,45.8,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,FR,2012,737.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,HU,2012,73.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,IS,2012,4.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,IT,2012,848.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,LT,2012,37.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,LU,2012,4.9,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,LV,2012,41.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,MT,2012,3.7,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,NL,2012,255.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,NO,2012,32.2,u
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,PL,2012,431.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,PT,2012,166.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,RO,2012,212.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,SE,2012,91.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,SI,2012,23.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,SK,2012,58.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1060,T,UK,2012,751.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,AT,2012,259.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,BE,2012,273.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,BG,2012,288.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,CY,2012,15.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,CZ,2012,159.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,DE,2012,2300.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,DK,2012,134.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,EE,2012,40.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,EEA,2012,10237.8,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,EL,2012,213.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,ES,2012,639.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,EU27_2007,2012,10104.3,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,FI,2012,124.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,FR,2012,850.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,HU,2012,309.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,IS,2012,6.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,IT,2012,729.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,LT,2012,102.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,LU,2012,10.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,LV,2012,73.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,MT,2012,9.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,NL,2012,354.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,NO,2012,126.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,PL,2012,945.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,PT,2012,169.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,RO,2012,364.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,SE,2012,253.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,SI,2012,48.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,SK,2012,178.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,F,UK,2012,1257.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,AT,2012,250.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,BE,2012,255.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,BG,2012,241.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,CY,2012,15.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,CZ,2012,108.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,DE,2012,2608.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,DK,2012,128.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,EE,2012,23.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,EEA,2012,9910.3,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,EL,2012,188.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,ES,2012,665.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,EU27_2007,2012,9796.5,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,FI,2012,161.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,FR,2012,891.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,HU,2012,269.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,IS,2012,8.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,IT,2012,725.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,LT,2012,72.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,LU,2012,15.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,LV,2012,34.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,MT,2012,7.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,NL,2012,367.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,NO,2012,105.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,PL,2012,596.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,PT,2012,173.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,RO,2012,365.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,SE,2012,230.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,SI,2012,48.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,SK,2012,103.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,M,UK,2012,1251.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,AT,2012,509.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,BE,2012,529.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,BG,2012,530.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,CY,2012,30.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,CZ,2012,268.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,DE,2012,4909.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,DK,2012,262.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,EE,2012,64.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,EEA,2012,20148.0,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,EL,2012,401.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,ES,2012,1304.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,EU27_2007,2012,19900.8,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,FI,2012,286.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,FR,2012,1741.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,HU,2012,578.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,IS,2012,14.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,IT,2012,1454.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,LT,2012,175.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,LU,2012,25.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,LV,2012,107.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,MT,2012,16.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,NL,2012,721.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,NO,2012,232.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,PL,2012,1541.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,PT,2012,342.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,RO,2012,730.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,SE,2012,483.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,SI,2012,97.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,SK,2012,282.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,PB1061,T,UK,2012,2508.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,AT,2012,329.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,BE,2012,394.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,BG,2012,338.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,CY,2012,21.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,CZ,2012,222.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,DE,2012,2888.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,DK,2012,174.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,EE,2012,58.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,EEA,2012,14433.7,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,EL,2012,342.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,ES,2012,1143.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,EU27_2007,2012,14269.7,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,FI,2012,154.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,FR,2012,1346.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,HU,2012,361.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,IS,2012,10.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,IT,2012,1311.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,LT,2012,127.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,LU,2012,14.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,LV,2012,98.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,MT,2012,11.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,NL,2012,526.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,NO,2012,153.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,PL,2012,1251.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,PT,2012,288.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,RO,2012,493.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,SE,2012,325.1,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,SI,2012,60.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,SK,2012,220.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,F,UK,2012,1762.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,AT,2012,268.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,BE,2012,285.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,BG,2012,261.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,CY,2012,16.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,CZ,2012,151.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,DE,2012,2851.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,DK,2012,147.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,EE,2012,30.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,EEA,2012,11787.4,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,EL,2012,264.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,ES,2012,869.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,EU27_2007,2012,11667.2,e
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,FI,2012,177.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,FR,2012,1132.2,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,HU,2012,289.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,IS,2012,8.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,IT,2012,991.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,LT,2012,84.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,LU,2012,16.3,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,LV,2012,50.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,MT,2012,8.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,NL,2012,450.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,NO,2012,111.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,PL,2012,721.0,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,PT,2012,220.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,RO,2012,448.8,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,SE,2012,249.7,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,SI,2012,59.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,SK,2012,120.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,M,UK,2012,1497.9,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,T,AT,2012,598.5,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,T,BE,2012,679.4,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,T,BG,2012,600.6,
dataflow,ESTAT:HLTH_DSI080(1.0),A,THS,PTP_LD1,TOTAL,T,CY,2012,37.8,
