STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,workproc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,WPR6,EU_V,2005,9.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,OTH,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,WPR1,EU_V,2005,40.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,WPR2,EU_V,2005,13.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,WPR3,EU_V,2005,3.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,WPR4,EU_V,2005,12.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,WPR5,EU_V,2005,15.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,WPR6,EU_V,2005,11.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,OTH,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,WPR1,EU_V,2005,35.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,WPR2,EU_V,2005,13.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,WPR3,EU_V,2005,4.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,WPR4,EU_V,2005,13.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,WPR5,EU_V,2005,17.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,WPR6,EU_V,2005,12.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,OTH,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,WPR1,EU_V,2005,32.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,WPR2,EU_V,2005,11.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,WPR3,EU_V,2005,6.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,WPR4,EU_V,2005,14.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,WPR5,EU_V,2005,18.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,WPR6,EU_V,2005,13.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,OTH,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,WPR1,EU_V,2005,30.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,WPR2,EU_V,2005,12.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,WPR3,EU_V,2005,9.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,WPR4,EU_V,2005,13.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,WPR5,EU_V,2005,18.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,WPR6,EU_V,2005,13.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,OTH,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,WPR1,EU_V,2005,17.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,WPR2,EU_V,2005,6.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,WPR3,EU_V,2005,35.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,WPR4,EU_V,2005,9.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,WPR5,EU_V,2005,13.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,WPR6,EU_V,2005,16.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,F,TOTAL,OTH,EU_V,2005,10.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,F,TOTAL,WPR1,EU_V,2005,10.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,F,TOTAL,WPR3,EU_V,2005,7.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,F,TOTAL,WPR4,EU_V,2005,16.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,F,TOTAL,WPR5,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,F,TOTAL,WPR6,EU_V,2005,50.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,M,TOTAL,OTH,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WPR1,EU_V,2005,15.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WPR2,EU_V,2005,21.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WPR3,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WPR4,EU_V,2005,5.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WPR5,EU_V,2005,16.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,M,TOTAL,WPR6,EU_V,2005,29.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,A,OTH,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,A,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,A,WPR1,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,A,WPR2,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,A,WPR3,EU_V,2005,58.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,A,WPR4,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,A,WPR5,EU_V,2005,9.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,A,WPR6,EU_V,2005,19.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,B,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,B,WPR3,EU_V,2005,80.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,C,OTH,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,C,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,C,WPR1,EU_V,2005,19.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,C,WPR2,EU_V,2005,28.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,C,WPR5,EU_V,2005,31.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,C,WPR6,EU_V,2005,15.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,D,OTH,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,D,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,D,WPR1,EU_V,2005,36.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,D,WPR2,EU_V,2005,8.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,D,WPR3,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,D,WPR4,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,D,WPR5,EU_V,2005,18.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,D,WPR6,EU_V,2005,25.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,E,OTH,EU_V,2005,13.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,E,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,E,WPR1,EU_V,2005,17.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,E,WPR5,EU_V,2005,41.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,E,WPR6,EU_V,2005,17.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,F,OTH,EU_V,2005,4.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,F,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,F,WPR1,EU_V,2005,7.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,F,WPR2,EU_V,2005,55.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,F,WPR4,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,F,WPR5,EU_V,2005,13.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,F,WPR6,EU_V,2005,17.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,G,OTH,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,G,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,G,WPR1,EU_V,2005,13.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,G,WPR2,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,G,WPR3,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,G,WPR4,EU_V,2005,12.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,G,WPR5,EU_V,2005,15.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,G,WPR6,EU_V,2005,46.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,H,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,H,WPR4,EU_V,2005,13.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,H,WPR5,EU_V,2005,15.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,H,WPR6,EU_V,2005,47.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,I,OTH,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,I,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,I,WPR1,EU_V,2005,10.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,I,WPR2,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,I,WPR3,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,I,WPR4,EU_V,2005,8.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,I,WPR5,EU_V,2005,14.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,I,WPR6,EU_V,2005,56.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,J,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,J,WPR4,EU_V,2005,22.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,J,WPR6,EU_V,2005,54.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,K,OTH,EU_V,2005,7.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,K,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,K,WPR1,EU_V,2005,7.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,K,WPR2,EU_V,2005,8.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,K,WPR3,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,K,WPR4,EU_V,2005,13.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,K,WPR5,EU_V,2005,21.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,K,WPR6,EU_V,2005,38.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,L,OTH,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,L,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,L,WPR3,EU_V,2005,11.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,L,WPR4,EU_V,2005,22.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,L,WPR5,EU_V,2005,7.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,L,WPR6,EU_V,2005,44.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,M,OTH,EU_V,2005,20.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,M,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,M,WPR5,EU_V,2005,20.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,M,WPR6,EU_V,2005,40.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,N,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,N,WPR4,EU_V,2005,45.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,N,WPR6,EU_V,2005,35.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,O,OTH,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,O,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,O,WPR1,EU_V,2005,13.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,O,WPR3,EU_V,2005,5.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,O,WPR4,EU_V,2005,12.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,O,WPR5,EU_V,2005,24.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,O,WPR6,EU_V,2005,31.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,P,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,TOTAL,OTH,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WPR1,EU_V,2005,14.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WPR2,EU_V,2005,20.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WPR3,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WPR4,EU_V,2005,6.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WPR5,EU_V,2005,16.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,TOTAL,WPR6,EU_V,2005,30.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,UNK,WPR2,EU_V,2005,26.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,UNK,WPR4,EU_V,2005,26.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,TOTAL,T,UNK,WPR6,EU_V,2005,17.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,UNK,T,TOTAL,WPR3,EU_V,2005,62.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y15-17,T,TOTAL,WPR2,EU_V,2005,41.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y15-17,T,TOTAL,WPR6,EU_V,2005,33.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y18-24,T,TOTAL,OTH,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WPR1,EU_V,2005,12.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WPR2,EU_V,2005,24.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WPR3,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WPR4,EU_V,2005,5.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WPR5,EU_V,2005,12.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y18-24,T,TOTAL,WPR6,EU_V,2005,34.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y25-34,T,TOTAL,OTH,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WPR1,EU_V,2005,15.8,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WPR2,EU_V,2005,17.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WPR3,EU_V,2005,6.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WPR4,EU_V,2005,5.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WPR5,EU_V,2005,14.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y25-34,T,TOTAL,WPR6,EU_V,2005,34.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y35-44,T,TOTAL,OTH,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WPR1,EU_V,2005,15.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WPR2,EU_V,2005,19.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WPR3,EU_V,2005,8.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WPR4,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WPR5,EU_V,2005,14.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y35-44,T,TOTAL,WPR6,EU_V,2005,31.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y45-54,T,TOTAL,OTH,EU_V,2005,4.3,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WPR1,EU_V,2005,15.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WPR2,EU_V,2005,22.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WPR3,EU_V,2005,6.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WPR4,EU_V,2005,6.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WPR5,EU_V,2005,17.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y45-54,T,TOTAL,WPR6,EU_V,2005,28.2,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y55-64,T,TOTAL,OTH,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WPR1,EU_V,2005,13.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WPR2,EU_V,2005,19.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WPR3,EU_V,2005,7.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WPR4,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WPR5,EU_V,2005,21.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y55-64,T,TOTAL,WPR6,EU_V,2005,27.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,OTH,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WPR1,EU_V,2005,12.7,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WPR2,EU_V,2005,15.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WPR3,EU_V,2005,16.9,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WPR4,EU_V,2005,14.1,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WPR5,EU_V,2005,15.5,
dataflow,ESTAT:HSW_AW_WP3(1.0),A,PC,FAT,Y_GE65,T,TOTAL,WPR6,EU_V,2005,19.7,
