STRUCTURE,STRUCTURE_ID,freq,sex,age,isced11,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,ES,2007,33.9,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,ES,2013,51.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,ES,2020,72.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,EU27_2020,2007,26.9,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,EU27_2020,2013,47.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,EU27_2020,2020,57.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,EU28,2007,27.9,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,EU28,2013,47.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,FI,2007,33.2,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,FI,2013,61.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,FI,2020,67.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,FR,2007,53.2,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,FR,2013,72.6,bd
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,FR,2020,66.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,HR,2007,9.5,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,HR,2013,21.3,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,HR,2020,39.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,HU,2007,7.4,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,HU,2013,35.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,HU,2020,44.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,IE,2007,17.6,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,IE,2013,36.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,IE,2020,48.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,IS,2007,30.3,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,IS,2020,65.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,IT,2007,24.6,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,IT,2013,71.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,IT,2020,58.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LT,2007,12.1,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LT,2013,40.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LT,2020,28.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LU,2007,,du
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LU,2013,60.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LU,2020,69.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LV,2007,,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LV,2013,61.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,LV,2020,65.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,MT,2007,,du
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,MT,2013,17.9,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,MT,2020,46.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,NL,2007,23.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,NL,2020,77.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,NO,2007,14.4,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,NO,2013,26.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,NO,2020,81.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,PL,2007,25.4,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,PL,2013,39.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,PL,2020,54.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,PT,2007,,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,PT,2013,73.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,PT,2020,81.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,RO,2007,13.1,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,RO,2013,26.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,RO,2020,43.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SE,2007,39.6,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SE,2013,55.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SE,2020,73.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SI,2007,29.0,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SI,2013,50.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SI,2020,62.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SK,2007,4.7,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SK,2013,15.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,SK,2020,32.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,TR,2013,30.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,UK,2007,32.6,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,ED5-8,PC_EMP,UK,2013,45.3,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,AT,2007,36.2,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,AT,2013,64.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,AT,2020,75.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,BE,2007,14.5,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,BE,2013,46.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,BE,2020,58.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,BG,2007,33.6,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,BG,2013,44.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,BG,2020,61.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,CH,2013,54.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,CH,2020,66.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,CY,2007,39.0,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,CY,2013,49.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,CY,2020,56.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,CZ,2007,19.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,CZ,2013,35.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,CZ,2020,40.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,DE,2007,11.8,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,DE,2013,23.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,DE,2020,29.8,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,DK,2007,27.8,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,DK,2013,21.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,DK,2020,42.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EA19,2007,32.4,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EA19,2013,52.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EA19,2020,60.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EE,2007,33.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EE,2013,75.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EE,2020,69.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EL,2007,28.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EL,2013,47.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EL,2020,67.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,ES,2007,37.5,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,ES,2013,54.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,ES,2020,73.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EU27_2020,2007,32.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EU27_2020,2013,50.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EU27_2020,2020,60.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EU28,2007,32.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,EU28,2013,49.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,FI,2007,46.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,FI,2013,68.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,FI,2020,73.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,FR,2007,61.6,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,FR,2013,77.1,bd
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,FR,2020,72.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,HR,2007,21.8,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,HR,2013,41.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,HR,2020,54.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,HU,2007,19.1,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,HU,2013,47.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,HU,2020,54.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,IE,2007,15.4,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,IE,2013,35.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,IE,2020,48.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,IS,2007,35.1,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,IS,2020,68.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,IT,2007,29.2,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,IT,2013,71.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,IT,2020,59.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LT,2007,20.0,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LT,2013,49.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LT,2020,38.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LU,2007,4.9,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LU,2013,64.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LU,2020,75.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LV,2007,11.4,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LV,2013,59.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,LV,2020,67.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,MT,2007,30.7,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,MT,2013,21.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,MT,2020,45.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,NL,2007,31.5,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,NL,2020,79.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,NO,2007,19.2,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,NO,2013,27.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,NO,2020,84.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,PL,2007,36.4,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,PL,2013,48.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,PL,2020,63.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,PT,2007,34.1,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,PT,2013,69.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,PT,2020,81.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,RO,2007,35.0,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,RO,2013,38.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,RO,2020,59.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SE,2007,44.3,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SE,2013,58.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SE,2020,75.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SI,2007,45.7,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SI,2013,60.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SI,2020,67.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SK,2007,13.9,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SK,2013,27.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,SK,2020,44.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,TR,2013,30.5,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,UK,2007,32.1,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y35-64,TOTAL,PC_EMP,UK,2013,45.9,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,AT,2007,39.4,du
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,AT,2013,56.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,AT,2020,79.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,BE,2007,15.1,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,BE,2013,47.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,BE,2020,73.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,BG,2007,39.2,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,BG,2013,54.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,BG,2020,76.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,CH,2013,53.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,CH,2020,78.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,CY,2007,65.1,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,CY,2013,74.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,CY,2020,79.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,CZ,2007,31.4,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,CZ,2013,47.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,CZ,2020,65.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,DE,2007,,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,DE,2013,24.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,DE,2020,39.2,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,DK,2007,32.5,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,DK,2013,19.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,DK,2020,46.7,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EA19,2007,39.6,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EA19,2013,57.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EA19,2020,70.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EE,2007,54.3,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EE,2013,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EE,2020,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EL,2007,46.7,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EL,2013,68.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EL,2020,84.7,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,ES,2007,38.3,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,ES,2013,53.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,ES,2020,77.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EU27_2020,2007,40.8,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EU27_2020,2013,56.2,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EU27_2020,2020,70.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EU28,2007,38.9,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,EU28,2013,54.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,FI,2007,56.5,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,FI,2013,70.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,FI,2020,69.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,FR,2007,65.0,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,FR,2013,78.2,bd
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,FR,2020,77.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,HR,2007,45.8,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,HR,2013,64.9,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,HR,2020,76.6,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,HU,2007,30.2,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,HU,2013,57.3,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,HU,2020,73.8,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,IE,2007,12.5,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,IE,2013,35.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,IE,2020,42.4,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,IS,2007,45.9,
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,IS,2020,66.9,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,IT,2007,33.7,d
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,IT,2013,70.1,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,IT,2020,65.0,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LT,2007,,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LT,2013,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LT,2020,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LU,2007,,du
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LU,2013,62.1,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LU,2020,82.6,b
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LV,2007,,u
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LV,2013,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,LV,2020,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,MT,2007,,du
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP2(1.0),A,F,Y55-64,ED0-2,PC_EMP,MT,2020,56.0,b
