STRUCTURE,STRUCTURE_ID,freq,unit,barrier,hhcomp,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,F,SK,2012,45.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,F,UK,2012,825.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,AT,2012,50.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,BE,2012,34.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,BG,2012,6.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,CY,2012,0.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,CZ,2012,20.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,DE,2012,850.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,DK,2012,51.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,EE,2012,5.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,EEA,2012,2450.9,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,EL,2012,6.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,ES,2012,45.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,EU27_2007,2012,2423.2,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,FI,2012,40.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,FR,2012,238.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,HU,2012,18.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,IS,2012,0.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,IT,2012,97.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,LT,2012,4.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,LU,2012,1.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,LV,2012,2.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,MT,2012,0.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,NL,2012,81.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,NO,2012,27.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,PL,2012,42.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,PT,2012,2.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,RO,2012,17.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,SE,2012,30.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,SI,2012,6.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,SK,2012,27.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,M,UK,2012,739.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,AT,2012,75.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,BE,2012,90.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,BG,2012,20.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,CY,2012,3.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,CZ,2012,43.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,DE,2012,1804.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,DK,2012,110.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,EE,2012,11.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,EEA,2012,5792.3,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,EL,2012,23.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,ES,2012,142.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,EU27_2007,2012,5707.8,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,FI,2012,81.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,FR,2012,658.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,HU,2012,64.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,IS,2012,1.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,IT,2012,320.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,LT,2012,17.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,LU,2012,3.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,LV,2012,13.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,MT,2012,1.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,NL,2012,187.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,NO,2012,82.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,PL,2012,216.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,PT,2012,8.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,RO,2012,67.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,SE,2012,84.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,SI,2012,19.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,SK,2012,72.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,P1,T,UK,2012,1564.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,AT,2012,15.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,BE,2012,22.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,BG,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,CY,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,CZ,2012,1.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,DE,2012,170.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,DK,2012,10.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,EE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,EEA,2012,608.2,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,EL,2012,0.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,ES,2012,43.4,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,EU27_2007,2012,591.8,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,FI,2012,3.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,FR,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,HU,2012,8.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,IS,2012,0.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,IT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,LT,2012,3.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,LU,2012,0.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,LV,2012,1.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,NL,2012,41.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,NO,2012,15.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,PL,2012,10.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,PT,2012,3.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,SE,2012,7.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,SI,2012,3.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,SK,2012,5.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,F,UK,2012,207.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,AT,2012,1.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,BE,2012,4.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,BG,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,CY,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,CZ,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,DE,2012,29.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,DK,2012,4.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,EE,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,EEA,2012,138.5,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,EL,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,ES,2012,5.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,EU27_2007,2012,135.4,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,FI,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,FR,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,HU,2012,5.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,IS,2012,0.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,IT,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,LT,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,LU,2012,0.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,LV,2012,0.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,MT,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,NL,2012,5.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,NO,2012,3.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,PL,2012,14.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,PT,2012,2.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,RO,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,SE,2012,5.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,SI,2012,0.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,SK,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,M,UK,2012,49.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,AT,2012,16.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,BE,2012,27.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,BG,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,CY,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,CZ,2012,1.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,DE,2012,199.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,DK,2012,14.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,EE,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,EEA,2012,746.7,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,EL,2012,0.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,ES,2012,49.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,EU27_2007,2012,727.2,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,FI,2012,3.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,FR,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,HU,2012,14.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,IS,2012,0.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,IT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,LT,2012,3.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,LU,2012,0.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,LV,2012,1.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,NL,2012,46.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,NO,2012,18.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,PL,2012,25.0,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,PT,2012,5.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,SE,2012,13.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,SI,2012,3.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,SK,2012,5.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR1_YCH,T,UK,2012,257.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,AT,2012,17.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,BE,2012,8.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,BG,2012,9.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,CY,2012,1.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,CZ,2012,8.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,DE,2012,102.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,DK,2012,5.0,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,EE,2012,0.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,EEA,2012,660.6,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,EL,2012,3.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,ES,2012,173.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,EU27_2007,2012,657.0,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,FR,2012,34.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,HU,2012,6.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,IS,2012,0.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,IT,2012,12.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,LT,2012,3.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,LU,2012,0.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,LV,2012,1.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,NL,2012,9.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,PL,2012,214.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,PT,2012,5.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,RO,2012,3.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,SE,2012,10.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,SI,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,SK,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,F,UK,2012,22.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,AT,2012,18.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,BE,2012,15.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,BG,2012,5.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,CY,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,CZ,2012,4.6,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,DE,2012,66.0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,DK,2012,3.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,EE,2012,1.3,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,EEA,2012,386.8,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,EL,2012,2.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,ES,2012,5.7,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,EU27_2007,2012,383.7,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,FI,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,FR,2012,34.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,HU,2012,10.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,IS,2012,0.2,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,IT,2012,21.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,LT,2012,1.5,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,LU,2012,0.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,LV,2012,1.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,MT,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,NL,2012,5.3,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,NO,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,PL,2012,118.5,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,PT,2012,2.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,RO,2012,8.0,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,SE,2012,7.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,SI,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,SK,2012,0,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,M,UK,2012,48.1,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,AT,2012,35.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,BE,2012,23.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,BG,2012,14.6,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,CY,2012,1.7,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,CZ,2012,13.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,DE,2012,168.9,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,DK,2012,8.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,EE,2012,2.2,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,EEA,2012,1047.3,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,EL,2012,5.4,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,ES,2012,178.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,EU27_2007,2012,1040.7,e
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,FR,2012,68.9,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,HU,2012,17.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,IS,2012,0.8,
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,IT,2012,34.1,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,LT,2012,5.0,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,LU,2012,0.8,u
dataflow,ESTAT:HLTH_DSI120(1.0),A,THS,EDUC_TNG,PAR_YCH_P,T,LV,2012,3.3,
