STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,matagent,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0100,EU_V,2005,391.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0200,EU_V,2005,211.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0300,EU_V,2005,12.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0400,EU_V,2005,33.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0500,EU_V,2005,29.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0600,EU_V,2005,269.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0700,EU_V,2005,84.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0800,EU_V,2005,31.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_0900,EU_V,2005,67.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1000,EU_V,2005,144.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1100,EU_V,2005,214.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1200,EU_V,2005,254.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1300,EU_V,2005,17.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1400,EU_V,2005,678.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1500,EU_V,2005,14.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1600,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1700,EU_V,2005,48.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1800,EU_V,2005,60.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_1900,EU_V,2005,7.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_2000,EU_V,2005,6.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,MAT_9900,EU_V,2005,50.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,M,TOTAL,TOTAL,EU_V,2005,2633.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0100,EU_V,2005,285.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0200,EU_V,2005,66.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0300,EU_V,2005,3.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0400,EU_V,2005,16.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0500,EU_V,2005,7.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0600,EU_V,2005,181.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0700,EU_V,2005,35.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0800,EU_V,2005,16.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_0900,EU_V,2005,159.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1000,EU_V,2005,45.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1100,EU_V,2005,74.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1200,EU_V,2005,72.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1300,EU_V,2005,3.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1400,EU_V,2005,223.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1500,EU_V,2005,6.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1600,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1700,EU_V,2005,40.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1800,EU_V,2005,201.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_1900,EU_V,2005,6.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_2000,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,MAT_9900,EU_V,2005,27.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,A,TOTAL,EU_V,2005,1480.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0100,EU_V,2005,419.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0200,EU_V,2005,129.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0300,EU_V,2005,10.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0400,EU_V,2005,23.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0500,EU_V,2005,66.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0600,EU_V,2005,810.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0700,EU_V,2005,85.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0800,EU_V,2005,46.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_0900,EU_V,2005,53.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1000,EU_V,2005,112.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1100,EU_V,2005,333.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1200,EU_V,2005,61.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1300,EU_V,2005,620.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1400,EU_V,2005,493.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1500,EU_V,2005,12.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1600,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1700,EU_V,2005,16.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1800,EU_V,2005,137.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_1900,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_2000,EU_V,2005,83.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,MAT_9900,EU_V,2005,539.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,B,TOTAL,EU_V,2005,4062.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0100,EU_V,2005,287.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0200,EU_V,2005,88.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0300,EU_V,2005,199.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0400,EU_V,2005,38.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0500,EU_V,2005,42.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0600,EU_V,2005,273.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0700,EU_V,2005,123.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0800,EU_V,2005,58.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_0900,EU_V,2005,205.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1000,EU_V,2005,104.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1100,EU_V,2005,154.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1200,EU_V,2005,131.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1300,EU_V,2005,68.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1400,EU_V,2005,680.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1500,EU_V,2005,23.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1600,EU_V,2005,9.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1700,EU_V,2005,8.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1800,EU_V,2005,10.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_1900,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_2000,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,MAT_9900,EU_V,2005,69.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,C,TOTAL,EU_V,2005,2588.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0100,EU_V,2005,277.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0200,EU_V,2005,142.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0300,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0400,EU_V,2005,37.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0500,EU_V,2005,31.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0600,EU_V,2005,284.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0700,EU_V,2005,106.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0800,EU_V,2005,34.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_0900,EU_V,2005,33.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1000,EU_V,2005,317.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1100,EU_V,2005,254.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1200,EU_V,2005,132.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1300,EU_V,2005,7.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1400,EU_V,2005,841.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1500,EU_V,2005,20.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1600,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1700,EU_V,2005,37.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1800,EU_V,2005,16.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_1900,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_2000,EU_V,2005,3.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,MAT_9900,EU_V,2005,45.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,D,TOTAL,EU_V,2005,2638.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0100,EU_V,2005,207.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0200,EU_V,2005,117.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0300,EU_V,2005,22.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0400,EU_V,2005,48.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0500,EU_V,2005,46.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0600,EU_V,2005,103.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0700,EU_V,2005,33.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0800,EU_V,2005,9.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_0900,EU_V,2005,22.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1000,EU_V,2005,25.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1100,EU_V,2005,57.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1200,EU_V,2005,160.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1300,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1400,EU_V,2005,184.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1500,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1600,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1700,EU_V,2005,20.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1800,EU_V,2005,15.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_1900,EU_V,2005,7.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_2000,EU_V,2005,6.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,MAT_9900,EU_V,2005,23.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,E,TOTAL,EU_V,2005,1128.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0100,EU_V,2005,968.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0200,EU_V,2005,620.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0300,EU_V,2005,39.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0400,EU_V,2005,70.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0500,EU_V,2005,51.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0600,EU_V,2005,479.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0700,EU_V,2005,162.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0800,EU_V,2005,60.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_0900,EU_V,2005,129.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1000,EU_V,2005,118.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1100,EU_V,2005,192.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1200,EU_V,2005,274.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1300,EU_V,2005,10.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1400,EU_V,2005,1224.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1500,EU_V,2005,17.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1600,EU_V,2005,9.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1700,EU_V,2005,28.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1800,EU_V,2005,22.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_1900,EU_V,2005,5.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_2000,EU_V,2005,8.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,MAT_9900,EU_V,2005,77.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,F,TOTAL,EU_V,2005,4567.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0100,EU_V,2005,182.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0200,EU_V,2005,92.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0300,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0400,EU_V,2005,12.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0500,EU_V,2005,17.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0600,EU_V,2005,174.4,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0700,EU_V,2005,39.3,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0800,EU_V,2005,15.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_0900,EU_V,2005,19.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1000,EU_V,2005,64.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1100,EU_V,2005,213.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1200,EU_V,2005,169.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1300,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1400,EU_V,2005,437.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1500,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1600,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1700,EU_V,2005,47.6,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1800,EU_V,2005,18.5,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_1900,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_2000,EU_V,2005,2.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,MAT_9900,EU_V,2005,31.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,G,TOTAL,EU_V,2005,1557.2,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,H,MAT_0100,EU_V,2005,368.7,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,H,MAT_0200,EU_V,2005,138.8,
dataflow,ESTAT:HSW_AW_MAA2(1.0),A,RT,D_GE4,TOTAL,T,H,MAT_0300,EU_V,2005,1.7,
