STRUCTURE,STRUCTURE_ID,freq,sex,age,c_birth,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,FI,2007,2.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,FI,2013,2.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,FI,2020,2.6,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,FR,2007,2.1,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,FR,2013,2.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,FR,2020,2.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,HR,2007,1.5,du
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,HR,2013,0.9,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,HR,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,HU,2007,0.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,HU,2013,0.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,HU,2020,0.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,IE,2007,0.6,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,IE,2013,0.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,IE,2020,0.6,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,IS,2007,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,IS,2020,2.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,IT,2007,1.2,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,IT,2013,1.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,IT,2020,0.9,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LT,2007,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LT,2013,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LT,2020,0.4,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LU,2007,2.4,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LU,2013,2.6,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LU,2020,1.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LV,2007,,du
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LV,2013,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,LV,2020,0.3,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,MT,2007,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,MT,2013,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,MT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,NL,2007,0.8,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,NL,2020,0.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,NO,2007,1.1,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,NO,2013,1.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,NO,2020,0.8,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,PL,2007,0.7,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,PL,2013,0.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,PL,2020,0.6,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,PT,2007,1.3,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,PT,2013,1.8,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,PT,2020,1.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,RO,2007,0.9,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,RO,2013,0.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,RO,2020,0.2,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SE,2007,1.4,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SE,2013,1.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SE,2020,1.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SI,2007,2.2,du
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SI,2013,1.4,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SI,2020,0.7,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SK,2007,0.5,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SK,2013,0.8,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,SK,2020,0.4,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,TR,2013,0.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,UK,2007,1.3,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_EMP_PREEMP_M12,UK,2013,1.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,AT,2007,74.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,AT,2013,79.0,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,AT,2020,69.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,BE,2007,83.9,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,BE,2013,75.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,BE,2020,75.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,BG,2007,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,BG,2013,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,BG,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,CH,2013,45.6,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,CH,2020,47.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,CY,2007,65.2,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,CY,2013,81.0,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,CY,2020,62.7,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,CZ,2007,95.4,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,CZ,2013,82.9,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,CZ,2020,81.9,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,DE,2007,76.1,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,DK,2007,60.5,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,DK,2013,57.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,DK,2020,52.8,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EA19,2007,68.0,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EA19,2020,62.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EE,2007,57.5,du
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EE,2013,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EL,2007,65.2,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EL,2013,49.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EL,2020,39.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,ES,2007,76.2,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,ES,2013,76.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,ES,2020,75.9,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EU27_2020,2007,66.6,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EU27_2020,2020,61.0,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,EU28,2007,64.9,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,FI,2007,48.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,FI,2013,31.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,FI,2020,31.2,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,FR,2007,56.4,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,FR,2013,60.2,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,FR,2020,63.2,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,HR,2007,87.2,du
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,HR,2013,100.0,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,HR,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,HU,2007,86.2,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,HU,2013,82.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,HU,2020,82.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,IE,2007,,du
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,IE,2013,58.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,IE,2020,52.2,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,IS,2007,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,IS,2020,80.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,IT,2007,77.5,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,IT,2013,83.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,IT,2020,84.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LT,2007,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LT,2013,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LT,2020,92.0,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LU,2007,79.4,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LU,2013,83.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LU,2020,64.3,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LV,2007,,du
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LV,2013,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,LV,2020,62.2,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,MT,2007,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,MT,2013,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,MT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,NL,2007,53.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,NL,2020,62.2,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,NO,2007,43.6,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,NO,2013,42.0,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,NO,2020,29.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,PL,2007,95.0,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,PL,2013,86.5,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,PL,2020,89.6,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,PT,2007,78.2,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,PT,2013,61.6,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,PT,2020,64.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,RO,2007,70.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,RO,2013,88.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,RO,2020,54.7,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SE,2007,29.1,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SE,2013,33.0,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SE,2020,31.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SI,2007,77.8,du
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SI,2013,75.0,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SI,2020,73.2,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SK,2007,74.2,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SK,2013,57.6,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,SK,2020,78.1,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,TR,2013,55.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,UK,2007,55.6,d
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-64,TOTAL,PC_PER_ACC,UK,2013,42.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,AT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,BE,2020,1.8,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,BG,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,CH,2020,2.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,CY,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,CZ,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,DE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,DK,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,EA19,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,EE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,EL,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,ES,2020,0.6,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,EU27_2020,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,FI,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,FR,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,HR,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,HU,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,IE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,IS,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,IT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,LT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,LU,2020,1.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,LV,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,MT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,NL,2020,1.0,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,NO,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,PL,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,PT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,SE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,SI,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_EMP_PREEMP_M12,SK,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,AT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,BE,2020,81.4,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,CH,2020,55.4,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,CY,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,CZ,2020,,c
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,DK,2020,,c
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,EA19,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,EL,2020,,c
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,ES,2020,68.6,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,EU27_2020,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,FI,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,FR,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,HR,2020,,c
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,IE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,IS,2020,,c
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,IT,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,LU,2020,64.7,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,NL,2020,,c
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,NO,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,PT,2020,,c
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,SE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,EU27_2020_FOR,PC_PER_ACC,SI,2020,,c
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,AT,2020,1.7,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,BE,2020,1.5,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,BG,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,CH,2020,2.8,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,CY,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,CZ,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,DE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,DK,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,EA19,2020,1.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,EE,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,EL,2020,,u
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,ES,2020,1.2,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,EU27_2020,2020,1.1,
dataflow,ESTAT:HSW_AC13(1.0),A,F,Y15-74,FOR,PC_EMP_PREEMP_M12,FI,2020,3.6,u
