STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,deviatn,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,T,UNK,DEV_4,EU_V,2005,32.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,T,UNK,DEV_5,EU_V,2005,18.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,T,UNK,DEV_6,EU_V,2005,18.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,T,UNK,DEV_7,EU_V,2005,11.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,T,UNK,DEV_8,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,T,UNK,DEV_9,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,T,UNK,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,DEV_1,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,DEV_2,EU_V,2005,4.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,DEV_3,EU_V,2005,12.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,DEV_4,EU_V,2005,25.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,DEV_5,EU_V,2005,19.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,DEV_6,EU_V,2005,20.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,DEV_7,EU_V,2005,15.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_1,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_2,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_3,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_4,EU_V,2005,16.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_5,EU_V,2005,37.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_6,EU_V,2005,10.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_7,EU_V,2005,23.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_8,EU_V,2005,5.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,DEV_9,EU_V,2005,3.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,UNK,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_1,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_2,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_3,EU_V,2005,10.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_4,EU_V,2005,34.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_5,EU_V,2005,16.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_6,EU_V,2005,17.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_7,EU_V,2005,14.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_8,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,DEV_9,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_1,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_2,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_3,EU_V,2005,10.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_4,EU_V,2005,32.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_5,EU_V,2005,16.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_6,EU_V,2005,16.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_7,EU_V,2005,18.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_8,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,DEV_9,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_1,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_2,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_3,EU_V,2005,9.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_4,EU_V,2005,26.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_5,EU_V,2005,19.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_6,EU_V,2005,15.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_7,EU_V,2005,21.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_8,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,DEV_9,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_1,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_2,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_3,EU_V,2005,9.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_4,EU_V,2005,25.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_5,EU_V,2005,22.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_6,EU_V,2005,15.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_7,EU_V,2005,20.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_8,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,DEV_9,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_1,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_2,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_3,EU_V,2005,9.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_4,EU_V,2005,23.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_5,EU_V,2005,26.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_6,EU_V,2005,14.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_7,EU_V,2005,19.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_8,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,DEV_9,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_1,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_2,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_3,EU_V,2005,8.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_4,EU_V,2005,21.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_5,EU_V,2005,33.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_6,EU_V,2005,13.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_7,EU_V,2005,17.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_8,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,DEV_9,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_1,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_2,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_3,EU_V,2005,8.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_4,EU_V,2005,22.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_5,EU_V,2005,45.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_6,EU_V,2005,11.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_7,EU_V,2005,8.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_8,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,DEV_9,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,DEV_1,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,DEV_3,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,DEV_4,EU_V,2005,51.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,DEV_5,EU_V,2005,16.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,DEV_6,EU_V,2005,6.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,DEV_7,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,DEV_8,EU_V,2005,8.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,DEV_9,EU_V,2005,7.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_1,EU_V,2005,6.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_2,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_3,EU_V,2005,15.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_4,EU_V,2005,39.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_5,EU_V,2005,20.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_6,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_7,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_8,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,DEV_9,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_1,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_2,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_3,EU_V,2005,20.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_4,EU_V,2005,37.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_5,EU_V,2005,20.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_6,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_7,EU_V,2005,3.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_8,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,DEV_9,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,A,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,B,DEV_3,EU_V,2005,19.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,B,DEV_5,EU_V,2005,52.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,B,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,DEV_1,EU_V,2005,4.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,DEV_2,EU_V,2005,8.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,DEV_3,EU_V,2005,27.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,DEV_4,EU_V,2005,21.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,DEV_5,EU_V,2005,15.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,DEV_6,EU_V,2005,10.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,DEV_8,EU_V,2005,6.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,DEV_9,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,C,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_1,EU_V,2005,7.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_2,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_3,EU_V,2005,13.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_4,EU_V,2005,39.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_5,EU_V,2005,17.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_6,EU_V,2005,7.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_7,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_8,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,DEV_9,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,D,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,E,DEV_1,EU_V,2005,19.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,E,DEV_3,EU_V,2005,10.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,E,DEV_4,EU_V,2005,21.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,E,DEV_5,EU_V,2005,23.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,E,DEV_8,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,E,DEV_9,EU_V,2005,10.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,E,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_1,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_2,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_3,EU_V,2005,21.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_4,EU_V,2005,26.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_5,EU_V,2005,33.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_6,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_7,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_8,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,DEV_9,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,F,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_1,EU_V,2005,5.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_2,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_3,EU_V,2005,12.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_4,EU_V,2005,51.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_5,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_6,EU_V,2005,8.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_7,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_8,EU_V,2005,5.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,DEV_9,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,G,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,H,DEV_4,EU_V,2005,41.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,H,DEV_5,EU_V,2005,20.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,H,DEV_6,EU_V,2005,12.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,H,DEV_8,EU_V,2005,12.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,H,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_1,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_2,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_3,EU_V,2005,9.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_4,EU_V,2005,58.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_5,EU_V,2005,7.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_6,EU_V,2005,8.7,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_7,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_8,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,DEV_9,EU_V,2005,3.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,I,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,J,DEV_4,EU_V,2005,65.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,J,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,DEV_1,EU_V,2005,8.4,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,DEV_3,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,DEV_4,EU_V,2005,45.8,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,DEV_5,EU_V,2005,18.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,DEV_6,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,DEV_7,EU_V,2005,3.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,DEV_8,EU_V,2005,7.5,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,DEV_9,EU_V,2005,3.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,K,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,L,DEV_1,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,L,DEV_3,EU_V,2005,14.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,L,DEV_4,EU_V,2005,42.9,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,L,DEV_5,EU_V,2005,14.3,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,L,DEV_8,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,L,DEV_9,EU_V,2005,13.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,L,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_DE3(1.0),A,PC,FAT,TOTAL,T,M,DEV_4,EU_V,2005,44.8,
