STRUCTURE,STRUCTURE_ID,freq,unit,assist,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,EU28,2011,85.283,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,FI,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,IS,2011,1.838,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,IT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,NL,2011,9.839,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,PL,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,PT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,SE,2011,5.836,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,TR,2011,17.183,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,F,UK,2011,23.244,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,AT,2011,6.367,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,BE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,CH,2011,8.211,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,CY,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,CZ,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,DK,2011,4.505,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,ES,2011,3.056,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,EU28,2011,78.549,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,FI,2011,2.199,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,HU,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,IS,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,IT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,NL,2011,10.223,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,PL,2011,5.064,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,PT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,SE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,SI,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,TR,2011,34.332,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,M,UK,2011,20.136,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,AT,2011,11.748,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,BE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,CH,2011,17.793,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,CY,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,CZ,2011,1.285,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,DE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,DK,2011,9.309,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,EL,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,ES,2011,6.816,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,EU28,2011,163.833,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,FI,2011,3.612,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,FR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,HR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,HU,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,IE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,IS,2011,2.302,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,IT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,LT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,LV,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,MT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,NL,2011,20.062,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,PL,2011,7.678,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,PT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,RO,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,SE,2011,8.078,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,SI,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,SK,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,TR,2011,51.515,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y15-24,T,UK,2011,43.38,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,AT,2011,12.543,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,BE,2011,7.981,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,BG,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,CH,2011,10.106,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,CY,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,CZ,2011,4.495,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,DE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,DK,2011,8.056,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,EE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,EL,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,ES,2011,25.614,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,EU28,2011,307.971,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,FI,2011,11.037,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,FR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,HR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,HU,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,IE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,IS,2011,1.817,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,IT,2011,18.796,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,LT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,NL,2011,24.904,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,PL,2011,15.633,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,PT,2011,15.85,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,RO,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,SE,2011,17.948,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,SI,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,SK,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,TR,2011,51.225,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,F,UK,2011,55.371,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,AT,2011,11.909,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,BE,2011,6.556,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,BG,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,CH,2011,21.048,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,CY,2011,0.753,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,CZ,2011,4.426,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,DE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,DK,2011,7.476,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,EE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,EL,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,ES,2011,25.565,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,EU28,2011,253.601,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,FI,2011,8.496,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,FR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,HR,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,HU,2011,3.226,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,IE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,IS,2011,1.6,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,IT,2011,14.066,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,NL,2011,15.654,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,PL,2011,21.723,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,PT,2011,8.987,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,RO,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,SE,2011,11.596,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,SI,2011,1.698,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,SK,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,TR,2011,101.302,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,M,UK,2011,28.894,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,AT,2011,24.453,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,BE,2011,14.537,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,BG,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,CH,2011,31.154,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,CY,2011,1.018,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,CZ,2011,8.92,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,DE,2011,65.638,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,DK,2011,15.532,
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,EE,2011,,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,EL,2011,4.09,u
dataflow,ESTAT:HLTH_DLM180(1.0),A,THS,AS1010,Y25-34,T,ES,2011,51.179,
