STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,assist,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,EE,2012,186.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,EEA,2012,60055.9,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,EL,2012,1322.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,ES,2012,5686.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,EU27_2007,2012,59487.2,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,FI,2012,503.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,FR,2012,5803.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,HU,2012,1626.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,IS,2012,30.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,IT,2012,6455.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,LT,2012,483.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,LU,2012,57.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,LV,2012,305.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,MT,2012,30.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,NL,2012,1728.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,NO,2012,537.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,PL,2012,4825.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,PT,2012,1081.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,RO,2012,2496.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,SE,2012,860.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,SI,2012,280.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,SK,2012,647.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1040,TOTAL,T,UK,2012,8660.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,AT,2012,9.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,BE,2012,32.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,BG,2012,7.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,CY,2012,0.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,CZ,2012,16.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,DE,2012,167.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,DK,2012,10.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,EE,2012,1.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,EEA,2012,872.0,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,EL,2012,7.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,ES,2012,104.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,EU27_2007,2012,840.5,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,FI,2012,10.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,FR,2012,72.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,HU,2012,19.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,IS,2012,0.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,IT,2012,91.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,LT,2012,3.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,LU,2012,1.2,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,LV,2012,1.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,MT,2012,0.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,NL,2012,32.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,NO,2012,31.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,PL,2012,62.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,PT,2012,8.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,RO,2012,27.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,SE,2012,18.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,SI,2012,3.1,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,SK,2012,2.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,F,UK,2012,127.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,AT,2012,14.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,BE,2012,28.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,BG,2012,4.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,CY,2012,1.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,CZ,2012,8.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,DE,2012,200.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,DK,2012,10.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,EE,2012,1.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,EEA,2012,965.6,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,EL,2012,9.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,ES,2012,126.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,EU27_2007,2012,943.2,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,FI,2012,8.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,FR,2012,115.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,HU,2012,9.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,IS,2012,0.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,IT,2012,58.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,LT,2012,1.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,LU,2012,1.4,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,LV,2012,0.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,MT,2012,0.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,NL,2012,51.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,NO,2012,22.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,PL,2012,42.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,PT,2012,4.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,RO,2012,29.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,SE,2012,14.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,SI,2012,1.7,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,SK,2012,10.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,M,UK,2012,187.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,AT,2012,24.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,BE,2012,61.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,BG,2012,11.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,CY,2012,2.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,CZ,2012,24.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,DE,2012,367.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,DK,2012,21.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,EE,2012,2.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,EEA,2012,1837.7,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,EL,2012,17.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,ES,2012,230.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,EU27_2007,2012,1783.7,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,FI,2012,18.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,FR,2012,188.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,HU,2012,29.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,IS,2012,0.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,IT,2012,150.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,LT,2012,5.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,LU,2012,2.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,LV,2012,1.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,MT,2012,1.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,NL,2012,83.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,NO,2012,53.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,PL,2012,105.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,PT,2012,12.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,RO,2012,56.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,SE,2012,33.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,SI,2012,4.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,SK,2012,13.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1015,T,UK,2012,315.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,AT,2012,85.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,BE,2012,191.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,BG,2012,150.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,CY,2012,12.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,CZ,2012,74.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,DE,2012,1585.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,DK,2012,96.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,EE,2012,23.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,EEA,2012,6147.2,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,EL,2012,193.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,ES,2012,347.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,EU27_2007,2012,6016.6,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,FI,2012,116.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,FR,2012,347.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,HU,2012,207.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,IS,2012,4.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,IT,2012,384.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,LT,2012,45.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,LU,2012,4.0,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,LV,2012,56.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,MT,2012,6.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,NL,2012,307.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,NO,2012,125.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,PL,2012,547.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,PT,2012,61.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,RO,2012,364.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,SE,2012,135.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,SI,2012,16.9,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,SK,2012,87.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,F,UK,2012,567.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,AT,2012,86.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,BE,2012,127.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,BG,2012,148.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,CY,2012,15.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,CZ,2012,76.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,DE,2012,1459.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,DK,2012,96.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,EE,2012,13.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,EEA,2012,5854.1,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,EL,2012,153.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,ES,2012,287.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,EU27_2007,2012,5743.0,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,FI,2012,128.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,FR,2012,466.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,HU,2012,209.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,IS,2012,4.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,IT,2012,409.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,LT,2012,51.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,LU,2012,3.8,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,LV,2012,41.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,MT,2012,4.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,NL,2012,275.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,NO,2012,106.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,PL,2012,327.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,PT,2012,68.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,RO,2012,346.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,SE,2012,136.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,SI,2012,18.5,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,SK,2012,66.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,M,UK,2012,725.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,AT,2012,172.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,BE,2012,319.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,BG,2012,299.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,CY,2012,28.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,CZ,2012,151.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,DE,2012,3044.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,DK,2012,192.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,EE,2012,36.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,EEA,2012,12001.3,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,EL,2012,347.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,ES,2012,635.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,EU27_2007,2012,11759.7,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,FI,2012,245.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,FR,2012,813.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,HU,2012,416.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,IS,2012,9.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,IT,2012,794.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,LT,2012,96.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,LU,2012,7.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,LV,2012,98.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,MT,2012,10.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,NL,2012,582.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,NO,2012,232.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,PL,2012,874.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,PT,2012,130.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,RO,2012,710.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,SE,2012,271.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,SI,2012,35.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,SK,2012,153.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,AS1095,T,UK,2012,1292.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,AT,2012,95.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,BE,2012,224.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,BG,2012,157.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,CY,2012,13.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,CZ,2012,91.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,DE,2012,1752.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,DK,2012,106.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,EE,2012,24.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,EEA,2012,7019.3,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,EL,2012,201.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,ES,2012,451.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,EU27_2007,2012,6857.1,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,FI,2012,127.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,FR,2012,420.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,HU,2012,226.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,IS,2012,5.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,IT,2012,476.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,LT,2012,48.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,LU,2012,5.2,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,LV,2012,58.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,MT,2012,6.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,NL,2012,339.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,NO,2012,157.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,PL,2012,609.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,PT,2012,70.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,RO,2012,391.4,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,SE,2012,153.9,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,SI,2012,20.0,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,SK,2012,90.0,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,F,UK,2012,694.6,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,AT,2012,101.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,BE,2012,156.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,BG,2012,153.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,CY,2012,17.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,CZ,2012,84.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,DE,2012,1659.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,DK,2012,107.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,EE,2012,14.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,EEA,2012,6819.7,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,EL,2012,163.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,ES,2012,413.2,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,EU27_2007,2012,6686.3,e
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,FI,2012,137.3,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,FR,2012,581.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,HU,2012,219.1,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,IS,2012,4.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,IT,2012,467.8,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,LT,2012,53.5,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,LU,2012,5.3,u
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,LV,2012,41.7,
dataflow,ESTAT:HLTH_DPEH180(1.0),A,THS,PB1041,TOTAL,M,MT,2012,4.9,
