STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,modinj,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,T,UNK,CMI90,EU_V,2005,699,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,T,UNK,TOTAL,EU_V,2005,32521,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,CMI10,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,CMI30,EU_V,2005,277,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,CMI40,EU_V,2005,269,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,CMI50,EU_V,2005,230,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,CMI60,EU_V,2005,117,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,CMI70,EU_V,2005,201,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,CMI80,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,CMI90,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,TOTAL,UNK,TOTAL,TOTAL,EU_V,2005,1133,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI10,EU_V,2005,1948,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI20,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI30,EU_V,2005,18765,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI40,EU_V,2005,6482,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI50,EU_V,2005,4925,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI60,EU_V,2005,380,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI70,EU_V,2005,10891,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI80,EU_V,2005,2647,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,CMI90,EU_V,2005,1224,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,UNK,T,TOTAL,TOTAL,EU_V,2005,47266,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI10,EU_V,2005,1800,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI20,EU_V,2005,39,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI30,EU_V,2005,7006,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI40,EU_V,2005,6725,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI50,EU_V,2005,11060,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI60,EU_V,2005,2807,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI70,EU_V,2005,4581,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI80,EU_V,2005,724,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,CMI90,EU_V,2005,861,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y15-17,T,TOTAL,TOTAL,EU_V,2005,35599,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI10,EU_V,2005,17849,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI20,EU_V,2005,515,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI30,EU_V,2005,91646,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI40,EU_V,2005,89505,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI50,EU_V,2005,116945,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI60,EU_V,2005,34850,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI70,EU_V,2005,79661,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI80,EU_V,2005,9610,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,CMI90,EU_V,2005,10806,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,451385,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI10,EU_V,2005,27843,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI20,EU_V,2005,1034,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI30,EU_V,2005,183394,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI40,EU_V,2005,153350,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI50,EU_V,2005,165908,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI60,EU_V,2005,53410,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI70,EU_V,2005,176828,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI80,EU_V,2005,18773,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,CMI90,EU_V,2005,21197,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,801738,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI10,EU_V,2005,26797,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI20,EU_V,2005,1005,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI30,EU_V,2005,213271,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI40,EU_V,2005,149450,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI50,EU_V,2005,156780,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI60,EU_V,2005,55669,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI70,EU_V,2005,180483,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI80,EU_V,2005,20252,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,CMI90,EU_V,2005,24395,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,828105,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI10,EU_V,2005,19362,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI20,EU_V,2005,692,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI30,EU_V,2005,192738,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI40,EU_V,2005,108859,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI50,EU_V,2005,112242,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI60,EU_V,2005,44087,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI70,EU_V,2005,129530,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI80,EU_V,2005,16589,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,CMI90,EU_V,2005,21252,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,645355,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI10,EU_V,2005,7750,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI20,EU_V,2005,213,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI30,EU_V,2005,108654,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI40,EU_V,2005,47645,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI50,EU_V,2005,47287,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI60,EU_V,2005,18218,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI70,EU_V,2005,55083,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI80,EU_V,2005,7468,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,CMI90,EU_V,2005,10855,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,303177,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI10,EU_V,2005,499,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI20,EU_V,2005,25,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI30,EU_V,2005,11382,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI40,EU_V,2005,3558,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI50,EU_V,2005,4071,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI60,EU_V,2005,1442,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI70,EU_V,2005,2402,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI80,EU_V,2005,847,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,CMI90,EU_V,2005,1340,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,25568,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,CMI10,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,CMI30,EU_V,2005,65,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,CMI40,EU_V,2005,116,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,CMI50,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,CMI60,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,CMI70,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,CMI80,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,CMI90,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,246,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI10,EU_V,2005,322,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI20,EU_V,2005,175,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI30,EU_V,2005,1143,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI40,EU_V,2005,1399,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI50,EU_V,2005,238,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI60,EU_V,2005,591,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI70,EU_V,2005,121,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI80,EU_V,2005,65,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,CMI90,EU_V,2005,116,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,4170,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI10,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI20,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI30,EU_V,2005,98,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI40,EU_V,2005,115,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI50,EU_V,2005,44,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI60,EU_V,2005,89,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI70,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI80,EU_V,2005,35,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,CMI90,EU_V,2005,30,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,A,TOTAL,EU_V,2005,462,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,B,CMI20,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,B,CMI40,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,B,TOTAL,EU_V,2005,23,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,C,CMI10,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,C,CMI20,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,C,CMI30,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,C,CMI40,EU_V,2005,35,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,C,CMI60,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,C,CMI70,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,C,TOTAL,EU_V,2005,106,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI10,EU_V,2005,99,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI20,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI30,EU_V,2005,202,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI40,EU_V,2005,336,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI50,EU_V,2005,64,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI60,EU_V,2005,143,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI70,EU_V,2005,31,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI80,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,CMI90,EU_V,2005,23,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,D,TOTAL,EU_V,2005,932,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,E,CMI10,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,E,CMI20,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,E,CMI30,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,E,CMI40,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,E,CMI60,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,E,TOTAL,EU_V,2005,63,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI10,EU_V,2005,79,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI20,EU_V,2005,63,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI30,EU_V,2005,478,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI40,EU_V,2005,290,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI50,EU_V,2005,46,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI60,EU_V,2005,144,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI70,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI80,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,CMI90,EU_V,2005,27,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,F,TOTAL,EU_V,2005,1153,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI10,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI20,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI30,EU_V,2005,86,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI40,EU_V,2005,158,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI50,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI60,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI70,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI80,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,CMI90,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,G,TOTAL,EU_V,2005,361,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,H,CMI30,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,H,CMI40,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,H,CMI80,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,H,TOTAL,EU_V,2005,48,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI10,EU_V,2005,43,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI20,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI30,EU_V,2005,143,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI40,EU_V,2005,342,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI50,EU_V,2005,25,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI60,EU_V,2005,110,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI70,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI80,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,CMI90,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,I,TOTAL,EU_V,2005,710,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,J,CMI40,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,J,TOTAL,EU_V,2005,27,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI10,EU_V,2005,21,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI20,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI30,EU_V,2005,65,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI40,EU_V,2005,83,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI50,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI60,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI70,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI80,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,CMI90,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,K,TOTAL,EU_V,2005,226,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,L,CMI30,EU_V,2005,28,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,L,CMI40,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,L,CMI60,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,L,CMI70,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,L,CMI90,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,L,TOTAL,EU_V,2005,85,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,M,CMI30,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,M,CMI40,EU_V,2005,13,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,M,TOTAL,EU_V,2005,31,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,N,CMI30,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,N,CMI40,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,N,CMI50,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,N,CMI70,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,N,TOTAL,EU_V,2005,41,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,O,CMI10,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,O,CMI20,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,O,CMI30,EU_V,2005,34,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,O,CMI40,EU_V,2005,34,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,O,CMI50,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,O,CMI60,EU_V,2005,16,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,O,TOTAL,EU_V,2005,109,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,P,TOTAL,EU_V,2005,5,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI10,EU_V,2005,332,
dataflow,ESTAT:HSW_AW_CO1(1.0),A,NR,FAT,TOTAL,T,TOTAL,CMI20,EU_V,2005,178,
