STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,physact,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,2224.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,PHA_1,EU_V,2005,135.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,PHA_2,EU_V,2005,308.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,PHA_3,EU_V,2005,154.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,PHA_4,EU_V,2005,524.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,PHA_5,EU_V,2005,278.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,PHA_6,EU_V,2005,557.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,PHA_7,EU_V,2005,33.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,PHA_9,EU_V,2005,29.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,2021.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,PHA_1,EU_V,2005,119.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,PHA_2,EU_V,2005,259.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,PHA_3,EU_V,2005,128.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,PHA_4,EU_V,2005,447.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,PHA_5,EU_V,2005,238.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,PHA_6,EU_V,2005,564.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,PHA_7,EU_V,2005,29.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,PHA_9,EU_V,2005,28.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,1815.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,PHA_1,EU_V,2005,118.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,PHA_2,EU_V,2005,264.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,PHA_3,EU_V,2005,120.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,PHA_4,EU_V,2005,472.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,PHA_5,EU_V,2005,232.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,PHA_6,EU_V,2005,668.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,PHA_7,EU_V,2005,34.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,PHA_9,EU_V,2005,32.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,1943.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,PHA_1,EU_V,2005,48.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,PHA_2,EU_V,2005,193.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,PHA_3,EU_V,2005,77.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,PHA_4,EU_V,2005,302.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,PHA_5,EU_V,2005,103.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,PHA_6,EU_V,2005,394.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,PHA_7,EU_V,2005,16.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,PHA_9,EU_V,2005,10.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,1148.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,F,TOTAL,PHA_1,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,F,TOTAL,PHA_2,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,F,TOTAL,PHA_3,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,F,TOTAL,PHA_4,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,F,TOTAL,PHA_6,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,F,TOTAL,PHA_7,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,F,TOTAL,PHA_9,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,PHA_1,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,PHA_2,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,PHA_3,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,PHA_4,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,PHA_5,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,PHA_6,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,PHA_7,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,PHA_9,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,6.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,PHA_1,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,PHA_2,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,PHA_3,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,PHA_4,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,PHA_5,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,PHA_6,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,PHA_7,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,PHA_9,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,A,TOTAL,EU_V,2005,5.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,B,PHA_3,EU_V,2005,9.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,B,TOTAL,EU_V,2005,18.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,PHA_1,EU_V,2005,3.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,PHA_2,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,PHA_3,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,PHA_4,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,PHA_5,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,PHA_6,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,PHA_7,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,PHA_9,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,C,TOTAL,EU_V,2005,15.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,PHA_1,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,PHA_2,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,PHA_3,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,PHA_4,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,PHA_5,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,PHA_6,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,PHA_7,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,PHA_9,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,D,TOTAL,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,E,PHA_3,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,E,PHA_4,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,E,PHA_6,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,E,TOTAL,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,PHA_1,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,PHA_2,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,PHA_3,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,PHA_4,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,PHA_5,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,PHA_6,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,PHA_7,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,PHA_9,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,F,TOTAL,EU_V,2005,12.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,PHA_1,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,PHA_2,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,PHA_3,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,PHA_4,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,PHA_5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,PHA_6,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,PHA_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,PHA_9,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,G,TOTAL,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,H,PHA_2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,H,PHA_3,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,H,PHA_4,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,H,PHA_6,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,H,TOTAL,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,PHA_1,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,PHA_2,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,PHA_3,EU_V,2005,6.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,PHA_4,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,PHA_5,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,PHA_6,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,PHA_7,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,PHA_9,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,I,TOTAL,EU_V,2005,10.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,J,PHA_3,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,J,TOTAL,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,K,PHA_1,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,K,PHA_2,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,K,PHA_3,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,K,PHA_4,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,K,PHA_5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,K,PHA_6,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,K,PHA_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,K,TOTAL,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,L,PHA_2,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,L,PHA_3,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,L,PHA_6,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,L,PHA_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,L,PHA_9,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,L,TOTAL,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,M,PHA_3,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,M,TOTAL,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,N,PHA_3,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,N,TOTAL,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,O,PHA_2,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,O,PHA_3,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,O,PHA_4,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,O,PHA_5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,O,PHA_6,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,O,PHA_9,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,O,TOTAL,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,P,TOTAL,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,PHA_1,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,PHA_2,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,PHA_3,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,PHA_4,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,PHA_5,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,PHA_6,EU_V,2005,0.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,PHA_7,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,PHA_9,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,PHA_1,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,PHA_2,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,PHA_3,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,PHA_4,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,PHA_5,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,PHA_6,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,PHA_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,PHA_9,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,PHA_1,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,PHA_2,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,PHA_3,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,PHA_4,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,PHA_5,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,PHA_6,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,PHA_7,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,PHA_9,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,3.1,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,PHA_1,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,PHA_2,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,PHA_3,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,PHA_4,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,PHA_5,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,PHA_6,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,PHA_7,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,PHA_9,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,3.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,PHA_1,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,PHA_2,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,PHA_3,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,PHA_4,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,PHA_5,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,PHA_6,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,PHA_7,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,PHA_9,EU_V,2005,0.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,PHA_1,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,PHA_2,EU_V,2005,0.6,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,PHA_3,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,PHA_4,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,PHA_5,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,PHA_6,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,PHA_7,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,PHA_9,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,5.9,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y_GE65,T,TOTAL,PHA_2,EU_V,2005,1.0,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y_GE65,T,TOTAL,PHA_3,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y_GE65,T,TOTAL,PHA_4,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y_GE65,T,TOTAL,PHA_6,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y_GE65,T,TOTAL,PHA_9,EU_V,2005,0.4,
dataflow,ESTAT:HSW_AW_PA2(1.0),A,NR,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,7.6,
