STRUCTURE,STRUCTURE_ID,freq,age,isced97,sex,isco08,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2264,PC,PL,2008,31.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2264,PC,RO,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2264,PC,SK,2008,11.9,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,AT,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,BE,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,BG,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,EL,2008,1.8,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,ES,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,FR,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,HU,2008,4.5,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,LV,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,PL,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,F,OC2634,PC,SK,2008,7.6,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,AT,2008,14.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,BE,2008,25.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,BG,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,CY,2008,7.8,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,EL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,ES,2008,9.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,FR,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,HU,2008,17.5,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,LV,2008,12.6,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,MT,2008,4.8,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,PL,2008,17.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,RO,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,SK,2008,14.4,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2264,PC,TR,2008,5.7,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,AT,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,BE,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,BG,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,EL,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,ES,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,FR,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,HU,2008,7.9,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,LV,2008,2.1,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,PL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,RO,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,SK,2008,12.8,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,M,OC2634,PC,TR,2008,3.0,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,AT,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,BE,2008,26.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,BG,2008,9.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,CY,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,EL,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,ES,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,FR,2008,25.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,HU,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,LV,2008,16.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,MT,2008,6.7,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,PL,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,RO,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,SI,2008,32.3,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,SK,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2264,PC,TR,2008,7.0,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,AT,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,BE,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,BG,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,EL,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,ES,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,FR,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,HU,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,LV,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,PL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,RO,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,SK,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,ED5_6,T,OC2634,PC,TR,2008,5.6,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,AT,2008,15.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,BE,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,BG,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,CY,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,CZ,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,EL,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,ES,2008,11.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,FR,2008,22.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,HU,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,LV,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,MT,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,PL,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,RO,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,SI,2008,22.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,SK,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2264,PC,TR,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,AT,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,BE,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,BG,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,CY,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,CZ,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,EL,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,ES,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,FR,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,HU,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,LV,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,MT,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,PL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,RO,2008,0.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,SI,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,SK,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,F,OC2634,PC,TR,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,AT,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,BE,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,BG,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,CY,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,CZ,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,EL,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,ES,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,FR,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,HU,2008,14.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,LV,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,MT,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,PL,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,RO,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,SI,2008,21.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,SK,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2264,PC,TR,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,AT,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,BE,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,CY,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,EL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,ES,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,FR,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,HU,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,LV,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,MT,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,PL,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,SI,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,SK,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,M,OC2634,PC,TR,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,AT,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,BE,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,BG,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,CY,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,CZ,2008,15.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,EL,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,ES,2008,10.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,FR,2008,21.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,HU,2008,15.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,LV,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,MT,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,PL,2008,15.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,RO,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,SI,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,SK,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2264,PC,TR,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,AT,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,BE,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,BG,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,CY,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,CZ,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,EL,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,ES,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,FR,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,HU,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,LV,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,MT,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,PL,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,RO,2008,0.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,SI,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,SK,2008,3.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y65-74,TOTAL,T,OC2634,PC,TR,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,AT,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,BE,2008,27.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,BG,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,CY,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,CZ,2008,14.9,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,EL,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,ES,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,FR,2008,25.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,HU,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,LV,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,MT,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,PL,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,RO,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,SI,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,SK,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2264,PC,TR,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,AT,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,BE,2008,2.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,BG,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,CY,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,CZ,2008,1.3,u
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,EL,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,ES,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,FR,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,HU,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,LV,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,MT,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,PL,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,RO,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,SI,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,SK,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,F,OC2634,PC,TR,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,AT,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,BE,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,BG,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,CY,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,EL,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,ES,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,FR,2008,18.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,LV,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,MT,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,PL,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,RO,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2264,PC,TR,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,BE,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,BG,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,CY,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,EL,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,ES,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,FR,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,LV,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,MT,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,PL,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,RO,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,M,OC2634,PC,TR,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC6(1.0),A,Y75-84,ED0-2,T,OC2264,PC,AT,2008,8.8,
