STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,yes_no,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,EEA,2012,74098.0,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,EL,2012,1826.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,ES,2012,7193.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,EU27_2007,2012,73470.2,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,FI,2012,831.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,FR,2012,8444.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,HU,2012,1470.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,IS,2012,34.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,IT,2012,10021.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,LT,2012,520.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,LU,2012,55.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,LV,2012,346.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,MT,2012,54.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,NL,2012,1945.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,NO,2012,593.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,PL,2012,4821.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,PT,2012,1378.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,RO,2012,2759.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,SE,2012,1498.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,SI,2012,313.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,SK,2012,631.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,TOTAL,Y_GE65,T,UK,2012,8503.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,AT,2012,85.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,BE,2012,290.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,BG,2012,68.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,CY,2012,8.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,CZ,2012,98.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,DE,2012,1794.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,DK,2012,164.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,EE,2012,19.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,EEA,2012,8391.0,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,EL,2012,66.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,ES,2012,770.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,EU27_2007,2012,8174.6,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,FI,2012,92.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,FR,2012,840.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,HU,2012,151.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,IS,2012,8.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,IT,2012,403.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,LT,2012,41.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,LU,2012,10.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,LV,2012,30.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,MT,2012,3.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,NL,2012,500.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,NO,2012,207.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,PL,2012,455.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,PT,2012,90.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,RO,2012,80.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,SE,2012,226.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,SI,2012,24.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,SK,2012,59.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,F,UK,2012,1798.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,AT,2012,85.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,BE,2012,215.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,BG,2012,58.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,CY,2012,8.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,CZ,2012,71.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,DE,2012,1595.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,DK,2012,139.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,EE,2012,17.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,EEA,2012,6752.7,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,EL,2012,55.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,ES,2012,543.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,EU27_2007,2012,6619.5,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,FI,2012,89.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,FR,2012,724.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,HU,2012,152.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,IS,2012,5.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,IT,2012,393.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,LT,2012,43.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,LU,2012,9.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,LV,2012,25.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,MT,2012,2.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,NL,2012,277.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,NO,2012,127.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,PL,2012,403.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,PT,2012,45.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,RO,2012,83.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,SE,2012,148.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,SI,2012,23.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,SK,2012,66.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,M,UK,2012,1335.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,AT,2012,171.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,BE,2012,505.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,BG,2012,127.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,CY,2012,17.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,CZ,2012,169.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,DE,2012,3390.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,DK,2012,304.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,EE,2012,36.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,EEA,2012,15143.7,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,EL,2012,122.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,ES,2012,1314.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,EU27_2007,2012,14794.2,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,FI,2012,182.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,FR,2012,1565.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,HU,2012,303.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,IS,2012,14.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,IT,2012,796.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,LT,2012,84.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,LU,2012,20.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,LV,2012,55.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,MT,2012,6.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,NL,2012,777.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,NO,2012,335.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,PL,2012,859.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,PT,2012,135.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,RO,2012,164.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,SE,2012,375.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,SI,2012,48.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,SK,2012,126.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y15-44,T,UK,2012,3133.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,AT,2012,200.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,BE,2012,374.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,BG,2012,270.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,CY,2012,18.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,CZ,2012,197.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,DE,2012,2752.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,DK,2012,188.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,EE,2012,52.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,EEA,2012,14111.0,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,EL,2012,264.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,ES,2012,1198.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,EU27_2007,2012,13914.0,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,FI,2012,162.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,FR,2012,1584.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,HU,2012,411.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,IS,2012,11.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,IT,2012,782.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,LT,2012,118.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,LU,2012,13.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,LV,2012,82.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,MT,2012,8.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,NL,2012,567.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,NO,2012,185.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,PL,2012,1206.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,PT,2012,228.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,RO,2012,638.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,SE,2012,248.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,SI,2012,54.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,SK,2012,241.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,F,UK,2012,2047.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,AT,2012,215.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,BE,2012,179.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,BG,2012,235.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,CY,2012,19.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,CZ,2012,158.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,DE,2012,2541.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,DK,2012,145.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,EE,2012,35.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,EEA,2012,11395.9,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,EL,2012,174.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,ES,2012,956.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,EU27_2007,2012,11275.2,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,FI,2012,159.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,FR,2012,1179.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,HU,2012,339.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,IS,2012,5.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,IT,2012,477.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,LT,2012,86.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,LU,2012,12.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,LV,2012,53.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,MT,2012,7.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,NL,2012,403.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,NO,2012,115.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,PL,2012,1002.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,PT,2012,200.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,RO,2012,529.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,SE,2012,151.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,SI,2012,57.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,SK,2012,172.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,M,UK,2012,1780.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,AT,2012,415.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,BE,2012,553.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,BG,2012,506.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,CY,2012,38.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,CZ,2012,355.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,DE,2012,5293.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,DK,2012,333.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,EE,2012,88.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,EEA,2012,25506.9,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,EL,2012,438.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,ES,2012,2154.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,EU27_2007,2012,25189.2,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,FI,2012,321.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,FR,2012,2764.1,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,HU,2012,750.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,IS,2012,16.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,IT,2012,1260.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,LT,2012,204.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,LU,2012,25.7,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,LV,2012,136.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,MT,2012,15.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,NL,2012,971.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,NO,2012,301.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,PL,2012,2208.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,PT,2012,429.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,RO,2012,1168.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,SE,2012,399.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,SI,2012,112.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,SK,2012,414.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y45-64,T,UK,2012,3827.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,AT,2012,575.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,BE,2012,925.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,BG,2012,764.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,CY,2012,53.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,CZ,2012,748.9,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,DE,2012,7967.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,DK,2012,516.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,EE,2012,147.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,EEA,2012,41844.3,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,EL,2012,973.5,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,ES,2012,3965.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,EU27_2007,2012,41327.6,e
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,FI,2012,405.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,FR,2012,3793.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,HU,2012,1180.4,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,IS,2012,25.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,IT,2012,4370.0,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,LT,2012,365.3,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,LU,2012,34.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,LV,2012,261.8,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,MT,2012,23.6,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,NL,2012,1378.2,
dataflow,ESTAT:HLTH_DPEH050(1.0),A,THS,PB1000,YES_OD,Y_GE15,F,NO,2012,490.8,
