STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED0-2,PC,LV,2008,49.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED0-2,PC,MT,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED0-2,PC,PL,2008,50,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED0-2,PC,RO,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED0-2,PC,SI,2008,42.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED0-2,PC,SK,2008,50.3,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED0-2,PC,TR,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,AT,2008,29.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,BE,2008,35.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,BG,2008,42,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,CY,2008,18,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,CZ,2008,55.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,EL,2008,30.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,ES,2008,19.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,HU,2008,44.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,LV,2008,52.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,MT,2008,33.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,PL,2008,55.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,RO,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,SI,2008,41.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,SK,2008,49.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED3_4,PC,TR,2008,11,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,AT,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,BE,2008,36.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,BG,2008,42.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,CY,2008,22.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,EL,2008,37.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,ES,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,HU,2008,56.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,LV,2008,53.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,MT,2008,41.4,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,PL,2008,66.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,RO,2008,24.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,SI,2008,51.2,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,SK,2008,57.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,ED5_6,PC,TR,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,AT,2008,29.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,BE,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,BG,2008,39.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,CY,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,CZ,2008,56.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,EL,2008,31,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,ES,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,HU,2008,42.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,LV,2008,52.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,MT,2008,31.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,PL,2008,57.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,RO,2008,21.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,SI,2008,44.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,SK,2008,50.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y45-54,TOTAL,PC,TR,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,AT,2008,24.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,BE,2008,25.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,BG,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,CY,2008,15.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,CZ,2008,40.9,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,EL,2008,27.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,ES,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,HU,2008,29.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,LV,2008,49,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,MT,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,PL,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,RO,2008,20,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,SI,2008,32.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,SK,2008,43.7,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED0-2,PC,TR,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,AT,2008,28.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,BE,2008,24,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,BG,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,CY,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,CZ,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,EL,2008,27,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,ES,2008,15,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,HU,2008,45.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,LV,2008,51.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,MT,2008,40,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,PL,2008,58.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,RO,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,SI,2008,52.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,SK,2008,55.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED3_4,PC,TR,2008,15,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,AT,2008,40.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,BE,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,BG,2008,35.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,CY,2008,26.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,EL,2008,24.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,ES,2008,19.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,HU,2008,63.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,LV,2008,52.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,MT,2008,40,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,PL,2008,67.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,RO,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,SI,2008,61.3,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,SK,2008,69.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,ED5_6,PC,TR,2008,7.2,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,AT,2008,29.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,BE,2008,26.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,BG,2008,34.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,CY,2008,15.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,CZ,2008,44,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,EL,2008,26.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,ES,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,HU,2008,44,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,LV,2008,51.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,MT,2008,32.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,PL,2008,58.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,RO,2008,20.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,SI,2008,45.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,SK,2008,56.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y55-64,TOTAL,PC,TR,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,AT,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,BE,2008,20,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,BG,2008,30.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,CY,2008,13.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,CZ,2008,32.9,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,EL,2008,21.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,ES,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,HU,2008,29.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,LV,2008,44.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,MT,2008,31.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,PL,2008,52.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,RO,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,SI,2008,35.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,SK,2008,51.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED0-2,PC,TR,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,AT,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,BE,2008,17.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,BG,2008,41.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,CY,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,CZ,2008,55.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,EL,2008,20.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,ES,2008,22,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,HU,2008,37.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,LV,2008,49,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,MT,2008,26.7,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,PL,2008,60.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,RO,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,SI,2008,61.6,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED3_4,PC,SK,2008,57.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,AT,2008,35.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,BE,2008,32.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,BG,2008,48,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,EL,2008,32.9,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,ES,2008,18.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,HU,2008,57.9,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,LV,2008,56.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,PL,2008,57.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,RO,2008,24.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,ED5_6,PC,SK,2008,70.6,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,AT,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,BE,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,BG,2008,36.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,CY,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,CZ,2008,49.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,EL,2008,22.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,ES,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,HU,2008,35.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,LV,2008,48.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,MT,2008,30.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,PL,2008,55.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,RO,2008,20,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,SI,2008,48,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,SK,2008,56.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y65-74,TOTAL,PC,TR,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,AT,2008,24.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,BE,2008,19,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,BG,2008,26.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,CY,2008,10.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,CZ,2008,31.6,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,EL,2008,27,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,ES,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,HU,2008,33.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,LV,2008,42.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,MT,2008,18.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,PL,2008,49.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,RO,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,SI,2008,34.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,SK,2008,48.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED0-2,PC,TR,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,AT,2008,28.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,BE,2008,23.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,BG,2008,32.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,CY,2008,9.3,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,CZ,2008,50.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,EL,2008,23.6,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,ES,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,HU,2008,35.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,LV,2008,46.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,MT,2008,33.3,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,PL,2008,55.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,RO,2008,33.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED3_4,PC,SK,2008,54.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED5_6,PC,AT,2008,46.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED5_6,PC,BE,2008,38.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED5_6,PC,EL,2008,33.9,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED5_6,PC,ES,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED5_6,PC,LV,2008,46.8,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED5_6,PC,PL,2008,59.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,ED5_6,PC,RO,2008,31.6,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,AT,2008,27.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,BE,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,BG,2008,29,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,CY,2008,11.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,CZ,2008,43.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,EL,2008,26.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,ES,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,HU,2008,36,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,LV,2008,44.1,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,MT,2008,21.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,PL,2008,51.7,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,RO,2008,23.2,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,SI,2008,40.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,SK,2008,52.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y75-84,TOTAL,PC,TR,2008,11.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,AT,2008,21.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,BE,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,BG,2008,30.1,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,CY,2008,13.5,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,EL,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,ES,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,HU,2008,33.7,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,LV,2008,32.8,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,MT,2008,16,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,PL,2008,49.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,RO,2008,20.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,SK,2008,52.3,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED0-2,PC,TR,2008,17.6,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED3_4,PC,AT,2008,38.9,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED3_4,PC,BE,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED3_4,PC,PL,2008,57.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED5_6,PC,AT,2008,54.1,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED5_6,PC,BE,2008,25.9,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,ED5_6,PC,ES,2008,23.5,u
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,TOTAL,PC,AT,2008,29.3,
dataflow,ESTAT:HLTH_EHIS_HC10(1.0),A,F,Y_GE85,TOTAL,PC,BE,2008,15.6,
