STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,modinj,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,CMI40,EU_V,2005,23.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,CMI50,EU_V,2005,20.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,CMI60,EU_V,2005,10.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,CMI70,EU_V,2005,17.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,CMI80,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,CMI90,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,TOTAL,UNK,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI10,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI20,EU_V,2005,0.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI30,EU_V,2005,39.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI40,EU_V,2005,13.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI50,EU_V,2005,10.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI60,EU_V,2005,0.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI70,EU_V,2005,23.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI80,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,CMI90,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,UNK,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI10,EU_V,2005,5.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI30,EU_V,2005,19.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI40,EU_V,2005,18.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI50,EU_V,2005,31.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI60,EU_V,2005,7.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI70,EU_V,2005,12.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI80,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,CMI90,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI10,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI30,EU_V,2005,20.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI40,EU_V,2005,19.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI50,EU_V,2005,25.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI60,EU_V,2005,7.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI70,EU_V,2005,17.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI80,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,CMI90,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI10,EU_V,2005,3.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI30,EU_V,2005,22.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI40,EU_V,2005,19.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI50,EU_V,2005,20.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI60,EU_V,2005,6.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI70,EU_V,2005,22.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI80,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,CMI90,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI10,EU_V,2005,3.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI30,EU_V,2005,25.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI40,EU_V,2005,18.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI50,EU_V,2005,18.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI60,EU_V,2005,6.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI70,EU_V,2005,21.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI80,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,CMI90,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI10,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI30,EU_V,2005,29.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI40,EU_V,2005,16.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI50,EU_V,2005,17.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI60,EU_V,2005,6.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI70,EU_V,2005,20.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI80,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,CMI90,EU_V,2005,3.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI10,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI30,EU_V,2005,35.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI40,EU_V,2005,15.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI50,EU_V,2005,15.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI60,EU_V,2005,6.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI70,EU_V,2005,18.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI80,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,CMI90,EU_V,2005,3.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI10,EU_V,2005,2.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI20,EU_V,2005,0.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI30,EU_V,2005,44.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI40,EU_V,2005,13.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI50,EU_V,2005,15.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI60,EU_V,2005,5.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI70,EU_V,2005,9.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI80,EU_V,2005,3.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,CMI90,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,CMI10,EU_V,2005,4.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,CMI30,EU_V,2005,26.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,CMI40,EU_V,2005,47.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,CMI50,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,CMI60,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,CMI70,EU_V,2005,2.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,CMI80,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,CMI90,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI10,EU_V,2005,7.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI20,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI30,EU_V,2005,27.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI40,EU_V,2005,33.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI50,EU_V,2005,5.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI60,EU_V,2005,14.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI70,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI80,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,CMI90,EU_V,2005,2.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI10,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI20,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI30,EU_V,2005,21.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI40,EU_V,2005,24.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI50,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI60,EU_V,2005,19.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI70,EU_V,2005,3.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI80,EU_V,2005,7.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,CMI90,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,A,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,B,CMI20,EU_V,2005,65.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,B,CMI40,EU_V,2005,17.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,B,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,C,CMI10,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,C,CMI20,EU_V,2005,16.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,C,CMI30,EU_V,2005,17.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,C,CMI40,EU_V,2005,33.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,C,CMI60,EU_V,2005,18.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,C,CMI70,EU_V,2005,3.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,C,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI10,EU_V,2005,10.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI20,EU_V,2005,3.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI30,EU_V,2005,21.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI40,EU_V,2005,36.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI50,EU_V,2005,6.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI60,EU_V,2005,15.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI70,EU_V,2005,3.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI80,EU_V,2005,0.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,CMI90,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,D,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,E,CMI10,EU_V,2005,30.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,E,CMI20,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,E,CMI30,EU_V,2005,14.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,E,CMI40,EU_V,2005,27.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,E,CMI60,EU_V,2005,7.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,E,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI10,EU_V,2005,6.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI20,EU_V,2005,5.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI30,EU_V,2005,41.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI40,EU_V,2005,25.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI50,EU_V,2005,4.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI60,EU_V,2005,12.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI70,EU_V,2005,1.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI80,EU_V,2005,0.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,CMI90,EU_V,2005,2.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,F,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI10,EU_V,2005,7.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI20,EU_V,2005,2.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI30,EU_V,2005,23.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI40,EU_V,2005,43.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI50,EU_V,2005,6.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI60,EU_V,2005,11.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI70,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI80,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,CMI90,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,G,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,H,CMI30,EU_V,2005,33.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,H,CMI40,EU_V,2005,37.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,H,CMI80,EU_V,2005,8.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,H,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI10,EU_V,2005,6.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI20,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI30,EU_V,2005,20.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI40,EU_V,2005,48.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI50,EU_V,2005,3.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI60,EU_V,2005,15.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI70,EU_V,2005,2.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI80,EU_V,2005,1.1,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,CMI90,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,I,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,J,CMI40,EU_V,2005,55.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,J,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI10,EU_V,2005,9.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI20,EU_V,2005,2.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI30,EU_V,2005,28.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI40,EU_V,2005,36.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI50,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI60,EU_V,2005,10.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI70,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI80,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,CMI90,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,K,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,L,CMI30,EU_V,2005,32.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,L,CMI40,EU_V,2005,30.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,L,CMI60,EU_V,2005,9.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,L,CMI70,EU_V,2005,10.6,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,L,CMI90,EU_V,2005,9.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,L,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,M,CMI30,EU_V,2005,19.4,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,M,CMI40,EU_V,2005,41.9,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,M,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,N,CMI30,EU_V,2005,19.5,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,N,CMI40,EU_V,2005,46.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,N,CMI50,EU_V,2005,9.8,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,N,CMI70,EU_V,2005,12.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,N,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,O,CMI10,EU_V,2005,9.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,O,CMI20,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,O,CMI30,EU_V,2005,31.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,O,CMI40,EU_V,2005,31.2,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,O,CMI50,EU_V,2005,7.3,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,O,CMI60,EU_V,2005,14.7,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,O,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,P,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_CO3(1.0),A,PC,FAT,TOTAL,T,TOTAL,CMI10,EU_V,2005,7.5,
