STRUCTURE,STRUCTURE_ID,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DE,2017,86.79,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DE,2019,85.70,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DE,2021,84.49,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1990,100.48,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1991,107.08,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1992,111.85,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1993,116.24,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1994,110.78,b
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1995,111.72,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1996,109.43,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1997,112.95,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1998,109.57,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,1999,115.52,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2000,115.91,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2001,115.69,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2002,116.70,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2003,122.41,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2004,122.06,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2005,122.39,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2006,120.81,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2007,122.08,b
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2008,124.61,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2009,123.97,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2010,117.61,b
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2011,117.94,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2012,114.52,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2013,113.37,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2014,113.10,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2015,112.84,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2016,112.31,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2017,133.17,b
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2018,133.70,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2019,133.80,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2020,133.99,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2021,134.13,b
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,DK,2022,133.71,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,1998,234.27,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,1999,233.22,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2000,231.44,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2001,229.59,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2002,221.94,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2003,218.76,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2004,211.67,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2005,200.14,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2006,190.28,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2007,181.71,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2008,171.71,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2009,163.82,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2010,157.40,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2011,152.19,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2012,142.96,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2013,127.04,b
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2014,163.32,b
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2015,154.03,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2016,150.51,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2017,146.91,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2018,143.01,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2019,128.89,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2020,125.66,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EE,2021,118.85,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1980,6887.50,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1981,6005.77,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1982,5349.46,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1983,4826.78,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1984,4398.13,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1985,3973.72,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1986,3691.56,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1987,3448.48,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1988,3237.74,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1989,3254.68,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1990,3348.70,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1991,3389.14,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1993,3859.93,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1994,3879.31,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1995,3897.47,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1996,4033.76,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1997,4132.27,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1998,4440.97,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,1999,4245.25,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,EL,2000,4339.68,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2002,666.43,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2003,598.84,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2004,310.23,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2005,317.20,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2006,282.83,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2007,233.82,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2008,230.57,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2009,205.72,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2010,189.39,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2011,125.44,bd
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2012,124.89,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2013,125.64,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2014,122.99,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2015,121.80,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2016,121.05,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2017,120.44,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2018,119.54,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2019,118.01,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2020,118.70,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,ES,2021,116.48,d
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,1996,180.60,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,1997,167.34,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,1998,163.35,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,1999,155.22,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2000,151.51,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2001,143.55,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2002,135.73,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2003,132.97,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2004,128.16,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2005,122.34,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2006,108.70,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2007,102.72,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2008,98.61,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2009,95.40,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2010,91.93,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2011,89.08,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2012,89.58,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2013,88.33,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2014,86.54,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2015,84.68,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2016,83.09,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2017,84.03,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2018,83.59,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2019,84.57,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FI,2020,82.01,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,1993,146.83,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,1994,143.01,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,1995,139.49,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,1996,140.11,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,1997,137.20,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,1998,135.22,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,1999,135.50,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2000,135.26,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2001,136.26,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2002,135.65,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2003,134.24,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2004,132.32,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2005,130.18,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2006,128.23,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2007,127.35,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2008,124.14,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2009,118.71,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2010,110.86,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2011,106.60,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2012,104.96,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2013,103.83,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2014,103.26,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2015,102.45,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2016,102.18,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2017,101.96,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2018,101.87,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2019,101.80,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2020,102.35,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,FR,2021,102.03,p
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2003,669.08,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2004,601.63,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2005,554.34,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2006,559.40,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2007,529.37,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2008,526.49,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2009,507.88,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2010,480.68,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2011,489.64,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2012,475.50,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2013,480.95,
dataflow,ESTAT:HLTH_RS_BDLTC(1.0),A,HAB_P,HR,2014,445.76,
