STRUCTURE,STRUCTURE_ID,freq,unit,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,FR,2016,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,FR,2017,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,FR,2018,0.29,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,FR,2019,0.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2011,0.43,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2012,0.39,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2013,0.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2014,0.64,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2015,0.55,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2016,0.59,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2017,1.22,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2018,1.33,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HR,2019,1.23,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2004,0.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2005,0.54,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2006,0.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2007,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2008,0.39,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2009,0.40,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2010,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2011,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2012,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2013,0.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2014,0.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2015,0.34,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2017,0.31,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2018,0.30,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,HU,2019,0.28,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2010,0.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2011,0.35,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2012,0.36,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2013,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2014,0.37,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2015,0.43,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2016,0.41,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2017,0.44,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2018,0.48,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IE,2019,0.46,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2011,0.86,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2012,0.86,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2013,0.83,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2014,0.88,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2015,0.93,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2016,1.02,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2017,0.96,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2018,0.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,IT,2019,0.90,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LI,2015,6.59,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LI,2016,11.13,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LI,2017,9.39,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LI,2018,3.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LI,2019,12.10,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2011,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2012,0.13,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2013,0.15,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2014,0.18,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2015,0.15,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2016,0.16,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2017,0.21,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2018,0.21,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LT,2019,0.22,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2006,1.52,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2007,2.15,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2008,1.98,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2009,2.61,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2010,2.53,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2011,2.45,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2012,2.75,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2013,3.15,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2014,2.97,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2015,2.95,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LU,2016,3.78,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LV,2012,0.11,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LV,2013,0.15,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LV,2014,0.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LV,2015,0.06,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LV,2016,0.05,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LV,2017,0.07,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LV,2018,0.08,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,LV,2019,0.09,
dataflow,ESTAT:HLTH_CO_DISCHNR(1.0),A,PC,DAY_HOSP,MT,2012,3.35,
