STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,BE,2007,47,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,BG,2005,61,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,BG,2006,65,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,BG,2007,77,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CH,2004,66,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CH,2005,41,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CH,2006,54,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CH,2007,60,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CY,2005,9,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CY,2006,17,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CY,2007,9,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CZ,2005,86,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CZ,2006,89,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,CZ,2007,106,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,1994,910,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,1995,680,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,1996,776,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,1997,588,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,1998,481,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,1999,529,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,2000,455,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,2001,429,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,2002,512,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,2003,465,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,2004,428,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,2005,361,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,2006,430,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DE,2007,387,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,1994,44,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,1995,50,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,1996,46,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,1997,36,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,1998,49,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,1999,35,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,2000,31,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,2001,28,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,2002,32,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,2003,27,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,2004,18,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,2005,34,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,2006,43,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,DK,2007,41,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EE,2005,11,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EE,2006,21,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EE,2007,16,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,1994,52,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,1995,50,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,1996,39,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,1997,33,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,1998,46,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,1999,81,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,2000,36,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,2001,37,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,2002,53,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,2003,48,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,2004,41,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,2005,24,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,2006,58,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,EL,2007,50,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,1994,489,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,1995,469,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,1996,396,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,1997,449,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,1998,420,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,1999,425,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,2000,415,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,2001,413,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,2002,416,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,2003,365,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,2004,329,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,2005,400,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,2006,393,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,ES,2007,332,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,1994,42,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,1995,30,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,1996,21,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,1997,35,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,1998,34,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,1999,26,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,2000,31,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,2001,37,b
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,2002,31,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,2003,29,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,2004,38,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,2005,31,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,2006,25,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FI,2007,21,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,1994,427,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,1995,345,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,1996,366,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,1997,417,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,1998,415,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,1999,368,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,2000,375,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,2001,367,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,2002,308,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,2003,318,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,2004,318,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,2005,234,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,2006,395,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,FR,2007,435,p
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,HU,2005,73,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,HU,2006,69,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,HU,2007,70,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,1994,44,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,1995,44,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,1996,17,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,1997,33,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,1998,33,d
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,1999,44,d
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,2000,21,d
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,2001,40,d
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,2002,38,d
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,2003,45,d
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,2004,34,d
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,2005,49,d
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,2006,34,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IE,2007,29,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,1994,709,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,1995,645,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,1996,569,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,1997,576,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,1998,686,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,1999,480,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,2000,469,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,2001,444,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,2002,308,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,2003,427,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,2004,386,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,2005,401,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,2006,455,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,IT,2007,404,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LT,2005,65,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LT,2006,66,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LT,2007,70,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,1994,8,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,1995,7,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,1996,18,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,1997,16,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,1998,7,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,1999,3,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,2000,11,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,2001,3,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,2002,5,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,2003,6,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,2005,5,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,2006,4,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LU,2007,5,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LV,2005,35,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LV,2006,37,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,LV,2007,34,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,MT,2005,6,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,MT,2006,6,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,MT,2007,7,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,1994,14,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,1995,86,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,1996,86,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,1997,88,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,1998,88,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,1999,74,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,2000,76,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,2001,62,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,2002,55,b
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,2003,60,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,2004,55,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,2005,51,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,2006,56,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NL,2007,61,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,1997,15,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,1998,36,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,1999,20,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,2000,31,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,2001,28,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,2002,29,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,2003,27,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,2004,24,b
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,2005,29,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,2006,23,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,NO,2007,12,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PL,2005,218,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PL,2006,345,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PL,2007,348,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,1994,194,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,1995,162,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,1996,172,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,1997,166,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,1998,166,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,1999,170,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,2000,256,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,2001,290,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,2002,285,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,2003,248,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,2004,231,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,2005,235,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,2006,191,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,PT,2007,226,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,RO,2005,232,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,RO,2006,307,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,RO,2007,375,
dataflow,ESTAT:HSW_AW_FNMS(1.0),A,NR,FAT,TOTAL,A_D-H_J_K,SE,1994,59,
