STRUCTURE,STRUCTURE_ID,freq,unit,lev_limit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EL,2017,17.7,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EL,2018,17.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EL,2019,29.9,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EL,2020,24.6,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EL,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EL,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ES,2015,4.0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ES,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ES,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ES,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ES,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ES,2020,10.0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ES,2021,27.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ES,2022,20.3,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2007,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2007,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2007,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2007,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2007,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2007,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2007,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2020,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2020,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2020,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2020,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2020,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2020,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2020,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU27_2020,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU28,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU28,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU28,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU28,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,EU28,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FI,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FI,2016,5.9,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FI,2017,7.3,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FI,2018,10.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FI,2019,7.3,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FI,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FI,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FI,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FR,2015,2.2,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FR,2016,16.2,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FR,2017,19.6,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FR,2018,27.0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FR,2019,12.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FR,2020,21.4,bu
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FR,2021,6.7,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,FR,2022,22.5,bu
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HR,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HR,2016,3.0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HR,2017,14.6,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HR,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HR,2019,10.7,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HR,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HR,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HR,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HU,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HU,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HU,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HU,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HU,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HU,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HU,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,HU,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IE,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IE,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IE,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IE,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IE,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IE,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IE,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IE,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IS,2015,8.3,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IS,2016,11.5,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IS,2017,6.9,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IS,2018,7.2,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IT,2015,29.6,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IT,2016,12.9,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IT,2017,6.8,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IT,2018,11.3,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IT,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IT,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IT,2021,4.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,IT,2022,0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LT,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LT,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LT,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LT,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LT,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LT,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LT,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LT,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LU,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LU,2016,3.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LU,2017,4.7,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LU,2018,12.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LU,2019,0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LU,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LU,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LU,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LV,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LV,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LV,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LV,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LV,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LV,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LV,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,LV,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ME,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ME,2016,47.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ME,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ME,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ME,2019,23.7,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ME,2020,36.7,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,ME,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MK,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MK,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MK,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MK,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MK,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MK,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MT,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MT,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MT,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MT,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MT,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MT,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MT,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,MT,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NL,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NL,2016,15.8,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NL,2017,26.3,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NL,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NL,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NL,2020,10.5,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NL,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NL,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NO,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NO,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NO,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NO,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NO,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,NO,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PL,2015,20.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PL,2016,1.5,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PL,2017,0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PL,2018,9.0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PL,2019,0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PL,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PL,2021,2.9,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PL,2022,1.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PT,2015,11.8,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PT,2016,8.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PT,2017,9.2,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PT,2018,15.5,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PT,2019,5.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PT,2020,17.5,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PT,2021,1.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,PT,2022,6.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RO,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RO,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RO,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RO,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RO,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RO,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RO,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RO,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RS,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RS,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RS,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RS,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RS,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RS,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,RS,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SE,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SE,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SE,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SE,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SE,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SE,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SE,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SE,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SI,2015,14.9,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SI,2016,16.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SI,2017,16.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SI,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SI,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SI,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SI,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SI,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SK,2015,2.9,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SK,2016,8.7,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SK,2017,7.7,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SK,2018,6.2,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SK,2019,21.4,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SK,2020,14.3,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SK,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,SK,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,TR,2015,45.0,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,TR,2016,47.6,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,TR,2017,25.1,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,TR,2018,34.7,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,TR,2019,45.6,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,TR,2020,43.4,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,TR,2021,40.9,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,UK,2015,34.1,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,UK,2016,35.3,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,UK,2017,21.0,b
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,UK,2018,28.8,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,XK,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,F,XK,2019,,z
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AL,2017,85.8,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AL,2018,67.3,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AL,2019,59.8,
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AL,2020,45.0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AT,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AT,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AT,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AT,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AT,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AT,2020,15.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AT,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,AT,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BE,2015,41.6,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BE,2016,23.1,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BE,2017,3.2,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BE,2018,8.5,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BE,2019,35.5,bu
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BE,2020,8.6,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BE,2021,37.2,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BE,2022,19.0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BG,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BG,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BG,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BG,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BG,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BG,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BG,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,BG,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CH,2014,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CH,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CH,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CH,2017,5.3,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CH,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CH,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CH,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CH,2021,3.8,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CY,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CY,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CY,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CY,2018,23.6,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CY,2019,0,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CY,2020,2.2,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CY,2021,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CY,2022,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CZ,2015,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CZ,2016,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CZ,2017,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CZ,2018,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CZ,2019,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CZ,2020,,u
dataflow,ESTAT:HLTH_DM010(1.0),A,PC,SEV,Y25-34,M,CZ,2021,,u
