STRUCTURE,STRUCTURE_ID,freq,sex,age,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,LV,2020,76.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,MT,2020,49.5,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,NL,2020,84.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,NO,2013,21.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,NO,2020,80.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,PL,2013,64.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,PL,2020,74.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,PT,2013,75.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,PT,2020,86.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,RO,2013,55.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,RO,2020,75.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,SE,2013,59.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,SE,2020,67.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,SI,2013,67.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,SI,2020,70.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,SK,2013,52.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,SK,2020,67.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,TR,2013,36.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,B-E,PC_EMP,UK,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,AT,2013,64.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,AT,2020,65.8,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,BE,2013,31.1,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,BE,2020,55.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,BG,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,BG,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,CH,2013,37.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,CH,2020,71.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,CY,2013,45.8,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,CY,2020,56.6,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,CZ,2013,42.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,CZ,2020,25.9,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,DE,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,DE,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,DK,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,DK,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EA19,2013,46.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EA19,2020,49.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EE,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EE,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EL,2013,38.8,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EL,2020,76.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,ES,2013,35.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,ES,2020,65.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EU27_2020,2013,44.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EU27_2020,2020,48.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,EU28,2013,42.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,FI,2013,61.0,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,FI,2020,68.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,FR,2013,67.5,bdu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,FR,2020,60.0,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,HR,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,HR,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,HU,2013,38.9,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,HU,2020,42.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,IE,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,IE,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,IS,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,IT,2013,66.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,IT,2020,43.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,LT,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,LT,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,LU,2013,48.3,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,LU,2020,64.9,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,LV,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,LV,2020,55.4,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,MT,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,NL,2020,74.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,NO,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,NO,2020,71.6,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,PL,2013,37.1,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,PL,2020,54.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,PT,2013,94.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,PT,2020,66.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,RO,2013,37.5,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,RO,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,SE,2013,44.6,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,SE,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,SI,2013,51.2,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,SI,2020,51.8,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,SK,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,SK,2020,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,TR,2013,25.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,F,PC_EMP,UK,2013,31.5,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,AT,2013,61.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,AT,2020,72.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,BE,2013,42.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,BE,2020,53.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,BG,2013,38.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,BG,2020,60.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,CH,2013,55.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,CH,2020,69.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,CY,2013,49.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,CY,2020,58.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,CZ,2013,36.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,CZ,2020,39.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,DE,2013,27.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,DE,2020,29.5,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,DK,2013,13.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,DK,2020,39.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EA19,2013,52.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EA19,2020,59.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EE,2013,69.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EE,2020,63.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EL,2013,41.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EL,2020,68.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,ES,2013,52.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,ES,2020,72.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EU27_2020,2013,50.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EU27_2020,2020,58.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,EU28,2013,49.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,FI,2013,64.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,FI,2020,71.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,FR,2013,79.4,bd
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,FR,2020,73.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,HR,2013,43.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,HR,2020,55.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,HU,2013,46.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,HU,2020,57.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,IE,2013,34.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,IE,2020,50.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,IS,2020,54.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,IT,2013,69.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,IT,2020,55.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,LT,2013,55.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,LT,2020,33.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,LU,2013,70.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,LU,2020,75.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,LV,2013,51.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,LV,2020,65.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,MT,2013,,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,MT,2020,37.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,NL,2020,80.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,NO,2013,22.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,NO,2020,82.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,PL,2013,48.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,PL,2020,62.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,PT,2013,70.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,PT,2020,77.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,RO,2013,38.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,RO,2020,58.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,SE,2013,54.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,SE,2020,75.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,SI,2013,59.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,SI,2020,67.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,SK,2013,24.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,SK,2020,40.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,TR,2013,23.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,G-J,PC_EMP,UK,2013,46.6,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,AT,2013,67.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,AT,2020,75.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,BE,2013,47.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,BE,2020,58.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,BG,2013,34.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,BG,2020,52.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,CH,2013,57.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,CH,2020,63.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,CY,2013,43.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,CY,2020,52.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,CZ,2013,25.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,CZ,2020,32.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,DE,2013,24.9,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,DE,2020,29.8,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,DK,2013,23.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,DK,2020,45.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EA19,2013,54.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EA19,2020,60.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EE,2013,73.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EE,2020,69.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EL,2013,41.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EL,2020,59.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,ES,2013,54.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,ES,2020,73.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EU27_2020,2013,51.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EU27_2020,2020,58.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,EU28,2013,50.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,FI,2013,69.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,FI,2020,74.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,FR,2013,77.3,bd
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,FR,2020,72.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,HR,2013,35.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,HR,2020,43.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,HU,2013,41.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,HU,2020,47.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,IE,2013,35.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,IE,2020,48.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,IS,2020,73.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,IT,2013,71.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,IT,2020,60.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,LT,2013,39.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,LT,2020,31.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,LU,2013,63.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,LU,2020,76.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,LV,2013,59.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,LV,2020,62.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,MT,2013,22.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,MT,2020,46.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,NL,2020,79.1,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,NO,2013,29.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,NO,2020,85.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,PL,2013,42.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,PL,2020,57.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,PT,2013,68.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,PT,2020,82.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,RO,2013,26.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,RO,2020,47.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,SE,2013,58.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,SE,2020,76.7,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,SI,2013,56.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,SI,2020,65.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,SK,2013,19.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,SK,2020,36.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,TR,2013,28.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,K-U,PC_EMP,UK,2013,46.8,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,AT,2013,65.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,AT,2020,74.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,BE,2013,46.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,BE,2020,57.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,BG,2013,44.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,BG,2020,61.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,CH,2013,56.8,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,CH,2020,66.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,CY,2013,46.4,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,CY,2020,55.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,CZ,2013,35.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,CZ,2020,39.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,DE,2013,26.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,DE,2020,29.0,bu
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,DK,2013,21.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,DK,2020,43.0,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,EA19,2013,54.9,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,EA19,2020,60.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,EE,2013,75.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,EE,2020,68.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,EL,2013,46.2,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,EL,2020,66.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,ES,2013,54.5,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,ES,2020,73.6,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,EU27_2020,2013,52.3,b
dataflow,ESTAT:HSW_EXP6B(1.0),A,F,Y35-54,TOTAL,PC_EMP,EU27_2020,2020,59.7,b
