STRUCTURE,STRUCTURE_ID,freq,accident,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,IS,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,IT,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,IT,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,LT,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,LT,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,LU,2014,12.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,LU,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,LV,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,LV,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,MT,2014,6.1,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,NL,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,NL,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,NO,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,NO,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,PL,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,PL,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,PT,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,PT,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,RO,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,RO,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,SE,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,SE,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,SI,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,SI,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,SK,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,SK,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y55-64,PC,UK,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,AT,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,AT,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,BE,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,BG,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,BG,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,CY,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,CY,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,CZ,2014,14.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,CZ,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,DE,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,DE,2019,15.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,DK,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,DK,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,EE,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,EE,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,EL,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,EL,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,ES,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,ES,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,EU27_2020,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,EU27_2020,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,EU28,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,FI,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,FI,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,FR,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,FR,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,HR,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,HR,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,HU,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,HU,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,IE,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,IE,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,IS,2014,2.3,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,IS,2019,8.5,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,IT,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,IT,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,LT,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,LT,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,LU,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,LU,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,LV,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,LV,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,MT,2014,10.3,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,NL,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,NL,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,NO,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,NO,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,PL,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,PL,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,PT,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,PT,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,RO,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,RO,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,SE,2014,11.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,SE,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,SI,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,SI,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,SK,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,SK,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y65-74,PC,UK,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,AT,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,AT,2019,13.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,BE,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,BE,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,BG,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,BG,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,CY,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,CY,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,CZ,2014,15.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,CZ,2019,15.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,DE,2014,13.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,DE,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,DK,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,DK,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,EE,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,EE,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,EL,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,EL,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,ES,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,ES,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,EU27_2020,2014,9.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,EU27_2020,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,EU28,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,FI,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,FI,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,FR,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,FR,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,HR,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,HR,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,HU,2014,15.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,HU,2019,9.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,IE,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,IE,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,IS,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,IS,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,IT,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,IT,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,LT,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,LT,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,LU,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,LU,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,LV,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,LV,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,MT,2014,14.0,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,MT,2019,10.0,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,NL,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,NL,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,NO,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,NO,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,PL,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,PL,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,PT,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,PT,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,RO,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,RO,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,SE,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,SE,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,SI,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,SI,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,SK,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,SK,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE65,PC,UK,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,AT,2014,14.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,AT,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,BE,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,BE,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,BG,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,BG,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,CY,2014,10.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,CY,2019,15.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,CZ,2014,17.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,CZ,2019,18.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,DE,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,DE,2019,17.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,DK,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,DK,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,EE,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,EE,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,EL,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,EL,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,ES,2014,12.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,ES,2019,13.1,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,EU27_2020,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,EU27_2020,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,EU28,2014,11.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,FI,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,FI,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,FR,2014,10.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,FR,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,HR,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,HR,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,HU,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,HU,2019,13.6,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,IE,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,IE,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,IS,2014,12.8,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,IS,2019,7.5,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,IT,2014,11.2,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,IT,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,LT,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,LT,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,LU,2014,11.7,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,LU,2019,13.6,u
dataflow,ESTAT:HLTH_EHIS_AC1U(1.0),A,HOM_LEIS,DEG3,F,Y_GE75,PC,LV,2014,4.8,
