STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,levels,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED0-2,SEV,PC,MT,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED0-2,SEV,PC,PL,2008,9.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED0-2,SEV,PC,RO,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED0-2,SEV,PC,SI,2008,12.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED0-2,SEV,PC,SK,2008,7.7,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED0-2,SEV,PC,TR,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,BG,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,CY,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,CZ,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,EL,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,ES,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,FR,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,HU,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,LV,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,MT,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,PL,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,RO,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,SI,2008,10.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,SK,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,MOD,PC,TR,2008,11.3,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,BG,2008,80.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,CY,2008,91.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,CZ,2008,89.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,EL,2008,89.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,ES,2008,91.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,FR,2008,91.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,HU,2008,78.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,LV,2008,91.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,MT,2008,93.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,PL,2008,85.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,RO,2008,92.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,SI,2008,88.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,SK,2008,91.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,NONE,PC,TR,2008,87.0,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,BG,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,CY,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,CZ,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,EL,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,ES,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,FR,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,HU,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,LV,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,MT,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,PL,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,RO,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,SI,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,SK,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED3_4,SEV,PC,TR,2008,1.7,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,BG,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,CY,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,EL,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,ES,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,FR,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,HU,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,LV,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,PL,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,RO,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,SK,2008,6.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,MOD,PC,TR,2008,2.5,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,BG,2008,93.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,CY,2008,91.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,EL,2008,95.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,ES,2008,96.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,FR,2008,93.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,HU,2008,83.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,LV,2008,90.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,MT,2008,100,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,PL,2008,91.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,RO,2008,96.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,SI,2008,100,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,SK,2008,92.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,NONE,PC,TR,2008,94.8,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,SEV,PC,BG,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,SEV,PC,ES,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,SEV,PC,FR,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,SEV,PC,HU,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,SEV,PC,LV,2008,4.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,SEV,PC,PL,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,SEV,PC,SK,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,ED5_6,SEV,PC,TR,2008,2.7,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,BG,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,CY,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,CZ,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,EL,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,ES,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,FR,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,HU,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,LV,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,MT,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,PL,2008,9.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,RO,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,SI,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,SK,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,MOD,PC,TR,2008,15.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,BG,2008,82.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,CY,2008,89.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,CZ,2008,89.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,EL,2008,87.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,ES,2008,88.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,FR,2008,90.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,HU,2008,76.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,LV,2008,90.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,MT,2008,92.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,PL,2008,85.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,RO,2008,89.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,SI,2008,86.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,SK,2008,90.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,NONE,PC,TR,2008,65.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,BG,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,CY,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,CZ,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,EL,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,ES,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,FR,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,HU,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,LV,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,MT,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,PL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,RO,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,SI,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,SK,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y55-64,TOTAL,SEV,PC,TR,2008,18.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,BG,2008,33.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,CY,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,CZ,2008,4.1,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,EL,2008,15.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,ES,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,FR,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,HU,2008,19.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,LV,2008,25.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,MT,2008,9.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,PL,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,RO,2008,19.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,SI,2008,24.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,SK,2008,25.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,MOD,PC,TR,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,BG,2008,46.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,CY,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,CZ,2008,82.6,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,EL,2008,63.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,ES,2008,75.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,FR,2008,81.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,HU,2008,58.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,LV,2008,54.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,MT,2008,82.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,PL,2008,59.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,RO,2008,71.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,SI,2008,62.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,SK,2008,60.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,NONE,PC,TR,2008,42.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,BG,2008,20.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,CY,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,CZ,2008,13.4,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,EL,2008,20.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,ES,2008,14.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,FR,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,HU,2008,22.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,LV,2008,20.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,MT,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,PL,2008,16.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,RO,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,SI,2008,12.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,SK,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED0-2,SEV,PC,TR,2008,33.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,BG,2008,14.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,CY,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,CZ,2008,13.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,EL,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,ES,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,FR,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,HU,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,LV,2008,22.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,MT,2008,3.3,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,PL,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,RO,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,SI,2008,20.0,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,MOD,PC,SK,2008,24.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,BG,2008,74.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,CY,2008,89.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,CZ,2008,78.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,EL,2008,88.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,ES,2008,87.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,FR,2008,92.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,HU,2008,78.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,LV,2008,69.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,MT,2008,86.7,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,PL,2008,74.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,RO,2008,73.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,SI,2008,79.4,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,NONE,PC,SK,2008,68.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,BG,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,CY,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,CZ,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,EL,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,ES,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,FR,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,HU,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,LV,2008,9.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,MT,2008,10.0,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,PL,2008,12.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,RO,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,SI,2008,0.5,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED3_4,SEV,PC,SK,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,MOD,PC,BG,2008,25.2,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,MOD,PC,ES,2008,1.0,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,MOD,PC,FR,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,MOD,PC,HU,2008,14.4,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,MOD,PC,LV,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,MOD,PC,PL,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,MOD,PC,RO,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,MOD,PC,SK,2008,8.5,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,BG,2008,67.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,EL,2008,90.6,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,ES,2008,96.4,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,FR,2008,86.1,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,HU,2008,83.1,u
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,LV,2008,80.3,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,PL,2008,75.9,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,RO,2008,83.6,
dataflow,ESTAT:HLTH_EHIS_ST11(1.0),A,F,Y65-74,ED5_6,NONE,PC,SK,2008,91.5,u
