STRUCTURE,STRUCTURE_ID,freq,unit,yes_no,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,BE,2011,484.124,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,BG,2011,418.282,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,CH,2011,323.36,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,CY,2011,32.523,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,CZ,2011,590.054,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,DE,2011,2763.31,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,DK,2011,239.836,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,EE,2011,58.742,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,EL,2011,475.359,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,ES,2011,1771.666,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,FI,2011,239.904,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,FR,2011,2865.264,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,HR,2011,279.307,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,HU,2011,496.109,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,IE,2011,188.763,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,IS,2011,9.258,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,IT,2011,2861.12,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,LT,2011,136.724,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,LU,2011,18.17,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,LV,2011,98.14,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,MT,2011,22.538,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,NL,2011,758.293,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,PL,2011,1961.67,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,PT,2011,339.867,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,RO,2011,807.879,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,SE,2011,414.688,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,SI,2011,74.228,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,SK,2011,246.594,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,TR,2011,1443.912,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,F,UK,2011,2734.385,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,AT,2011,289.954,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,BE,2011,477.828,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,BG,2011,389.342,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,CH,2011,359.673,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,CY,2011,35.428,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,CZ,2011,540.412,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,DE,2011,2558.753,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,DK,2011,263.766,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,EE,2011,47.471,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,EL,2011,472.785,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,ES,2011,1740.856,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,FI,2011,249.153,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,FR,2011,2629.368,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,HR,2011,243.968,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,HU,2011,431.183,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,IE,2011,181.219,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,IS,2011,11.178,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,IT,2011,2838.902,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,LT,2011,109.682,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,LU,2011,21.252,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,LV,2011,82.22,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,MT,2011,22.644,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,NL,2011,820.662,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,PL,2011,1703.755,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,PT,2011,382.588,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,RO,2011,809.404,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,SE,2011,473.724,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,SI,2011,71.811,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,SK,2011,231.678,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,TR,2011,1831.096,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,M,UK,2011,2617.008,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,AT,2011,611.639,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,BE,2011,961.951,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,BG,2011,807.625,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,CH,2011,683.033,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,CY,2011,67.952,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,CZ,2011,1130.465,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,DE,2011,5322.063,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,DK,2011,503.601,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,EE,2011,106.212,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,EL,2011,948.144,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,ES,2011,3512.522,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,FI,2011,489.057,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,FR,2011,5494.632,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,HR,2011,523.275,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,HU,2011,927.292,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,IE,2011,369.981,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,IS,2011,20.436,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,IT,2011,5700.022,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,LT,2011,246.405,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,LU,2011,39.422,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,LV,2011,180.361,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,MT,2011,45.182,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,NL,2011,1578.956,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,PL,2011,3665.424,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,PT,2011,722.455,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,RO,2011,1617.284,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,SE,2011,888.412,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,SI,2011,146.039,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,SK,2011,478.272,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,TR,2011,3275.009,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,PB1071,Y55-64,T,UK,2011,5351.393,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,AT,2011,2447.709,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,BE,2011,2922.197,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,BG,2011,2146.695,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,CH,2011,2280.127,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,CY,2011,260.432,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,CZ,2011,3057.451,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,DE,2011,19759.13,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,DK,2011,1441.564,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,EE,2011,386.748,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,EL,2011,2858.241,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,ES,2011,12929.167,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,FI,2011,1339.257,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,FR,2011,17628.731,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,HR,2011,1183.718,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,HU,2011,2911.369,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,IE,2011,1300.781,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,IS,2011,77.443,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,IT,2011,16114.884,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,LT,2011,867.281,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,LU,2011,142.215,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,LV,2011,615.374,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,MT,2011,123.261,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,NL,2011,4358.699,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,PL,2011,10776.804,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,PT,2011,3027.691,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,RO,2011,6430.806,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,SE,2011,2374.277,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,SI,2011,549.759,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,SK,2011,1615.765,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,TR,2011,21405.393,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,F,UK,2011,17299.669,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,AT,2011,2447.982,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,BE,2011,3004.06,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,BG,2011,2172.872,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,CH,2011,2270.295,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,CY,2011,236.593,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,CZ,2011,3176.663,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,DE,2011,19523.974,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,DK,2011,1504.34,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,EE,2011,361.621,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,EL,2011,2889.363,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,ES,2011,13044.047,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,FI,2011,1396.68,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,FR,2011,17090.261,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,HR,2011,1162.367,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,HU,2011,2829.215,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,IE,2011,1291.424,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,IS,2011,80.901,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,IT,2011,16200.742,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,LT,2011,810.87,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,LU,2011,146.892,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,LV,2011,563.704,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,MT,2011,130.664,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,NL,2011,4412.014,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,PL,2011,10960.786,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,PT,2011,2948.174,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,RO,2011,6345.962,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,SE,2011,2593.146,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,SI,2011,598.951,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,SK,2011,1673.703,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,TR,2011,20689.336,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,M,UK,2011,17486.676,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,AT,2011,4895.691,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,BE,2011,5926.257,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,BG,2011,4319.567,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,CH,2011,4550.422,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,CY,2011,497.025,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,CZ,2011,6234.114,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,DE,2011,39283.104,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,DK,2011,2945.904,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,EE,2011,748.369,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,EL,2011,5747.603,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,ES,2011,25973.214,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,FI,2011,2735.936,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,FR,2011,34718.991,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,HR,2011,2346.085,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,HU,2011,5740.584,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,IE,2011,2592.204,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,IS,2011,158.344,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,IT,2011,32315.626,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,LT,2011,1678.151,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,LU,2011,289.107,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,LV,2011,1179.078,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,MT,2011,253.925,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,NL,2011,8770.713,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,PL,2011,21737.59,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,PT,2011,5975.865,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,RO,2011,12776.768,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,SE,2011,4967.423,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,SI,2011,1148.71,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,SK,2011,3289.468,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,TR,2011,42094.729,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,TOTAL,T,UK,2011,34786.345,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,AT,2011,191.14,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,BE,2011,182.515,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,BG,2011,152.531,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,CH,2011,182.425,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,CY,2011,21.712,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,CZ,2011,156.782,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,DE,2011,1192.044,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,DK,2011,87.832,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,EE,2011,25.25,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,EL,2011,148.317,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,ES,2011,809.025,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,FI,2011,82.925,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,FR,2011,1302.342,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,HR,2011,58.816,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,HU,2011,164.871,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,IE,2011,111.333,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,IS,2011,8.045,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,IT,2011,898.678,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,LT,2011,41.428,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,LU,2011,5.607,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,LV,2011,45.475,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,MT,2011,11.947,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,NL,2011,240.624,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,PL,2011,537.661,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,PT,2011,195.095,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,RO,2011,511.514,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,SE,2011,203.913,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,SI,2011,15.182,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,SK,2011,97.194,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,TR,2011,3499.64,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,F,UK,2011,1876.918,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,AT,2011,211.283,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,BE,2011,214.762,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,BG,2011,191.498,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,CH,2011,177.638,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,CY,2011,21.067,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,CZ,2011,213.646,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,DE,2011,1214.247,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,DK,2011,109.06,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,EE,2011,33.205,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,EL,2011,163.522,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,ES,2011,903.421,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,FI,2011,93.528,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,FR,2011,1280.613,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,HR,2011,106.108,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,HU,2011,184.649,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,IE,2011,115.53,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,IS,2011,8.836,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,IT,2011,1137.683,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,LT,2011,61.611,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,LU,2011,6.403,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,LV,2011,49.831,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,MT,2011,15.933,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,NL,2011,247.295,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,PL,2011,824.946,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,PT,2011,214.377,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,RO,2011,606.654,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,SE,2011,262.326,
dataflow,ESTAT:HLTH_DE060(1.0),A,THS,NO,TOTAL,Y15-24,M,SI,2011,31.209,
