STRUCTURE,STRUCTURE_ID,freq,unit,barrier,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,LV,2012,11.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,NL,2012,224.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,NO,2012,96.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,PL,2012,105.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,PT,2012,26.5,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,RO,2012,63.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,SE,2012,120.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,SI,2012,22.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,SK,2012,54.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,M,UK,2012,846.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,AT,2012,172.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,BE,2012,266.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,BG,2012,38.3,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,CY,2012,10.2,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,CZ,2012,103.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,DE,2012,2983.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,DK,2012,164.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,EE,2012,23.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,EEA,2012,9277.0,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,EL,2012,56.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,ES,2012,549.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,EU27_2007,2012,9046.3,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,FI,2012,129.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,FR,2012,1064.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,HU,2012,62.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,IS,2012,7.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,IT,2012,273.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,LT,2012,22.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,LU,2012,16.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,LV,2012,22.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,NL,2012,557.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,NO,2012,223.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,PL,2012,225.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,PT,2012,46.1,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,RO,2012,138.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,SE,2012,240.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,SI,2012,35.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,SK,2012,89.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,EMP,T,UK,2012,1752.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,AT,2012,32.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,BE,2012,221.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,BG,2012,30.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,CY,2012,11.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,CZ,2012,31.1,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,DE,2012,943.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,DK,2012,99.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,EE,2012,15.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,EEA,2012,6469.1,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,EL,2012,140.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,ES,2012,956.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,EU27_2007,2012,6322.7,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,FI,2012,29.3,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,FR,2012,880.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,HU,2012,143.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,IS,2012,7.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,IT,2012,600.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,LT,2012,45.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,LU,2012,9.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,LV,2012,19.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,MT,2012,7.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,NL,2012,296.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,NO,2012,138.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,PL,2012,468.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,PT,2012,54.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,RO,2012,209.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,SE,2012,61.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,SI,2012,15.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,SK,2012,38.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,F,UK,2012,961.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,AT,2012,29.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,BE,2012,143.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,BG,2012,55.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,CY,2012,5.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,CZ,2012,37.6,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,DE,2012,377.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,DK,2012,77.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,EE,2012,16.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,EEA,2012,3537.9,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,EL,2012,23.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,ES,2012,423.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,EU27_2007,2012,3471.4,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,FI,2012,23.3,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,FR,2012,415.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,HU,2012,124.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,IS,2012,3.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,IT,2012,239.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,LT,2012,29.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,LU,2012,2.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,LV,2012,15.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,MT,2012,2.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,NL,2012,130.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,NO,2012,63.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,PL,2012,444.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,PT,2012,37.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,RO,2012,180.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,SE,2012,42.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,SI,2012,8.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,SK,2012,23.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,M,UK,2012,563.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,AT,2012,61.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,BE,2012,365.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,BG,2012,86.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,CY,2012,16.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,CZ,2012,68.7,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,DE,2012,1320.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,DK,2012,176.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,EE,2012,31.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,EEA,2012,10007.0,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,EL,2012,164.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,ES,2012,1380.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,EU27_2007,2012,9794.2,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,FI,2012,52.5,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,FR,2012,1295.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,HU,2012,267.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,IS,2012,11.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,IT,2012,840.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,LT,2012,74.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,LU,2012,11.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,LV,2012,34.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,MT,2012,9.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,NL,2012,426.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,NO,2012,201.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,PL,2012,913.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,PT,2012,91.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,RO,2012,390.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,SE,2012,104.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,SI,2012,23.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,SK,2012,61.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,INAC_OTH,T,UK,2012,1525.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,AT,2012,345.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,BE,2012,628.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,BG,2012,280.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,CY,2012,25.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,CZ,2012,497.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,DE,2012,5400.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,DK,2012,353.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,EE,2012,79.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,EEA,2012,26082.5,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,EL,2012,496.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,ES,2012,2760.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,EU27_2007,2012,25734.8,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,FI,2012,276.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,FR,2012,2514.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,HU,2012,607.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,IS,2012,14.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,IT,2012,2473.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,LT,2012,195.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,LU,2012,24.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,LV,2012,124.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,MT,2012,10.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,NL,2012,924.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,NO,2012,333.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,PL,2012,1742.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,PT,2012,300.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,RO,2012,855.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,SE,2012,453.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,SI,2012,111.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,SK,2012,270.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,F,UK,2012,3983.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,AT,2012,297.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,BE,2012,367.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,BG,2012,201.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,CY,2012,28.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,CZ,2012,360.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,DE,2012,4364.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,DK,2012,267.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,EE,2012,44.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,EEA,2012,18954.3,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,EL,2012,315.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,ES,2012,1762.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,EU27_2007,2012,18743.6,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,FI,2012,218.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,FR,2012,2004.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,HU,2012,375.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,IS,2012,7.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,IT,2012,1548.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,LT,2012,86.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,LU,2012,19.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,LV,2012,67.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,MT,2012,7.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,NL,2012,576.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,NO,2012,202.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,PL,2012,1097.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,PT,2012,219.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,RO,2012,683.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,SE,2012,329.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,SI,2012,83.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,SK,2012,181.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,M,UK,2012,3233.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,AT,2012,643.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,BE,2012,995.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,BG,2012,481.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,CY,2012,54.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,CZ,2012,857.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,DE,2012,9764.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,DK,2012,621.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,EE,2012,123.7,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,EEA,2012,45036.9,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,EL,2012,811.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,ES,2012,4522.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,EU27_2007,2012,44478.4,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,FI,2012,495.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,FR,2012,4519.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,HU,2012,983.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,IS,2012,22.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,IT,2012,4022.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,LT,2012,282.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,LU,2012,43.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,LV,2012,191.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,MT,2012,18.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,NL,2012,1500.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,NO,2012,535.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,PL,2012,2840.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,PT,2012,519.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,RO,2012,1539.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,SE,2012,783.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,SI,2012,195.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,SK,2012,451.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,POP,T,UK,2012,7217.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,AT,2012,234.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,BE,2012,201.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,BG,2012,212.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,CY,2012,11.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,CZ,2012,385.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,DE,2012,2804.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,DK,2012,110.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,EE,2012,49.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,EEA,2012,13014.7,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,EL,2012,314.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,ES,2012,1269.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,EU27_2007,2012,12950.5,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,FI,2012,171.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,FR,2012,999.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,HU,2012,411.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,IS,2012,1.8,u
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,IT,2012,1680.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,LT,2012,129.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,LU,2012,7.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,LV,2012,90.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,MT,2012,2.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,NL,2012,170.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,NO,2012,62.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,PL,2012,1090.8,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,PT,2012,208.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,RO,2012,566.6,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,SE,2012,223.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,SI,2012,72.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,SK,2012,182.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,F,UK,2012,1351.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,AT,2012,151.4,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,BE,2012,106.5,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,BG,2012,120.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,CY,2012,13.2,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,CZ,2012,249.9,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,DE,2012,2103.0,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,DK,2012,69.1,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,EE,2012,15.3,
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,EEA,2012,8819.8,e
dataflow,ESTAT:HLTH_DSI095(1.0),A,THS,LEIS,RET,M,EL,2012,231.9,
