STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,physact,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,PHA_4,EU_V,2005,23.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,PHA_5,EU_V,2005,16.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,PHA_6,EU_V,2005,17.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,PHA_7,EU_V,2005,1.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,PHA_9,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y15-17,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_1,EU_V,2005,8.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_2,EU_V,2005,18.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_3,EU_V,2005,6.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_4,EU_V,2005,28.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_5,EU_V,2005,14.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_6,EU_V,2005,21.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_7,EU_V,2005,1.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,PHA_9,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y18-24,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_1,EU_V,2005,7.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_2,EU_V,2005,15.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_3,EU_V,2005,7.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_4,EU_V,2005,27.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_5,EU_V,2005,13.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_6,EU_V,2005,25.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_7,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,PHA_9,EU_V,2005,1.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_1,EU_V,2005,6.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_2,EU_V,2005,15.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_3,EU_V,2005,7.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_4,EU_V,2005,25.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_5,EU_V,2005,13.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_6,EU_V,2005,27.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_7,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,PHA_9,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y35-44,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_1,EU_V,2005,6.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_2,EU_V,2005,14.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_3,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_4,EU_V,2005,24.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_5,EU_V,2005,13.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_6,EU_V,2005,31.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_7,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,PHA_9,EU_V,2005,1.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y45-54,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_1,EU_V,2005,6.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_2,EU_V,2005,13.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_3,EU_V,2005,6.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_4,EU_V,2005,24.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_5,EU_V,2005,12.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_6,EU_V,2005,34.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_7,EU_V,2005,1.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,PHA_9,EU_V,2005,1.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y55-64,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_1,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_2,EU_V,2005,16.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_3,EU_V,2005,6.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_4,EU_V,2005,26.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_5,EU_V,2005,9.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_6,EU_V,2005,34.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_7,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,PHA_9,EU_V,2005,0.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,D_GE4,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_1,EU_V,2005,2.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_2,EU_V,2005,9.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_3,EU_V,2005,48.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_4,EU_V,2005,6.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_6,EU_V,2005,19.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_7,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,F,TOTAL,PHA_9,EU_V,2005,5.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,F,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_1,EU_V,2005,7.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_2,EU_V,2005,11.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_3,EU_V,2005,35.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_4,EU_V,2005,12.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_5,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_6,EU_V,2005,18.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_7,EU_V,2005,4.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,PHA_9,EU_V,2005,4.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,M,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,PHA_1,EU_V,2005,8.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,PHA_2,EU_V,2005,19.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,PHA_3,EU_V,2005,24.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,PHA_4,EU_V,2005,14.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,PHA_5,EU_V,2005,5.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,PHA_6,EU_V,2005,17.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,PHA_7,EU_V,2005,5.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,PHA_9,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,A,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,B,PHA_3,EU_V,2005,52.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,B,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,PHA_1,EU_V,2005,20.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,PHA_2,EU_V,2005,9.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,PHA_3,EU_V,2005,15.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,PHA_4,EU_V,2005,13.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,PHA_5,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,PHA_6,EU_V,2005,22.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,PHA_7,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,PHA_9,EU_V,2005,10.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,C,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,PHA_1,EU_V,2005,14.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,PHA_2,EU_V,2005,10.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,PHA_3,EU_V,2005,30.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,PHA_4,EU_V,2005,14.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,PHA_5,EU_V,2005,5.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,PHA_6,EU_V,2005,16.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,PHA_7,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,PHA_9,EU_V,2005,6.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,D,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,E,PHA_3,EU_V,2005,24.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,E,PHA_4,EU_V,2005,14.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,E,PHA_6,EU_V,2005,40.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,E,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,PHA_1,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,PHA_2,EU_V,2005,15.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,PHA_3,EU_V,2005,22.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,PHA_4,EU_V,2005,18.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,PHA_5,EU_V,2005,6.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,PHA_6,EU_V,2005,22.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,PHA_7,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,PHA_9,EU_V,2005,4.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,F,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,PHA_1,EU_V,2005,5.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,PHA_2,EU_V,2005,7.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,PHA_3,EU_V,2005,54.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,PHA_4,EU_V,2005,8.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,PHA_5,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,PHA_6,EU_V,2005,14.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,PHA_7,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,PHA_9,EU_V,2005,2.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,G,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,H,PHA_2,EU_V,2005,14.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,H,PHA_3,EU_V,2005,45.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,H,PHA_4,EU_V,2005,11.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,H,PHA_6,EU_V,2005,17.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,H,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,PHA_1,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,PHA_2,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,PHA_3,EU_V,2005,62.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,PHA_4,EU_V,2005,4.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,PHA_5,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,PHA_6,EU_V,2005,13.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,PHA_7,EU_V,2005,3.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,PHA_9,EU_V,2005,3.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,I,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,J,PHA_3,EU_V,2005,68.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,J,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,K,PHA_1,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,K,PHA_2,EU_V,2005,9.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,K,PHA_3,EU_V,2005,44.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,K,PHA_4,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,K,PHA_5,EU_V,2005,3.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,K,PHA_6,EU_V,2005,25.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,K,PHA_7,EU_V,2005,7.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,K,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,L,PHA_2,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,L,PHA_3,EU_V,2005,52.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,L,PHA_6,EU_V,2005,15.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,L,PHA_7,EU_V,2005,6.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,L,PHA_9,EU_V,2005,13.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,L,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,M,PHA_3,EU_V,2005,50.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,M,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,N,PHA_3,EU_V,2005,61.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,N,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,O,PHA_2,EU_V,2005,13.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,O,PHA_3,EU_V,2005,35.1,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,O,PHA_4,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,O,PHA_5,EU_V,2005,6.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,O,PHA_6,EU_V,2005,26.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,O,PHA_9,EU_V,2005,5.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,O,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,P,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_1,EU_V,2005,7.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_2,EU_V,2005,11.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_3,EU_V,2005,36.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_4,EU_V,2005,12.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_5,EU_V,2005,4.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_6,EU_V,2005,18.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_7,EU_V,2005,4.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,PHA_9,EU_V,2005,4.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,UNK,PHA_3,EU_V,2005,20.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,UNK,PHA_6,EU_V,2005,44.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,UNK,T,TOTAL,PHA_3,EU_V,2005,44.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_1,EU_V,2005,11.4,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_2,EU_V,2005,13.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_3,EU_V,2005,35.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_4,EU_V,2005,12.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_5,EU_V,2005,4.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_6,EU_V,2005,15.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_7,EU_V,2005,1.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,PHA_9,EU_V,2005,5.3,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_1,EU_V,2005,6.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_2,EU_V,2005,11.2,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_3,EU_V,2005,43.5,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_4,EU_V,2005,10.8,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_5,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_6,EU_V,2005,15.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_7,EU_V,2005,3.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,PHA_9,EU_V,2005,4.7,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,100.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_1,EU_V,2005,7.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_2,EU_V,2005,12.0,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_3,EU_V,2005,38.9,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_4,EU_V,2005,11.6,
dataflow,ESTAT:HSW_AW_PA3(1.0),A,PC,FAT,Y35-44,T,TOTAL,PHA_5,EU_V,2005,4.6,
