STRUCTURE,STRUCTURE_ID,freq,unit,assist,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,M,RO,2012,35.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,M,SE,2012,31.3,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,M,SI,2012,2.4,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,M,SK,2012,13.3,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,M,UK,2012,370.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,AT,2012,22.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,BE,2012,149.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,BG,2012,26.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,CY,2012,4.7,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,CZ,2012,17.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,DE,2012,435.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,DK,2012,42.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,EE,2012,8.1,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,EEA,2012,3499.0,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,EL,2012,24.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,ES,2012,316.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,EU27_2007,2012,3448.3,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,FI,2012,10.7,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,FR,2012,597.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,HU,2012,16.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,IS,2012,1.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,IT,2012,302.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,LT,2012,19.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,LU,2012,4.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,LV,2012,5.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,MT,2012,1.2,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,NL,2012,152.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,NO,2012,48.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,PL,2012,95.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,PT,2012,45.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,RO,2012,61.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,SE,2012,80.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,SI,2012,4.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,SK,2012,21.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y15-44,T,UK,2012,981.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,AT,2012,19.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,BE,2012,148.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,BG,2012,47.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,CY,2012,6.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,CZ,2012,33.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,DE,2012,548.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,DK,2012,34.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,EE,2012,14.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,EEA,2012,4293.9,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,EL,2012,34.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,ES,2012,516.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,EU27_2007,2012,4268.9,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,FI,2012,14.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,FR,2012,705.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,HU,2012,40.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,IS,2012,2.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,IT,2012,420.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,LT,2012,34.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,LU,2012,3.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,LV,2012,6.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,MT,2012,1.6,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,NL,2012,147.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,NO,2012,22.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,PL,2012,190.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,PT,2012,103.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,RO,2012,161.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,SE,2012,71.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,SI,2012,8.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,SK,2012,39.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,F,UK,2012,917.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,AT,2012,13.8,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,BE,2012,42.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,BG,2012,38.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,CY,2012,2.5,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,CZ,2012,23.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,DE,2012,253.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,DK,2012,20.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,EE,2012,12.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,EEA,2012,2278.9,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,EL,2012,37.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,ES,2012,227.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,EU27_2007,2012,2271.6,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,FI,2012,8.3,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,FR,2012,366.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,HU,2012,12.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,IS,2012,0.3,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,IT,2012,132.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,LT,2012,17.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,LU,2012,1.5,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,LV,2012,8.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,MT,2012,1.1,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,NL,2012,48.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,NO,2012,6.9,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,PL,2012,138.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,PT,2012,41.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,RO,2012,99.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,SE,2012,28.9,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,SI,2012,1.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,SK,2012,16.3,u
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,M,UK,2012,677.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,AT,2012,33.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,BE,2012,191.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,BG,2012,85.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,CY,2012,9.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,CZ,2012,56.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,DE,2012,801.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,DK,2012,55.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,EE,2012,26.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,EEA,2012,6572.7,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,EL,2012,71.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,ES,2012,743.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,EU27_2007,2012,6540.5,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,FI,2012,23.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,FR,2012,1071.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,HU,2012,52.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,IS,2012,2.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,IT,2012,552.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,LT,2012,52.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,LU,2012,4.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,LV,2012,15.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,MT,2012,2.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,NL,2012,195.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,NO,2012,29.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,PL,2012,328.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,PT,2012,144.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,RO,2012,261.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,SE,2012,100.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,SI,2012,9.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,SK,2012,55.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y45-64,T,UK,2012,1594.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,AT,2012,80.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,BE,2012,393.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,BG,2012,200.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,CY,2012,21.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,CZ,2012,146.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,DE,2012,1886.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,DK,2012,101.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,EE,2012,56.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,EEA,2012,14655.2,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,EL,2012,269.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,ES,2012,1856.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,EU27_2007,2012,14582.4,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,FI,2012,44.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,FR,2012,2164.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,HU,2012,174.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,IS,2012,5.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,IT,2012,2630.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,LT,2012,139.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,LU,2012,9.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,LV,2012,33.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,MT,2012,6.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,NL,2012,377.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,NO,2012,67.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,PL,2012,631.0,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,PT,2012,316.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,RO,2012,578.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,SE,2012,172.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,SI,2012,31.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,SK,2012,76.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,F,UK,2012,2182.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,AT,2012,44.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,BE,2012,159.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,BG,2012,129.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,CY,2012,9.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,CZ,2012,94.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,DE,2012,720.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,DK,2012,53.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,EE,2012,24.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,EEA,2012,7307.4,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,EL,2012,135.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,ES,2012,794.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,EU27_2007,2012,7273.2,e
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,FI,2012,18.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,FR,2012,1118.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,HU,2012,52.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,IS,2012,1.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,IT,2012,1253.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,LT,2012,58.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,LU,2012,4.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,LV,2012,19.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,MT,2012,3.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,NL,2012,151.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,NO,2012,33.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,PL,2012,294.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,PT,2012,154.4,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,RO,2012,341.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,SE,2012,82.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,SI,2012,9.9,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,SK,2012,45.3,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,M,UK,2012,1499.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,T,AT,2012,124.7,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,T,BE,2012,553.2,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,T,BG,2012,330.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,T,CY,2012,30.8,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,T,CZ,2012,240.6,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,T,DE,2012,2607.1,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,T,DK,2012,154.5,
dataflow,ESTAT:HLTH_DPEH120(1.0),A,THS,AS1015,Y_GE15,T,EE,2012,81.3,
