STRUCTURE,STRUCTURE_ID,freq,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED3_4,LV,2008,65.5,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED3_4,MT,2008,23.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED3_4,PL,2008,62.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED3_4,SK,2008,55.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,AT,2008,26.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,BG,2008,43.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,CY,2008,35.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,CZ,2008,57.1,u
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,EL,2008,55.7,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,ES,2008,50.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,HU,2008,51.1,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,LV,2008,59.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,MT,2008,13.6,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,PL,2008,50.2,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,ED5_6,SK,2008,43.0,
dataflow,ESTAT:HLTH_EHIS_DE9(1.0),A,F,Y25-34,TOTAL,AT,2008,27.1,
