STRUCTURE,STRUCTURE_ID,freq,unit,barrier,quantile,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,AT,2012,47.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,BE,2012,72.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,BG,2012,178.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,CY,2012,6.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,CZ,2012,85.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,DE,2012,1357.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,DK,2012,86.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,EE,2012,24.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,EEA,2012,6498.8,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,EL,2012,143.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,ES,2012,525.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,EU27_2007,2012,6440.7,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,FI,2012,64.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,FR,2012,479.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,HU,2012,282.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,IS,2012,1.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,IT,2012,439.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,LT,2012,38.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,LU,2012,3.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,LV,2012,28.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,MT,2012,3.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,NL,2012,146.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,NO,2012,56.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,PL,2012,353.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,PT,2012,27.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,RO,2012,706.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,SE,2012,49.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,SI,2012,39.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,SK,2012,69.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,F,UK,2012,1179.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,AT,2012,48.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,BE,2012,48.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,BG,2012,65.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,CY,2012,2.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,CZ,2012,31.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,DE,2012,728.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,DK,2012,53.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,EE,2012,6.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,EEA,2012,3838.1,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,EL,2012,41.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,ES,2012,217.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,EU27_2007,2012,3804.9,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,FI,2012,29.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,FR,2012,221.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,HU,2012,108.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,IS,2012,0.6,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,IT,2012,240.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,LT,2012,12.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,LU,2012,2.2,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,LV,2012,6.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,MT,2012,1.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,NL,2012,85.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,NO,2012,32.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,PL,2012,205.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,PT,2012,16.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,RO,2012,525.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,SE,2012,32.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,SI,2012,18.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,SK,2012,38.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,M,UK,2012,1016.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,AT,2012,96.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,BE,2012,121.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,BG,2012,243.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,CY,2012,8.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,CZ,2012,117.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,DE,2012,2086.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,DK,2012,139.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,EE,2012,30.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,EEA,2012,10336.9,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,EL,2012,184.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,ES,2012,743.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,EU27_2007,2012,10245.6,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,FI,2012,94.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,FR,2012,701.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,HU,2012,390.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,IS,2012,2.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,IT,2012,679.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,LT,2012,51.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,LU,2012,5.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,LV,2012,35.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,MT,2012,5.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,NL,2012,232.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,NO,2012,88.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,PL,2012,558.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,PT,2012,43.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,RO,2012,1231.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,SE,2012,82.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,SI,2012,58.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,SK,2012,108.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU1,T,UK,2012,2194.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,AT,2012,38.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,BE,2012,59.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,BG,2012,68.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,CY,2012,8.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,CZ,2012,86.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,DE,2012,489.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,DK,2012,39.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,EE,2012,7.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,EEA,2012,3539.8,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,EL,2012,102.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,ES,2012,454.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,EU27_2007,2012,3514.7,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,FI,2012,30.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,FR,2012,285.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,HU,2012,166.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,IT,2012,459.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,LT,2012,42.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,LU,2012,2.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,LV,2012,20.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,MT,2012,0.6,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,NL,2012,52.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,NO,2012,24.0,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,PL,2012,482.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,PT,2012,36.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,RO,2012,151.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,SE,2012,18.7,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,SI,2012,18.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,SK,2012,32.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,F,UK,2012,362.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,AT,2012,23.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,BE,2012,47.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,BG,2012,69.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,CY,2012,6.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,CZ,2012,42.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,DE,2012,264.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,DK,2012,26.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,EE,2012,5.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,EEA,2012,2187.9,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,EL,2012,39.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,ES,2012,243.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,EU27_2007,2012,2170.8,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,FI,2012,25.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,FR,2012,165.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,HU,2012,100.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,IT,2012,170.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,LT,2012,13.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,LU,2012,1.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,LV,2012,7.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,MT,2012,1.1,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,NL,2012,34.6,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,NO,2012,16.9,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,PL,2012,234.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,PT,2012,30.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,RO,2012,136.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,SE,2012,16.2,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,SI,2012,11.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,SK,2012,22.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,M,UK,2012,427.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,AT,2012,61.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,BE,2012,107.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,BG,2012,137.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,CY,2012,15.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,CZ,2012,129.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,DE,2012,754.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,DK,2012,65.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,EE,2012,13.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,EEA,2012,5727.7,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,EL,2012,141.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,ES,2012,697.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,EU27_2007,2012,5685.5,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,FI,2012,56.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,FR,2012,450.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,HU,2012,267.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,IT,2012,629.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,LT,2012,56.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,LU,2012,3.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,LV,2012,28.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,MT,2012,1.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,NL,2012,87.4,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,NO,2012,40.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,PL,2012,716.3,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,PT,2012,66.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,RO,2012,287.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,SE,2012,34.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,SI,2012,29.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,SK,2012,54.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU2,T,UK,2012,789.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,AT,2012,23.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,BE,2012,39.6,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,BG,2012,12.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,CZ,2012,41.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,DE,2012,439.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,DK,2012,23.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,EE,2012,3.6,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,EEA,2012,2452.5,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,EL,2012,50.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,ES,2012,177.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,EU27_2007,2012,2441.6,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,FR,2012,169.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,HU,2012,86.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,IT,2012,419.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,LT,2012,27.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,LU,2012,1.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,LV,2012,11.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,MT,2012,1.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,NL,2012,51.9,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,NO,2012,10.6,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,PL,2012,220.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,PT,2012,39.0,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,SE,2012,26.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,SI,2012,3.0,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,SK,2012,6.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,F,UK,2012,542.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,AT,2012,11.4,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,BE,2012,12.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,BG,2012,20.2,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,CZ,2012,42.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,DE,2012,341.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,DK,2012,25.7,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,EE,2012,2.7,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,EEA,2012,1587.3,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,EL,2012,45.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,ES,2012,116.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,EU27_2007,2012,1574.4,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,FI,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,FR,2012,181.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,HU,2012,47.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,IT,2012,188.9,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,LT,2012,14.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,LU,2012,1.1,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,LV,2012,10.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,MT,2012,1.1,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,NL,2012,37.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,NO,2012,12.8,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,PL,2012,125.5,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,PT,2012,23.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,RO,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,SE,2012,16.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,SI,2012,7.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,SK,2012,7.4,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,M,UK,2012,275.2,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,AT,2012,34.9,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,BE,2012,52.4,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,BG,2012,32.5,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,CZ,2012,83.6,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,DE,2012,781.1,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,DK,2012,49.4,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,EE,2012,6.3,u
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,EEA,2012,4039.8,e
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,EL,2012,95.8,
dataflow,ESTAT:HLTH_DSI110(1.0),A,THS,ACS_BLD,QU3,T,ES,2012,293.3,
