STRUCTURE,STRUCTURE_ID,freq,unit,barrier,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,M,PL,2012,1116.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,M,PT,2012,211.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,M,RO,2012,484.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,M,SE,2012,188.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,M,SI,2012,41.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,M,SK,2012,97.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,M,UK,2012,2494.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,AT,2012,421.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,BE,2012,688.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,BG,2012,364.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,CY,2012,34.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,CZ,2012,446.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,DE,2012,5601.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,DK,2012,473.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,EE,2012,55.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,EEA,2012,28732.9,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,EL,2012,310.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,ES,2012,2673.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,EU27_2007,2012,28173.2,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,FI,2012,342.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,FR,2012,2399.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,HU,2012,878.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,IS,2012,16.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,IT,2012,1490.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,LT,2012,247.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,LU,2012,23.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,LV,2012,167.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,MT,2012,2.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,NL,2012,1129.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,NO,2012,543.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,PL,2012,2523.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,PT,2012,465.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,RO,2012,1035.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,SE,2012,544.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,SI,2012,75.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,SK,2012,174.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE15,T,UK,2012,5603.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,AT,2012,107.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,BE,2012,97.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,BG,2012,56.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,CY,2012,5.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,CZ,2012,90.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,DE,2012,960.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,DK,2012,49.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,EE,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,EEA,2012,4256.9,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,EL,2012,78.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,ES,2012,315.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,EU27_2007,2012,4206.1,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,FI,2012,27.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,FR,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,HU,2012,172.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,IS,2012,1.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,IT,2012,436.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,LT,2012,48.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,LU,2012,2.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,LV,2012,47.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,MT,2012,0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,NL,2012,78.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,NO,2012,49.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,PL,2012,498.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,PT,2012,87.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,RO,2012,220.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,SE,2012,78.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,SI,2012,5.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,SK,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,F,UK,2012,676.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,AT,2012,73.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,BE,2012,46.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,BG,2012,43.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,CY,2012,4.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,CZ,2012,61.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,DE,2012,490.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,DK,2012,34.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,EE,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,EEA,2012,2364.8,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,EL,2012,53.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,ES,2012,216.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,EU27_2007,2012,2334.4,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,FI,2012,25.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,FR,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,HU,2012,98.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,IS,2012,0.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,IT,2012,257.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,LT,2012,20.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,LU,2012,1.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,LV,2012,19.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,MT,2012,0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,NL,2012,29.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,NO,2012,29.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,PL,2012,163.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,PT,2012,54.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,RO,2012,190.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,SE,2012,50.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,SI,2012,2.2,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,SK,2012,0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,M,UK,2012,385.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,AT,2012,181.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,BE,2012,143.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,BG,2012,99.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,CY,2012,9.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,CZ,2012,152.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,DE,2012,1450.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,DK,2012,83.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,EE,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,EEA,2012,6621.7,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,EL,2012,131.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,ES,2012,532.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,EU27_2007,2012,6540.4,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,FI,2012,51.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,FR,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,HU,2012,271.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,IS,2012,1.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,IT,2012,694.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,LT,2012,68.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,LU,2012,4.3,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,LV,2012,67.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,MT,2012,0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,NL,2012,107.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,NO,2012,79.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,PL,2012,662.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,PT,2012,142.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,RO,2012,411.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,SE,2012,128.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,SI,2012,7.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,SK,2012,,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,EMP,Y_GE65,T,UK,2012,1062.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,AT,2012,49.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,BE,2012,202.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,BG,2012,22.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,CY,2012,4.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,CZ,2012,58.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,DE,2012,1040.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,DK,2012,104.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,EE,2012,7.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,EEA,2012,5062.3,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,EL,2012,17.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,ES,2012,424.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,EU27_2007,2012,4908.7,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,FI,2012,55.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,FR,2012,506.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,HU,2012,50.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,IS,2012,6.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,IT,2012,182.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,LT,2012,19.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,LU,2012,7.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,LV,2012,10.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,MT,2012,1.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,NL,2012,363.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,NO,2012,147.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,PL,2012,221.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,PT,2012,28.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,RO,2012,61.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,SE,2012,140.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,SI,2012,14.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,SK,2012,33.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,F,UK,2012,1278.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,AT,2012,43.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,BE,2012,147.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,BG,2012,24.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,CY,2012,5.1,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,CZ,2012,61.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,DE,2012,871.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,DK,2012,88.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,EE,2012,10.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,EEA,2012,4282.5,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,EL,2012,29.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,ES,2012,350.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,EU27_2007,2012,4188.7,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,FI,2012,56.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,FR,2012,455.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,HU,2012,55.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,IS,2012,3.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,IT,2012,251.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,LT,2012,15.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,LU,2012,6.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,LV,2012,10.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,MT,2012,1.5,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,NL,2012,191.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,NO,2012,90.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,PL,2012,231.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,PT,2012,22.8,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,RO,2012,70.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,SE,2012,99.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,SI,2012,15.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,SK,2012,43.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,M,UK,2012,1029.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,AT,2012,93.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,BE,2012,350.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,BG,2012,47.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,CY,2012,9.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,CZ,2012,119.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,DE,2012,1912.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,DK,2012,193.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,EE,2012,17.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,EEA,2012,9344.8,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,EL,2012,47.4,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,ES,2012,774.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,EU27_2007,2012,9097.4,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,FI,2012,112.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,FR,2012,962.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,HU,2012,105.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,IS,2012,9.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,IT,2012,433.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,LT,2012,34.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,LU,2012,13.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,LV,2012,20.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,MT,2012,2.9,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,NL,2012,555.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,NO,2012,237.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,PL,2012,453.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,PT,2012,51.6,u
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,RO,2012,132.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,SE,2012,239.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,SI,2012,30.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,SK,2012,76.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y15-44,T,UK,2012,2308.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,AT,2012,110.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,BE,2012,243.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,BG,2012,78.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,CY,2012,8.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,CZ,2012,119.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,DE,2012,1778.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,DK,2012,144.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,EE,2012,23.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,EEA,2012,8542.9,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,EL,2012,109.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,ES,2012,771.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,EU27_2007,2012,8407.5,e
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,FI,2012,114.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,FR,2012,1013.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,HU,2012,176.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,IS,2012,5.9,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,IT,2012,409.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,LT,2012,52.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,LU,2012,9.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,LV,2012,27.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,MT,2012,3.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,NL,2012,379.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,NO,2012,129.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,PL,2012,512.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,PT,2012,78.0,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,RO,2012,314.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,SE,2012,167.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,SI,2012,31.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,SK,2012,126.3,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,F,UK,2012,1604.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,AT,2012,131.2,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,BE,2012,112.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,BG,2012,77.6,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,CY,2012,12.5,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,CZ,2012,108.4,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,DE,2012,1750.7,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,DK,2012,108.1,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,EE,2012,22.8,
dataflow,ESTAT:HLTH_DSI090(1.0),A,THS,LEIS,Y45-64,M,EEA,2012,7308.4,e
