STRUCTURE,STRUCTURE_ID,freq,unit,isced97,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,CH,2011,31.755,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,CY,2011,1.598,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,CZ,2011,31.741,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,DE,2011,355.073,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,DK,2011,20.599,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,EE,2011,5.395,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,EL,2011,12.762,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,ES,2011,40.039,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,FI,2011,28.226,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,FR,2011,298.514,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,HR,2011,12.29,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,HU,2011,26.486,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,IE,2011,2.989,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,IS,2011,1.029,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,IT,2011,109.381,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,LT,2011,15.148,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,LU,2011,2.733,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,LV,2011,8.753,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,NL,2011,39.772,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,PL,2011,144.048,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,PT,2011,9.931,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,RO,2011,46.169,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,SE,2011,44.309,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,SI,2011,12.732,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,SK,2011,22.91,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,TR,2011,124.361,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,M,UK,2011,187.647,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,AT,2011,150.787,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,BE,2011,71.058,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,BG,2011,29.954,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,CH,2011,77.099,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,CY,2011,3.297,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,CZ,2011,65.384,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,DE,2011,684.364,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,DK,2011,45.624,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,EE,2011,12.208,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,EL,2011,27.056,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,ES,2011,87.134,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,FI,2011,56.578,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,FR,2011,643.711,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,HR,2011,22.363,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,HU,2011,51.515,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,IE,2011,8.706,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,IS,2011,2.102,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,IT,2011,232.793,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,LT,2011,31.21,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,LU,2011,7.067,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,LV,2011,21.675,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,MT,2011,,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,NL,2011,117.066,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,PL,2011,286.331,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,PT,2011,24.786,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,RO,2011,110.776,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,SE,2011,94.22,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,SI,2011,26.696,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,SK,2011,46.579,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,TR,2011,193.756,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y35-44,T,UK,2011,420.69,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,AT,2011,133.303,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,BE,2011,50.669,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,BG,2011,40.17,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,CH,2011,74.811,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,CY,2011,3.272,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,CZ,2011,60.415,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,DE,2011,567.759,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,DK,2011,32.735,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,EE,2011,14.256,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,EL,2011,27.211,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,ES,2011,81.354,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,FI,2011,52.726,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,FR,2011,591.438,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,HR,2011,31.116,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,HU,2011,67.562,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,IE,2011,7.083,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,IS,2011,1.559,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,IT,2011,197.385,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,LT,2011,35.788,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,LU,2011,5.34,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,LV,2011,31.7,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,NL,2011,93.556,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,PL,2011,382.698,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,PT,2011,19.079,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,RO,2011,148.679,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,SE,2011,73.143,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,SI,2011,22.52,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,SK,2011,41.239,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,TR,2011,88.571,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,F,UK,2011,365.136,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,AT,2011,132.744,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,BE,2011,43.741,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,BG,2011,30.916,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,CH,2011,56.745,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,CY,2011,2.485,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,CZ,2011,61.381,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,DE,2011,616.234,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,DK,2011,26.073,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,EE,2011,15.782,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,EL,2011,15.615,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,ES,2011,52.055,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,FI,2011,48.018,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,FR,2011,493.724,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,HR,2011,39.755,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,HU,2011,76.246,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,IE,2011,5.977,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,IS,2011,1.095,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,IT,2011,118.217,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,LT,2011,25.814,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,LU,2011,5.187,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,LV,2011,26.067,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,NL,2011,65.917,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,PL,2011,361.116,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,PT,2011,10.752,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,RO,2011,112.102,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,SE,2011,60.837,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,SI,2011,26.695,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,SK,2011,43.779,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,TR,2011,119.509,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,M,UK,2011,345.25,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,AT,2011,266.048,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,BE,2011,94.411,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,BG,2011,71.086,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,CH,2011,131.556,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,CY,2011,5.756,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,CZ,2011,121.796,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,DE,2011,1183.993,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,DK,2011,58.808,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,EE,2011,30.039,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,EL,2011,42.826,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,ES,2011,133.409,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,FI,2011,100.743,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,FR,2011,1085.162,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,HR,2011,70.871,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,HU,2011,143.808,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,IE,2011,13.06,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,IS,2011,2.654,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,IT,2011,315.602,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,LT,2011,61.601,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,LU,2011,10.527,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,LV,2011,57.768,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,MT,2011,,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,NL,2011,159.473,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,PL,2011,743.813,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,PT,2011,29.831,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,RO,2011,260.781,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,SE,2011,133.98,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,SI,2011,49.215,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,SK,2011,85.018,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,TR,2011,208.08,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y45-54,T,UK,2011,710.386,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,AT,2011,108.91,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,BE,2011,46.664,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,BG,2011,79.98,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,CH,2011,95.942,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,CY,2011,3.238,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,CZ,2011,106.272,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,DE,2011,706.734,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,DK,2011,30.821,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,EE,2011,21.198,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,EL,2011,31.962,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,ES,2011,53.594,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,FI,2011,70.749,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,FR,2011,559.604,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,HR,2011,43.042,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,HU,2011,138.781,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,IE,2011,6.93,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,IS,2011,1.871,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,IT,2011,147.746,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,LT,2011,45.06,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,LU,2011,4.283,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,LV,2011,43.972,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,NL,2011,91.955,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,PL,2011,638.547,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,PT,2011,9.634,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,RO,2011,221.105,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,SE,2011,72.241,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,SI,2011,26.809,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,SK,2011,65.148,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,TR,2011,46.61,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,F,UK,2011,411.253,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,AT,2011,136.69,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,BE,2011,51.401,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,BG,2011,57.516,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,CH,2011,61.403,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,CY,2011,2.994,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,CZ,2011,118.38,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,DE,2011,818.884,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,DK,2011,40.258,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,EE,2011,15.866,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,EL,2011,19.419,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,ES,2011,39.688,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,FI,2011,63.154,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,FR,2011,584.298,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,HR,2011,66.084,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,HU,2011,143.882,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,IE,2011,6.522,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,IS,2011,1.986,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,IT,2011,146.565,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,LT,2011,32.552,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,LU,2011,3.866,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,LV,2011,24.429,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,NL,2011,86.796,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,PL,2011,601.086,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,PT,2011,8.988,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,RO,2011,235.094,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,SE,2011,61.959,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,SI,2011,32.714,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,SK,2011,59.581,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,TR,2011,65.713,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,M,UK,2011,493.314,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,AT,2011,245.601,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,BE,2011,98.064,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,BG,2011,137.496,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,CH,2011,157.346,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,CY,2011,6.232,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,CZ,2011,224.652,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,DE,2011,1525.618,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,DK,2011,71.079,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,EE,2011,37.064,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,EL,2011,51.381,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,ES,2011,93.282,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,FI,2011,133.904,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,FR,2011,1143.902,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,HR,2011,109.126,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,HU,2011,282.663,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,IE,2011,13.452,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,IS,2011,3.858,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,IT,2011,294.311,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,LT,2011,77.613,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,LU,2011,8.15,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,LV,2011,68.401,
dataflow,ESTAT:HLTH_DE040(1.0),A,THS,ED3_4,PB1040,Y55-64,T,MT,2011,,u
