STRUCTURE,STRUCTURE_ID,freq,unit,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CY,2020,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CY,2021,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2011,26.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2012,27.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2013,28.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2014,32.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2015,34.20,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2016,32.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2017,32.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2018,31.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2019,31.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2020,28.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,CZ,2021,28.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2008,30.40,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2009,29.70,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2010,27.60,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2011,27.90,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2012,26.00,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2013,24.10,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2014,27.50,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2015,26.80,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2016,25.90,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2017,24.70,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2018,24.00,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,DE,2019,23.00,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,EE,2016,46.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,EE,2017,39.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,EE,2018,54.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,EE,2019,57.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,EE,2020,54.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,EE,2021,52.20,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FI,2019,83.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FI,2020,82.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FI,2021,83.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2011,33.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2012,33.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2013,32.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2014,31.20,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2015,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2016,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2017,34.40,b
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2018,33.10,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2019,31.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2020,29.90,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,FR,2021,35.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,HR,2012,21.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,HR,2017,20.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,HR,2019,22.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,HR,2020,26.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,HR,2021,26.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,HU,2021,3.23,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IE,2015,44.10,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IE,2016,44.70,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IE,2017,47.70,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IE,2018,46.20,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IE,2019,47.44,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IE,2020,46.40,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IE,2021,53.10,dp
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IT,2014,44.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IT,2015,44.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IT,2016,42.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IT,2017,43.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IT,2018,44.90,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IT,2019,41.90,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,IT,2020,36.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2003,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2004,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2005,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2006,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2007,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2008,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2009,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2010,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2011,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2012,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2013,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2014,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2015,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2016,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2017,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2018,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2019,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2020,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LI,2021,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LT,2014,45.60,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LT,2015,53.60,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LT,2016,52.50,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LT,2017,55.30,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LT,2018,56.30,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LT,2019,59.70,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LT,2020,51.60,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,LT,2021,52.00,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,ME,2019,26.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,ME,2020,9.86,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,MT,2018,59.80,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,MT,2019,64.70,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,NL,2014,72.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,NL,2015,74.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,NL,2016,74.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,NL,2017,74.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,NL,2018,75.20,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,NL,2019,74.10,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,NL,2020,74.20,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,NL,2021,73.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2008,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2009,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2010,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2011,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2012,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2013,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2014,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2015,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2016,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2017,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2018,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2019,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2020,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,RO,2021,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2011,57.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2012,63.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2013,61.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2014,62.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2015,59.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2016,65.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2017,63.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2018,65.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2019,67.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2020,65.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2021,64.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,SI,2022,65.10,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2014,16.61,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2015,23.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2016,24.98,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2017,27.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2018,26.44,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2019,25.64,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2020,17.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2021,9.42,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C18-C21,TR,2022,16.86,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,AT,2015,38.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,AT,2016,41.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,AT,2017,41.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,AT,2018,40.20,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,AT,2019,40.90,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,AT,2020,38.90,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,AT,2021,40.10,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,AT,2022,41.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2001,50.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2002,54.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2003,53.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2004,55.90,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2005,56.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2006,60.10,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2007,62.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2008,62.20,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2009,62.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2010,61.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2011,62.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2012,62.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2013,62.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2014,61.90,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2015,61.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2016,61.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2017,61.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2018,60.20,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2019,59.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BE,2020,56.10,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BG,2015,13.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BG,2016,21.20,bd
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BG,2017,20.55,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BG,2018,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BG,2019,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BG,2020,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,BG,2021,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2000,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2001,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2002,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2003,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2004,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2005,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2006,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2007,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2008,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2009,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2010,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2011,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2012,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2013,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2014,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2015,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2016,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2017,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2018,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2019,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2020,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CH,2021,,z
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2007,31.76,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2008,31.76,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2011,31.28,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2012,31.28,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2013,31.72,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2014,33.64,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2015,35.48,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2016,35.15,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2017,34.79,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2018,33.21,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2019,31.35,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2020,27.16,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CY,2021,24.64,d
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2004,25.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2005,31.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2006,35.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2007,42.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2008,49.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2009,48.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2010,49.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2011,52.20,b
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2012,54.50,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2013,57.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2014,60.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2015,61.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2016,60.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2017,60.80,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2018,60.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2019,60.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2020,58.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,CZ,2021,58.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2006,57.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2007,53.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2008,53.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2009,54.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2010,53.70,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2011,55.90,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2012,56.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2013,56.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2014,54.30,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2015,51.60,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2016,51.00,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2017,49.40,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2018,50.10,
dataflow,ESTAT:HLTH_PS_PREV(1.0),A,PC,F,C50,DE,2019,49.90,
