STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,isco08,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2004,883.93,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2005,870.17,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2006,850.19,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2007,828.58,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2008,806.83,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2009,807.18,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2010,783.43,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2011,755.23,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2012,712.22,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2013,669.15,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2014,635.76,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2015,571.58,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2016,540.12,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2017,520.20,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2018,484.30,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2019,454.74,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HR,2020,434.26,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1990,225.41,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1991,244.46,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1992,231.35,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1993,215.95,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1994,216.22,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1995,225.23,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1996,217.36,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1997,221.57,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1998,215.17,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,1999,219.04,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2000,251.70,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2001,240.58,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2002,226.06,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2003,228.38,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2004,223.51,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2005,214.10,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2006,200.63,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2007,217.70,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2008,208.37,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2009,204.48,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2010,203.98,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2011,196.58,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2012,198.83,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2013,197.96,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2014,196.27,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2015,196.01,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2016,199.79,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2017,198.65,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2018,192.54,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2019,191.84,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2020,191.22,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,HU,2021,,p
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1980,173.62,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1981,163.54,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1982,151.66,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1983,144.50,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1984,140.23,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1985,137.63,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1986,131.73,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1987,130.08,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1988,131.03,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1989,131.63,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1990,127.73,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1991,128.07,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1992,126.79,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1993,125.11,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1994,123.96,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1997,119.07,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1998,113.62,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,1999,114.38,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2000,115.11,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2001,112.02,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2002,112.75,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2003,107.63,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2004,106.25,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2005,106.82,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2006,108.22,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2007,104.76,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2008,106.55,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2009,108.48,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2010,109.56,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2011,104.84,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2012,101.33,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2013,98.44,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2014,99.15,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2015,98.31,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2016,111.59,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2017,105.50,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2018,102.54,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2019,96.28,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IS,2020,94.25,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2003,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2004,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2005,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2006,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2007,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2008,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2009,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2010,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2011,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2012,,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2013,187.63,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2014,180.74,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2015,175.41,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2016,171.25,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2017,164.63,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2018,165.36,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2019,155.17,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2020,152.32,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,IT,2021,152.65,ep
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1980,1159.64,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1981,916.88,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1982,846.94,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1983,826.44,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1984,718.81,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1985,726.43,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1986,592.12,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1987,672.11,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1988,755.34,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1989,809.04,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1990,684.33,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1991,789.43,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1992,846.49,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1993,771.51,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1994,743.16,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1995,750.63,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1996,775.83,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1997,694.03,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1998,659.74,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,1999,716.01,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2000,544.08,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2001,467.52,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2002,415.98,de
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2003,415.59,de
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2004,459.29,d
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2005,418.70,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2006,412.19,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2007,405.31,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2008,422.29,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2009,503.40,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2010,400.24,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2011,386.30,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2012,186.07,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2013,156.05,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2014,152.65,be
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2015,151.19,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2016,153.94,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2017,147.14,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2018,144.87,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2019,132.97,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2020,139.93,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LI,2021,137.04,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1991,105.79,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1992,105.98,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1993,107.11,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1994,105.67,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1995,105.89,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1996,105.50,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1997,107.66,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1998,108.67,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,1999,119.86,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2000,124.62,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2001,125.62,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2002,128.31,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2003,130.64,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2004,132.10,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2005,131.51,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2006,130.25,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2007,130.56,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2008,128.89,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2009,130.84,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2010,130.57,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2011,127.70,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2012,126.68,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2013,127.34,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2014,126.44,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2015,125.36,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2016,124.60,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2017,124.57,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2018,123.54,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2019,124.06,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LT,2020,123.16,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,1995,140.28,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,1996,135.95,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,1997,133.07,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,1998,134.23,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,1999,132.86,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2000,131.53,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2001,130.20,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2002,125.08,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2003,108.80,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2004,106.81,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2005,88.52,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2006,88.76,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2009,87.18,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2010,87.62,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2011,85.95,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2012,81.38,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2013,81.29,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2014,81.19,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2015,81.49,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2016,82.80,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LU,2017,82.76,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,LV,2005,,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,1981,223.85,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,1982,210.53,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,1987,200.75,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,1988,202.40,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,1989,209.76,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2002,181.47,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2003,181.67,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2004,177.55,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2005,172.21,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2006,168.11,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2007,160.13,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2008,147.10,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2009,152.09,b
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2010,146.06,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2011,141.06,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2012,141.33,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2013,135.18,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2014,120.61,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2015,122.64,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2016,116.28,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2017,117.53,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2018,120.83,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2019,121.81,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,MT,2020,117.52,
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,NL,2002,441.58,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,NL,2003,431.37,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,NL,2004,399.98,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,NL,2005,377.40,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,NL,2006,365.64,e
dataflow,ESTAT:HLTH_RS_PRSNS(1.0),A,HAB_P,PRACT,OC222_3222,NL,2007,383.12,e
