STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,matagent,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_0700,EU_V,2005,26288,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_0800,EU_V,2005,25500,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_0900,EU_V,2005,21220,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1000,EU_V,2005,63695,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1100,EU_V,2005,108409,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1200,EU_V,2005,58787,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1300,EU_V,2005,5241,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1400,EU_V,2005,288577,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1500,EU_V,2005,19416,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1600,EU_V,2005,2120,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1700,EU_V,2005,18188,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1800,EU_V,2005,49658,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_1900,EU_V,2005,2873,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_2000,EU_V,2005,9411,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,MAT_9900,EU_V,2005,30855,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,M,TOTAL,TOTAL,EU_V,2005,1094768,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0100,EU_V,2005,32214,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0200,EU_V,2005,3839,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0300,EU_V,2005,509,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0400,EU_V,2005,887,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0500,EU_V,2005,637,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0600,EU_V,2005,7845,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0700,EU_V,2005,1938,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0800,EU_V,2005,1094,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_0900,EU_V,2005,6357,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1000,EU_V,2005,2072,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1100,EU_V,2005,4764,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1200,EU_V,2005,3644,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1300,EU_V,2005,221,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1400,EU_V,2005,15273,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1500,EU_V,2005,1069,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1600,EU_V,2005,139,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1700,EU_V,2005,2022,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1800,EU_V,2005,17310,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_1900,EU_V,2005,318,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_2000,EU_V,2005,1258,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,MAT_9900,EU_V,2005,2180,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,A,TOTAL,EU_V,2005,105588,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0100,EU_V,2005,555,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0200,EU_V,2005,117,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0300,EU_V,2005,30,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0400,EU_V,2005,40,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0500,EU_V,2005,79,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0600,EU_V,2005,695,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0700,EU_V,2005,75,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0800,EU_V,2005,47,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_0900,EU_V,2005,71,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1000,EU_V,2005,115,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1100,EU_V,2005,364,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1200,EU_V,2005,59,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1300,EU_V,2005,510,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1400,EU_V,2005,465,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1500,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1600,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1700,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_1800,EU_V,2005,207,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_2000,EU_V,2005,130,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,MAT_9900,EU_V,2005,497,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,B,TOTAL,EU_V,2005,4107,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0100,EU_V,2005,2422,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0200,EU_V,2005,628,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0300,EU_V,2005,896,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0400,EU_V,2005,249,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0500,EU_V,2005,229,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0600,EU_V,2005,1016,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0700,EU_V,2005,435,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0800,EU_V,2005,208,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_0900,EU_V,2005,746,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1000,EU_V,2005,580,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1100,EU_V,2005,870,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1200,EU_V,2005,649,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1300,EU_V,2005,327,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1400,EU_V,2005,5711,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1500,EU_V,2005,285,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1600,EU_V,2005,51,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1700,EU_V,2005,59,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1800,EU_V,2005,215,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_1900,EU_V,2005,50,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_2000,EU_V,2005,156,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,MAT_9900,EU_V,2005,697,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,C,TOTAL,EU_V,2005,16485,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0100,EU_V,2005,70674,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0200,EU_V,2005,23295,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0300,EU_V,2005,830,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0400,EU_V,2005,6710,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0500,EU_V,2005,5657,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0600,EU_V,2005,45036,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0700,EU_V,2005,15172,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0800,EU_V,2005,8943,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_0900,EU_V,2005,5397,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1000,EU_V,2005,50542,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1100,EU_V,2005,52138,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1200,EU_V,2005,17456,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1300,EU_V,2005,1186,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1400,EU_V,2005,173480,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1500,EU_V,2005,10935,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1600,EU_V,2005,1311,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1700,EU_V,2005,7171,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1800,EU_V,2005,6573,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_1900,EU_V,2005,1391,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_2000,EU_V,2005,2214,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,MAT_9900,EU_V,2005,11560,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,D,TOTAL,EU_V,2005,518212,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0100,EU_V,2005,3091,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0200,EU_V,2005,995,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0300,EU_V,2005,265,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0400,EU_V,2005,511,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0500,EU_V,2005,498,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0600,EU_V,2005,783,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0700,EU_V,2005,303,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0800,EU_V,2005,192,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_0900,EU_V,2005,189,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1000,EU_V,2005,271,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1100,EU_V,2005,596,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1200,EU_V,2005,1228,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1300,EU_V,2005,49,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1400,EU_V,2005,2262,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1500,EU_V,2005,208,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1600,EU_V,2005,65,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1700,EU_V,2005,206,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1800,EU_V,2005,440,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_1900,EU_V,2005,95,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_2000,EU_V,2005,203,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,MAT_9900,EU_V,2005,346,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,E,TOTAL,EU_V,2005,12802,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0100,EU_V,2005,86445,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0200,EU_V,2005,50177,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0300,EU_V,2005,2808,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0400,EU_V,2005,5499,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0500,EU_V,2005,4134,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0600,EU_V,2005,26571,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0700,EU_V,2005,9907,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0800,EU_V,2005,8483,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_0900,EU_V,2005,8197,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1000,EU_V,2005,10623,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1100,EU_V,2005,14911,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1200,EU_V,2005,14915,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1300,EU_V,2005,616,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1400,EU_V,2005,105051,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1500,EU_V,2005,3575,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1600,EU_V,2005,723,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1700,EU_V,2005,2391,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1800,EU_V,2005,4689,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_1900,EU_V,2005,503,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_2000,EU_V,2005,2123,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,MAT_9900,EU_V,2005,7284,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,F,TOTAL,EU_V,2005,369619,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0100,EU_V,2005,35318,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0200,EU_V,2005,12429,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0300,EU_V,2005,364,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0400,EU_V,2005,1560,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0500,EU_V,2005,2094,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0600,EU_V,2005,18649,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0700,EU_V,2005,3988,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0800,EU_V,2005,3888,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_0900,EU_V,2005,2156,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1000,EU_V,2005,8980,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1100,EU_V,2005,39310,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1200,EU_V,2005,17253,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1300,EU_V,2005,503,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1400,EU_V,2005,58906,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1500,EU_V,2005,5000,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1600,EU_V,2005,287,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1700,EU_V,2005,7233,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1800,EU_V,2005,6515,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_1900,EU_V,2005,498,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_2000,EU_V,2005,1311,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,MAT_9900,EU_V,2005,4971,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,G,TOTAL,EU_V,2005,231216,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0100,EU_V,2005,19803,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0200,EU_V,2005,5983,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0300,EU_V,2005,61,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0400,EU_V,2005,723,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0500,EU_V,2005,380,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0600,EU_V,2005,10890,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0700,EU_V,2005,1479,
dataflow,ESTAT:HSW_AW_MAC1(1.0),A,NR,D_GE4,TOTAL,T,H,MAT_0800,EU_V,2005,2742,
