STRUCTURE,STRUCTURE_ID,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2001,147.95,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2002,150.67,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2003,151.88,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2004,150.78,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2005,150.66,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2006,149.75,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2007,145.02,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2008,143.69,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2009,143.73,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2010,141.19,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2011,143.22,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2012,142.51,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2013,142.71,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2014,141.35,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2015,142.62,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2016,145.25,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2017,148.68,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2018,148.39,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2019,148.95,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2020,148.73,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT12,2021,151.07,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,1999,111.16,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2000,112.01,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2001,114.82,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2002,114.41,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2003,116.75,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2004,120.07,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2005,123.37,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2006,125.71,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2007,124.39,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2008,126.52,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2009,125.36,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2010,126.28,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2011,124.59,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2012,126.89,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2013,126.07,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2014,125.01,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2015,122.60,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2016,125.64,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2017,127.62,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2018,132.19,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2019,132.99,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2020,137.47,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT13,2021,142.58,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,1999,108.56,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2000,110.28,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2001,110.19,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2002,109.83,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2003,108.50,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2004,109.85,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2005,108.73,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2006,106.72,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2007,105.84,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2008,107.55,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2009,109.88,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2010,111.18,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2011,111.90,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2012,112.52,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2013,114.01,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2014,115.75,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2015,116.50,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2016,119.49,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2017,123.46,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2018,122.12,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2019,124.39,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2020,130.87,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT21,2021,129.17,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,1999,108.54,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2000,111.14,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2001,113.32,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2002,114.64,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2003,115.45,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2004,112.87,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2005,114.18,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2006,114.30,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2007,110.76,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2008,110.87,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2009,111.14,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2010,112.62,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2011,113.95,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2012,114.73,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2013,115.79,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2014,119.43,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2015,120.83,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2016,122.42,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2017,121.66,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2018,122.67,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2019,124.80,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2020,127.49,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT22,2021,128.11,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,1999,130.39,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2000,131.63,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2001,132.49,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2002,134.64,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2003,135.85,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2004,135.66,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2005,133.01,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2006,134.15,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2007,134.81,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2008,136.21,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2009,136.94,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2010,136.18,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2011,136.79,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2012,138.76,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2013,140.80,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2014,144.07,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2015,146.09,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2016,147.80,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2017,145.00,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2018,145.61,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2019,147.78,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2020,148.24,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT31,2021,152.52,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,1999,104.94,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2000,108.73,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2001,108.87,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2002,109.73,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2003,109.11,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2004,108.08,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2005,109.27,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2006,110.30,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2007,110.46,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2008,109.95,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2009,110.56,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2010,110.04,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2011,108.16,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2012,104.26,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2013,104.98,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2014,106.10,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2015,108.87,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2016,108.88,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2017,111.34,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2018,113.25,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2019,115.04,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2020,120.18,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT32,2021,125.37,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,1999,143.26,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2000,144.35,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2001,145.77,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2002,144.26,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2003,145.01,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2004,142.44,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2005,144.29,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2006,144.50,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2007,146.05,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2008,147.81,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2009,147.13,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2010,152.08,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2011,144.69,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2012,142.95,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2013,142.20,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2014,143.34,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2015,146.68,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2016,148.11,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2017,148.22,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2018,149.33,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2019,150.30,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2020,151.41,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT33,2021,152.60,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,1999,154.49,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2000,155.71,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2001,161.69,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2002,158.70,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2003,162.04,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2004,163.50,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2005,166.21,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2006,167.03,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2007,168.48,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2008,175.27,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2009,175.60,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2010,178.18,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2011,167.17,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2012,166.64,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2013,168.37,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2014,169.49,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2015,172.02,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2016,175.50,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2017,177.63,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2018,186.00,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2019,188.89,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2020,191.25,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,AT34,2021,187.30,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,1993,135.83,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,1994,140.19,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,1995,141.76,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,1996,143.43,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,1997,144.58,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,1998,146.26,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,1999,147.20,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2000,148.78,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2001,151.04,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2002,152.92,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2003,153.18,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2004,154.24,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2005,155.40,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2006,157.41,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2007,159.57,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2008,160.03,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2009,162.54,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2010,163.86,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2011,165.28,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2012,167.08,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2013,168.70,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2014,170.90,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2015,171.46,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2016,173.49,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2017,176.57,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2018,177.86,e
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2019,179.62,b
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2020,180.72,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2021,182.08,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE,2022,182.75,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,1999,107.62,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2000,108.09,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2001,108.43,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2002,110.60,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2003,111.87,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2004,112.78,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2005,113.90,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2006,115.29,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2007,117.58,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2008,122.63,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2009,124.53,
dataflow,ESTAT:HLTH_RS_BDSRG2(1.0),A,HAB_P,BE10,2010,129.29,
