STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,1996,1.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,1997,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,1998,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,1999,1.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,2000,1.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,2001,1.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,2002,1.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,2003,1.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,2004,1.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,2005,1.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,2006,1.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,TOTAL,A_D-H_J_K,UKC-M,2007,1.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,1995,6.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,1996,2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,1997,3.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,1998,2.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,1999,2.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,2000,4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,2001,2.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,2002,3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,2003,3.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,2004,3.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,2005,2.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,2006,1.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,AT,2007,2.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,1995,2.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,1996,5.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,1997,3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,1998,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,1999,2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,2000,6.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,2001,5.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,2002,6.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,2003,2.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,2004,2.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,2005,3.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,2006,3.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,BE,2007,3.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,CH,2004,4.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,CH,2005,2.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,CH,2006,3.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,CH,2007,1.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,CZ,2007,0.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,1996,2.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,1997,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,1998,1.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,1999,1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,2000,2.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,2001,1.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,2002,2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,2003,1.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,2004,2.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,2005,1.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,2006,2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DE,2007,2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,1995,1.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,1996,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,1997,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,1998,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,1999,0.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,2000,2.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,2001,0.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,2002,2.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,2004,2.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,DK,2007,2.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,EL,1995,2.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,EL,1996,1.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,EL,1997,1.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,EL,1998,1.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,EL,1999,4.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,EL,2000,1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,EL,2001,3.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,EL,2002,2.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,1995,3.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,1996,4.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,1997,2.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,1998,2.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,1999,2.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,2000,4.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,2001,3.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,2002,6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,2003,4.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,2004,3.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,2005,4.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,2006,3.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,ES,2007,3.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,1995,4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,1996,1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,1997,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,1998,3.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,1999,1.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,2000,1.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,2001,1.5,b
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,2002,0,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FI,2006,2.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,1995,2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,1996,2.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,1997,2.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,1998,2.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,1999,1.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,2000,3.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,2001,2.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,2002,3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,2003,3.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,2004,3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,2005,2.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,2006,2.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,FR,2007,2.1,p
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,1995,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,1996,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,1997,1.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,1998,1.4,d
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,1999,0,d
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,2000,0,d
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,2001,0.3,d
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,2002,0,d
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,2003,2.4,d
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,2004,1.5,d
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IE,2005,1.9,d
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,1995,5.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,1996,3.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,1997,2.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,1998,3.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,1999,1.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,2000,6.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,2001,5.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,2002,3.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,2003,5.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,2004,4.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,2005,5.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,2006,4.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,IT,2007,3.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,LU,2000,0,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,LU,2001,5.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,LU,2002,5.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NL,2000,1.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NL,2001,1.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NL,2002,1.5,b
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NL,2003,1.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NO,1997,0.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NO,1998,0,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NO,1999,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NO,2000,0,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NO,2001,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NO,2002,0,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,NO,2004,,b
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,1995,5.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,1996,7.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,1997,5.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,1998,4.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,1999,4.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,2000,4.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,2001,4.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,2002,5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,2003,4.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,2004,6.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,2005,7.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,2006,4.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,PT,2007,5.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,1995,0,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,1996,1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,1997,0.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,1998,0.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,1999,0.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,2000,1.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,2001,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,2002,0.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,2005,2.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,SE,2007,1.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,1995,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,1996,1.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,1997,0.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,1998,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,1999,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,2000,0.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,2001,0.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,2002,1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,2003,0.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,2004,0.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,2005,0.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,2006,1.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y18-24,A_D-H_J_K,UKC-M,2007,0.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,1995,6.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,1996,3.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,1997,3.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,1998,2.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,1999,2.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,2000,3.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,2001,4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,2002,3.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,2003,2.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,2004,2.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,2005,4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,2006,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,AT,2007,2.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,1995,6.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,1996,4.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,1997,1.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,1998,1.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,1999,2.3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,2000,3.8,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,2001,4.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,2002,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,2003,3.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,2004,2.5,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,2005,3.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,2006,3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,BE,2007,2.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,CH,2004,3,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,CH,2005,1.7,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,CH,2006,1.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,CH,2007,1.6,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,CZ,2007,1.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,DE,1996,2.9,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,DE,1997,1.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,DE,1998,1.4,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,DE,1999,1.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,DE,2000,2.1,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,DE,2001,2.2,
dataflow,ESTAT:HSW_AW_FIMS(1.0),A,RT,FAT,Y25-34,A_D-H_J_K,DE,2002,2,
