STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,yes_no,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,BE,2011,73.058,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,BG,2011,21.583,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,CH,2011,89.428,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,CY,2011,3.689,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,CZ,2011,38.35,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,DE,2011,644.221,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,DK,2011,34.273,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,EE,2011,12.186,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,EL,2011,31.417,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,ES,2011,182.831,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,EU28,2011,3610.38,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,FI,2011,69.06,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,FR,2011,827.078,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,HR,2011,29.61,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,HU,2011,39.161,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,IE,2011,7.943,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,IS,2011,2.025,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,IT,2011,283.09,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,LT,2011,16.622,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,LU,2011,8.833,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,LV,2011,21.698,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,NL,2011,93.817,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,PL,2011,218.187,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,PT,2011,98.013,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,RO,2011,80.461,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,SE,2011,81.273,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,SI,2011,27.761,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,SK,2011,26.677,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,TR,2011,634.394,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,M,UK,2011,482.364,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,AT,2011,309.769,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,BE,2011,144.747,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,BG,2011,54.423,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,CH,2011,192.15,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,CY,2011,8.441,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,CZ,2011,82.107,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,DE,2011,1177.512,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,DK,2011,77.823,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,EE,2011,28.255,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,EL,2011,58.723,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,ES,2011,357.055,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,EU28,2011,7517.351,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,FI,2011,155.462,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,FR,2011,1829.062,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,HR,2011,56.955,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,HU,2011,81.74,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,IE,2011,14.989,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,IS,2011,5.724,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,IT,2011,563.347,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,LT,2011,43.031,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,LU,2011,17.197,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,LV,2011,52.637,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,MT,2011,1.728,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,NL,2011,202.971,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,PL,2011,476.601,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,PT,2011,217.893,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,RO,2011,166.228,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,SE,2011,195.383,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,SI,2011,55.645,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,SK,2011,52.052,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,TR,2011,1065.834,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y45-54,T,UK,2011,1035.574,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,AT,2011,64.881,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,BE,2011,34.353,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,BG,2011,31.6,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,CH,2011,86.861,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,CY,2011,3.935,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,CZ,2011,31.752,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,DE,2011,422.175,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,DK,2011,32.028,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,EE,2011,16.365,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,EL,2011,26.276,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,ES,2011,136.617,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,EU28,2011,2716.144,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,FI,2011,81.819,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,FR,2011,547.81,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,HR,2011,19.341,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,HU,2011,42.618,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,IE,2011,5.161,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,IS,2011,3.27,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,IT,2011,148.134,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,LT,2011,21.392,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,LU,2011,3.165,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,LV,2011,24.734,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,NL,2011,75.762,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,PL,2011,169.443,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,PT,2011,107.587,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,RO,2011,101.019,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,SE,2011,112.156,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,SI,2011,10.341,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,SK,2011,15.633,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,TR,2011,292.903,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,F,UK,2011,429.722,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,AT,2011,86.567,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,BE,2011,49.116,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,BG,2011,31.711,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,CH,2011,73.017,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,CY,2011,4.421,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,CZ,2011,50.558,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,DE,2011,507.695,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,DK,2011,23.274,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,EE,2011,10.492,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,EL,2011,33.868,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,ES,2011,137.299,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,EU28,2011,2901.066,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,FI,2011,62.891,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,FR,2011,479.006,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,HR,2011,35.676,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,HU,2011,32.81,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,IE,2011,6.684,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,IS,2011,3.314,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,IT,2011,193.859,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,LT,2011,13.51,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,LU,2011,3.214,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,LV,2011,12.526,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,NL,2011,91.984,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,PL,2011,238.558,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,PT,2011,86.796,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,RO,2011,106.048,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,SE,2011,86.462,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,SI,2011,16.136,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,SK,2011,18.294,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,TR,2011,382.754,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,M,UK,2011,480.324,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,AT,2011,151.448,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,BE,2011,83.469,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,BG,2011,63.312,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,CH,2011,159.878,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,CY,2011,8.356,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,CZ,2011,82.31,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,DE,2011,929.87,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,DK,2011,55.302,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,EE,2011,26.857,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,EL,2011,60.144,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,ES,2011,273.916,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,EU28,2011,5617.209,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,FI,2011,144.71,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,FR,2011,1026.817,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,HR,2011,55.017,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,HU,2011,75.428,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,IE,2011,11.845,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,IS,2011,6.584,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,IT,2011,341.992,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,LT,2011,34.902,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,LU,2011,6.38,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,LV,2011,37.26,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,MT,2011,1.609,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,NL,2011,167.746,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,PL,2011,408.001,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,PT,2011,194.384,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,RO,2011,207.066,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,SE,2011,198.618,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,SI,2011,26.477,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,SK,2011,33.927,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,TR,2011,675.657,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,TOTAL,Y55-64,T,UK,2011,910.046,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,AT,2011,63.307,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,BE,2011,24.769,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,BG,2011,8.218,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,CH,2011,54.684,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,CY,2011,1.101,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,CZ,2011,7.473,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,DE,2011,222.198,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,DK,2011,11.058,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,EE,2011,9.153,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,EL,2011,3.581,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,ES,2011,44.011,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,EU28,2011,1531.847,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,FI,2011,34.617,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,FR,2011,273.118,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,HR,2011,4.581,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,HU,2011,9.31,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,IE,2011,3.963,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,IS,2011,4.56,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,IT,2011,86.337,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,LT,2011,7.783,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,LU,2011,4.708,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,LV,2011,,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,MT,2011,,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,NL,2011,39.176,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,PL,2011,60.187,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,PT,2011,46.813,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,RO,2011,11.753,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,SE,2011,81.099,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,SI,2011,8.808,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,SK,2011,4.649,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,TR,2011,15.09,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,F,UK,2011,458.722,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,AT,2011,119.705,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,BE,2011,46.818,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,BG,2011,7.746,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,CH,2011,90.345,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,CY,2011,2.282,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,CZ,2011,14.17,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,DE,2011,335.348,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,DK,2011,12.99,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,EE,2011,7.232,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,EL,2011,6.794,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,ES,2011,75.991,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,EU28,2011,2003.43,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,FI,2011,38.822,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,FR,2011,454.153,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,HR,2011,5.12,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,HU,2011,10.138,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,IE,2011,5.372,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,IS,2011,3.946,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,IT,2011,113.886,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,LT,2011,,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,LU,2011,8.845,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,LV,2011,,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,MT,2011,,u
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,NL,2011,61.281,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,PL,2011,47.769,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,PT,2011,48.334,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,RO,2011,15.889,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,SE,2011,78.942,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,SI,2011,10.737,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,SK,2011,5.612,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,TR,2011,67.262,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,M,UK,2011,463.084,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,AT,2011,183.012,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,BE,2011,71.587,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,BG,2011,15.964,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,CH,2011,145.029,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,CY,2011,3.383,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,CZ,2011,21.643,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,DE,2011,557.546,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,DK,2011,24.048,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,EE,2011,16.385,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,EL,2011,10.375,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,ES,2011,120.002,
dataflow,ESTAT:HLTH_DLM100(1.0),A,THS,PB1040,YES,TOTAL,T,EU28,2011,3535.277,
